Wall time,Step,Value
1761249251.1288562,100,-100.0
1761249253.531445,200,-100.0
1761249256.0297701,300,-100.0
1761249258.4207766,400,-100.0
1761249260.4561944,500,-100.0
1761249262.1975744,600,-100.0
1761249263.9886723,700,-100.0
1761249267.5847309,800,-94.0
1761249269.8317075,900,-100.0
1761249271.7231762,1000,-100.0
1761249273.6033416,1100,-100.0
1761249278.0299335,1200,-100.0
1761249280.0102205,1300,-100.0
1761249282.0363784,1400,-100.0
1761249284.015609,1500,-100.0
1761249286.8188283,1600,-100.0
1761249288.8112748,1700,-100.0
1761249290.7631934,1800,-98.0
1761249294.0192738,1900,-100.0
1761249296.0270648,2000,-100.0
1761249298.0864391,2100,-100.0
1761249301.4569802,2200,-100.0
1761249303.5401988,2300,-100.0
1761249305.5657318,2400,-100.0
1761249309.4985929,2500,-100.0
1761249312.0831325,2600,-100.0
1761249314.1737947,2700,-100.0
1761249317.159053,2800,-100.0
1761249319.8431945,2900,-100.0
1761249322.0016754,3000,-100.0
1761249324.1171987,3100,-98.0
1761249326.2547727,3200,-100.0
1761249328.361283,3300,-100.0
1761249330.4367008,3400,-100.0
1761249333.008438,3500,-86.0
1761249335.1733391,3600,-100.0
1761249337.427771,3700,-100.0
1761249339.5961764,3800,-100.0
1761249341.774191,3900,-100.0
1761249345.651497,4000,-100.0
1761249349.414953,4100,-100.0
1761249351.558827,4200,-100.0
1761249353.7008498,4300,-100.0
1761249355.8769813,4400,-100.0
1761249358.067714,4500,-100.0
1761249360.3057513,4600,-100.0
1761249362.5432878,4700,-100.0
1761249364.7698534,4800,-98.0
1761249367.016385,4900,-100.0
1761249370.3716671,5000,-100.0
1761249372.5978992,5100,-100.0
1761249374.8062134,5200,-100.0
1761249377.0163674,5300,-100.0
1761249379.247936,5400,-100.0
1761249381.4529614,5500,-100.0
1761249384.326028,5600,-100.0
1761249386.5196846,5700,-100.0
1761249388.7711473,5800,-100.0
1761249391.0003908,5900,-100.0
1761249393.2474186,6000,-100.0
1761249396.9815297,6100,-100.0
1761249399.9116962,6200,-100.0
1761249402.2355185,6300,-100.0
1761249404.566252,6400,-100.0
1761249407.153186,6500,-100.0
1761249409.4172382,6600,-97.0
1761249411.745948,6700,-100.0
1761249414.072003,6800,-100.0
1761249416.403604,6900,-100.0
1761249419.9492774,7000,-100.0
1761249422.321245,7100,-100.0
1761249424.6251278,7200,-100.0
1761249426.9114149,7300,-100.0
1761249429.241588,7400,-100.0
1761249432.5303009,7500,-100.0
1761249434.850769,7600,-100.0
1761249438.0513697,7700,-100.0
1761249440.3503647,7800,-100.0
1761249442.7380044,7900,-98.0
1761249445.0923111,8000,-100.0
1761249447.415218,8100,-100.0
1761249449.8179672,8200,-100.0
1761249452.9318342,8300,-100.0
1761249455.2903697,8400,-100.0
1761249457.6179178,8500,-100.0
1761249459.9778433,8600,-100.0
1761249462.4642894,8700,-100.0
1761249464.8421247,8800,-100.0
1761249469.3804002,8900,-100.0
1761249471.6933002,9000,-100.0
1761249474.0486596,9100,-100.0
1761249476.3972805,9200,-100.0
1761249478.7689643,9300,-100.0
