Wall time,Step,Value
1761216104.9046876,100,-100.0
1761216107.9902434,200,-100.0
1761216110.336928,300,-100.0
1761216113.0715113,400,-100.0
1761216115.4443133,500,-100.0
1761216117.8206997,600,-100.0
1761216120.2608807,700,-100.0
1761216122.8739805,800,-100.0
1761216125.6479936,900,-100.0
1761216128.4331884,1000,-100.0
1761216131.0413802,1100,-97.0
1761216133.907523,1200,-100.0
1761216137.3885255,1300,-100.0
1761216141.2573557,1400,-100.0
1761216145.6719499,1500,-99.0
1761216148.5491664,1600,-100.0
1761216151.2965515,1700,-100.0
1761216154.164224,1800,-100.0
1761216156.8794124,1900,-97.0
1761216161.3477893,2000,-100.0
1761216164.419436,2100,-100.0
1761216168.1084113,2200,-99.0
1761216171.5865364,2300,-97.0
1761216174.3110862,2400,-100.0
1761216177.128661,2500,-100.0
1761216179.8968358,2600,-100.0
1761216182.7763305,2700,-100.0
1761216185.5965717,2800,-100.0
1761216189.4075015,2900,-100.0
1761216192.4893484,3000,-98.0
1761216196.9401248,3100,-100.0
1761216199.797547,3200,-100.0
1761216202.7610333,3300,-100.0
1761216205.595469,3400,-100.0
1761216208.407947,3500,-93.0
1761216211.2222404,3600,-100.0
1761216214.015915,3700,-100.0
1761216216.8327835,3800,-94.0
1761216219.6557686,3900,-97.0
1761216222.5199242,4000,-100.0
1761216225.354604,4100,-98.0
1761216229.07725,4200,-91.0
1761216231.8469625,4300,-100.0
1761216234.6264071,4400,-95.0
1761216237.4174585,4500,-95.0
1761216240.2190652,4600,-100.0
1761216243.3004322,4700,-99.0
1761216251.5796616,4800,-100.0
1761216255.987756,4900,-95.0
1761216259.0243537,5000,-100.0
1761216263.3088412,5100,-97.0
1761216267.86741,5200,-88.0
1761216273.08228,5300,-64.0
1761216276.2571104,5400,-53.0
1761216282.1192203,5500,-87.0
1761216286.008885,5600,-59.0
1761216289.0924623,5700,-55.0
1761216293.5136843,5800,-34.0
1761216296.751373,5900,-55.0
1761216301.5757473,6000,-71.0
1761216304.5917497,6100,-44.0
1761216307.835605,6200,-30.0
1761216310.9743242,6300,-61.0
1761216314.1338813,6400,-66.0
1761216317.568837,6500,-33.0
1761216322.348899,6600,-22.0
1761216325.6728365,6700,-18.0
1761216329.7865896,6800,-16.0
1761216333.080756,6900,-10.0
1761216336.0385718,7000,-28.0
1761216339.087583,7100,-15.0
1761216342.5411882,7200,-35.0
1761216345.9109066,7300,-13.0
1761216350.40088,7400,-16.0
1761216354.185927,7500,-8.0
1761216357.616269,7600,-22.0
1761216360.8830173,7700,-16.0
1761216364.0606127,7800,-15.0
1761216367.7021437,7900,-12.0
1761216371.8154516,8000,-11.0
1761216375.6327097,8100,-13.0
1761216378.9282598,8200,-9.0
1761216383.7783403,8300,-6.0
1761216386.95584,8400,-9.0
1761216390.7879639,8500,-27.0
1761216394.0241134,8600,-18.0
1761216397.2442384,8700,-32.0
1761216400.6669965,8800,-6.0
1761216404.533454,8900,-11.0
1761216408.52367,9000,-11.0
1761216414.5091333,9100,-3.0
1761216417.9220555,9200,-5.0
1761216423.0348046,9300,-14.0
1761216426.2770698,9400,-10.0
1761216429.4608011,9500,-9.0
1761216433.0710185,9600,-14.0
1761216436.5739834,9700,-4.0
1761216440.1441402,9800,-8.0
1761216443.506864,9900,-5.0
1761216447.6728697,10000,-4.0
1761216452.8708467,10100,-7.0
1761216456.5482059,10200,-5.0
1761216460.3623073,10300,-4.0
1761216466.3716834,10400,-4.0
1761216469.4979794,10500,-4.0
1761216474.5214329,10600,-3.0
1761216477.8898392,10700,-8.0
1761216481.1563215,10800,-2.0
1761216484.984502,10900,-9.0
1761216488.3779738,11000,-11.0
1761216491.5540104,11100,-5.0
1761216497.1362379,11200,-3.0
1761216500.6012757,11300,-2.0
1761216503.790486,11400,-1.0
1761216506.957741,11500,-3.0
1761216512.3548493,11600,-3.0
1761216515.5504415,11700,-2.0
1761216518.7304327,11800,-20.0
1761216521.901683,11900,-4.0
1761216525.140123,12000,-1.0
1761216528.3304453,12100,-5.0
1761216531.522209,12200,-7.0
1761216534.7121408,12300,-3.0
1761216537.906112,12400,-1.0
