Wall time,Step,Value
1763117831.8974166,100,-100.0
1763117832.5283206,200,-100.0
1763117833.152591,300,-100.0
1763117833.7925036,400,-100.0
1763117834.4195437,500,-100.0
1763117835.0761561,600,-100.0
1763117835.7051709,700,-100.0
1763117836.3604894,800,-100.0
1763117836.9927018,900,-100.0
1763117837.6144128,1000,-100.0
1763117838.2384825,1100,-100.0
1763117838.8834383,1200,-100.0
1763117839.5173912,1300,-100.0
1763117840.158548,1400,-100.0
1763117840.8195136,1500,-100.0
1763117841.4652176,1600,-100.0
1763117842.1279345,1700,-100.0
1763117842.7719784,1800,-100.0
1763117843.4414113,1900,-98.0
1763117844.0811872,2000,-100.0
1763117844.78735,2100,-100.0
1763117845.4496052,2200,-100.0
1763117846.1136513,2300,-100.0
1763117846.8119826,2400,-100.0
1763117847.4898422,2500,-100.0
1763117848.176738,2600,-100.0
1763117848.8396466,2700,-100.0
1763117849.5600545,2800,-100.0
1763117850.2476048,2900,-100.0
1763117850.9467142,3000,-100.0
1763117851.656254,3100,-100.0
1763117852.3725715,3200,-100.0
1763117853.1064308,3300,-100.0
1763117853.8366525,3400,-100.0
1763117854.5419402,3500,-100.0
1763117855.2641695,3600,-100.0
1763117855.9889882,3700,-100.0
1763117856.7538419,3800,-100.0
1763117857.5056024,3900,-100.0
1763117858.2719674,4000,-100.0
1763117859.01478,4100,-100.0
1763117859.7710211,4200,-100.0
1763117860.5473206,4300,-100.0
1763117861.299973,4400,-100.0
1763117862.0568101,4500,-100.0
1763117862.8366234,4600,-98.0
1763117863.6602457,4700,-100.0
1763117864.4346974,4800,-100.0
1763117865.2136688,4900,-100.0
1763117866.021148,5000,-100.0
1763117866.834364,5100,-100.0
1763117867.6454027,5200,-99.0
1763117868.4383287,5300,-100.0
1763117869.2648382,5400,-100.0
1763117870.071833,5500,-100.0
1763117870.921292,5600,-100.0
1763117871.738285,5700,-100.0
1763117872.6036465,5800,-100.0
1763117873.4417205,5900,-100.0
1763117874.2971501,6000,-99.0
1763117875.1894505,6100,-100.0
1763117876.0323808,6200,-100.0
1763117876.872839,6300,-100.0
1763117877.706285,6400,-100.0
1763117878.5381122,6500,-100.0
1763117879.3780117,6600,-100.0
1763117880.2249572,6700,-100.0
1763117881.081815,6800,-100.0
1763117881.9343505,6900,-100.0
1763117882.782502,7000,-100.0
1763117883.6313562,7100,-100.0
1763117884.5160592,7200,-100.0
1763117885.369774,7300,-100.0
1763117886.2330112,7400,-100.0
1763117887.0922744,7500,-100.0
1763117888.0341687,7600,-99.0
1763117888.9463778,7700,-99.0
1763117889.8443556,7800,-100.0
1763117890.7296095,7900,-100.0
1763117891.6235743,8000,-100.0
1763117892.5197742,8100,-100.0
1763117893.4292705,8200,-100.0
1763117894.3383062,8300,-99.0
1763117895.253273,8400,-100.0
1763117896.1688938,8500,-100.0
1763117897.086775,8600,-99.0
1763117898.0385537,8700,-100.0
1763117898.9917605,8800,-100.0
1763117899.9400938,8900,-100.0
1763117900.8893547,9000,-100.0
1763117901.8200955,9100,-96.0
1763117902.7797556,9200,-100.0
1763117903.7306468,9300,-100.0
1763117904.6755755,9400,-100.0
1763117905.6566956,9500,-100.0
1763117906.6541305,9600,-96.0
1763117907.586945,9700,-100.0
1763117908.5313869,9800,-100.0
1763117909.4912665,9900,-98.0
1763117910.438922,10000,-100.0
1763117911.5048382,10100,-100.0
1763117912.4663377,10200,-97.0
1763117913.430842,10300,-100.0
1763117914.4302413,10400,-100.0
1763117915.3812523,10500,-98.0
1763117916.3135166,10600,-100.0
1763117917.250773,10700,-100.0
1763117918.187115,10800,-100.0
1763117919.1463919,10900,-100.0
1763117920.1064038,11000,-100.0
1763117921.07398,11100,-98.0
1763117922.037801,11200,-99.0
1763117923.0256093,11300,-100.0
1763117924.04861,11400,-93.0
1763117925.0165825,11500,-91.0
1763117925.9939456,11600,-100.0
1763117927.0044434,11700,-92.0
1763117927.9822493,11800,-99.0
1763117928.9557953,11900,-97.0
1763117929.9283814,12000,-100.0
1763117930.897851,12100,-98.0
1763117931.9412854,12200,-98.0
1763117932.94169,12300,-100.0
1763117933.9650278,12400,-100.0
1763117935.028099,12500,-98.0
1763117936.1057959,12600,-100.0
1763117937.146705,12700,-100.0
1763117938.218134,12800,-100.0
1763117939.2470672,12900,-100.0
1763117940.3134506,13000,-98.0
1763117941.3984876,13100,-95.0
1763117942.4496157,13200,-100.0
1763117943.502957,13300,-98.0
1763117944.5492692,13400,-100.0
1763117945.5968747,13500,-100.0
1763117946.6691666,13600,-98.0
1763117947.7028604,13700,-98.0
1763117948.7458143,13800,-97.0
1763117949.8217182,13900,-98.0
1763117950.9150226,14000,-100.0
1763117951.9850178,14100,-98.0
1763117953.0487611,14200,-100.0
1763117954.1212323,14300,-93.0
1763117955.196815,14400,-92.0
1763117956.2527964,14500,-100.0
1763117957.317519,14600,-97.0
1763117958.39266,14700,-100.0
1763117959.478947,14800,-91.0
1763117960.5490415,14900,-100.0
1763117961.6392074,15000,-80.0
1763117962.7351835,15100,-95.0
1763117963.7993014,15200,-96.0
1763117964.8752337,15300,-40.0
1763117965.957584,15400,-69.0
1763117967.0531518,15500,-68.0
1763117968.116764,15600,-78.0
1763117969.1841948,15700,-30.0
1763117970.2460938,15800,-58.0
1763117971.339974,15900,-19.0
1763117972.444156,16000,-7.0
1763117973.5538263,16100,-28.0
1763117974.6570723,16200,-46.0
1763117975.7753193,16300,-43.0
1763117976.8729014,16400,-19.0
1763117977.940969,16500,-32.0
1763117979.037361,16600,-13.0
1763117980.1582577,16700,-15.0
1763117981.2780392,16800,-8.0
1763117982.3849773,16900,-33.0
1763117983.51324,17000,-2.0
1763117984.6341717,17100,-5.0
1763117985.7405727,17200,-7.0
1763117986.8178673,17300,-5.0
1763117987.903352,17400,-7.0
1763117989.0537753,17500,-9.0
1763117990.1660895,17600,-1.0
1763117991.3017871,17700,-6.0
1763117992.4621916,17800,-2.0
1763117993.6098628,17900,-3.0
1763117994.725078,18000,-5.0
1763117995.855715,18100,-3.0
1763117996.995549,18200,-2.0
1763117998.1217241,18300,-4.0
1763117999.2669752,18400,0.0
1763118000.4384396,18500,-3.0
1763118001.5835445,18600,-3.0
1763118002.7440248,18700,-4.0
1763118003.8768828,18800,-1.0
1763118005.0147703,18900,-3.0
1763118006.1610854,19000,-2.0
1763118007.372466,19100,-4.0
1763118008.5218544,19200,0.0
1763118009.685919,19300,-2.0
1763118010.84577,19400,-4.0
1763118012.0221984,19500,0.0
1763118013.1922164,19600,-3.0
1763118014.3786097,19700,-2.0
1763118015.5253272,19800,-15.0
1763118016.6770566,19900,-8.0
1763118017.813974,20000,0.0
1763118019.0621526,20100,-3.0
1763118020.210297,20200,-2.0
1763118021.353089,20300,-1.0
1763118022.4990566,20400,-1.0
1763118023.6444762,20500,-3.0
1763118024.8257709,20600,-3.0
1763118026.021624,20700,-4.0
1763118027.1866734,20800,0.0
1763118028.3353498,20900,-2.0
1763118029.631664,21000,-2.0
1763118030.8581605,21100,-1.0
1763118032.0718744,21200,-4.0
1763118033.2808924,21300,-1.0
1763118034.479501,21400,-5.0
1763118035.6918924,21500,-6.0
1763118036.8592432,21600,-6.0
1763118038.0296617,21700,-1.0
1763118039.2120752,21800,-2.0
1763118040.3736188,21900,-3.0
1763118041.54406,22000,-1.0
1763118042.7813728,22100,-3.0
1763118043.9720094,22200,-2.0
1763118045.1805146,22300,-8.0
1763118046.3817291,22400,-4.0
1763118047.6129959,22500,0.0
1763118048.8527703,22600,-7.0
1763118050.0581439,22700,-1.0
1763118051.2863133,22800,-4.0
1763118052.7251668,22900,-5.0
1763118054.0999405,23000,-2.0
1763118055.303103,23100,-3.0
1763118056.524915,23200,-3.0
1763118057.7198482,23300,-2.0
1763118058.986693,23400,-2.0
1763118060.1710806,23500,-3.0
1763118061.384777,23600,-2.0
1763118062.6147234,23700,-4.0
1763118063.8778856,23800,-2.0
1763118065.1091435,23900,-14.0
1763118066.3676956,24000,-1.0
1763118067.5926974,24100,-27.0
1763118068.8220487,24200,-2.0
1763118070.03683,24300,-3.0
1763118071.254774,24400,-2.0
1763118072.4650474,24500,-2.0
1763118073.6887424,24600,-3.0
1763118074.9661272,24700,-2.0
1763118076.1817875,24800,-4.0
1763118077.3987072,24900,-5.0
1763118078.65034,25000,-2.0
1763118079.9220297,25100,-3.0
1763118081.1885512,25200,-2.0
1763118082.44064,25300,-7.0
1763118083.7171092,25400,0.0
1763118084.938606,25500,-2.0
1763118086.2024488,25600,-4.0
1763118087.5016208,25700,-2.0
1763118088.7513874,25800,-4.0
1763118089.983921,25900,0.0
1763118091.2548862,26000,-2.0
1763118092.5234246,26100,-2.0
1763118093.82326,26200,-8.0
1763118095.084416,26300,-3.0
1763118096.3214746,26400,-4.0
1763118097.5610104,26500,0.0
1763118098.814649,26600,-1.0
1763118100.0712984,26700,-8.0
1763118101.3497946,26800,-5.0
1763118102.6198556,26900,-3.0
1763118103.9058049,27000,-1.0
1763118105.1771476,27100,-2.0
1763118106.4437292,27200,-1.0
1763118107.7185247,27300,-2.0
1763118108.9773152,27400,0.0
1763118110.272064,27500,0.0
1763118111.5899894,27600,-8.0
1763118112.8675337,27700,-2.0
1763118114.1700673,27800,-3.0
1763118115.4601872,27900,-4.0
1763118116.7539897,28000,-3.0
1763118118.05972,28100,-8.0
1763118119.3493986,28200,-3.0
1763118120.6407645,28300,-8.0
1763118121.9852002,28400,-3.0
1763118123.2903812,28500,-3.0
1763118124.5918853,28600,-3.0
1763118125.8979287,28700,-4.0
1763118127.2192159,28800,-4.0
1763118128.5062523,28900,-3.0
1763118129.7914486,29000,-1.0
1763118131.0868807,29100,-6.0
1763118132.3751647,29200,-1.0
1763118133.6538367,29300,-2.0
1763118134.9430501,29400,-3.0
1763118136.2311523,29500,0.0
1763118137.515771,29600,-3.0
1763118138.8378491,29700,-1.0
1763118140.1899405,29800,-3.0
1763118141.538087,29900,-3.0
1763118142.902533,30000,-3.0
1763118144.317017,30100,-5.0
1763118145.6699243,30200,-4.0
1763118146.971695,30300,-1.0
1763118148.3022225,30400,-3.0
1763118149.6297653,30500,0.0
1763118150.937472,30600,0.0
1763118152.220215,30700,-1.0
1763118153.5143633,30800,-3.0
1763118154.8310692,30900,-2.0
1763118156.134743,31000,-3.0
1763118157.4341304,31100,-3.0
1763118158.7525985,31200,-1.0
1763118160.0852907,31300,-2.0
1763118161.4039028,31400,-1.0
1763118162.7180657,31500,-3.0
1763118164.0618424,31600,-2.0
1763118165.382478,31700,-2.0
1763118166.7117937,31800,-9.0
1763118168.0191562,31900,-2.0
1763118169.3353562,32000,0.0
1763118170.6538594,32100,-1.0
1763118171.9624782,32200,-2.0
1763118173.290235,32300,-2.0
1763118174.606288,32400,-2.0
1763118175.9201772,32500,-2.0
1763118177.2316136,32600,-3.0
1763118178.5534914,32700,-4.0
1763118179.8814626,32800,0.0
1763118181.2313042,32900,-1.0
1763118182.5819123,33000,-3.0
1763118183.9817548,33100,-13.0
1763118185.3030677,33200,-2.0
1763118186.6367784,33300,-1.0
1763118187.998244,33400,-1.0
1763118189.3481896,33500,-3.0
1763118190.7113028,33600,-2.0
1763118192.0700445,33700,-3.0
1763118193.4486253,33800,-6.0
1763118194.7831762,33900,0.0
1763118196.1194563,34000,-4.0
1763118197.4681199,34100,-4.0
1763118198.8350215,34200,0.0
1763118200.1779742,34300,-3.0
1763118201.5246575,34400,-2.0
1763118202.885371,34500,-6.0
1763118204.2583382,34600,-4.0
1763118205.6037688,34700,0.0
1763118207.0183158,34800,-3.0
1763118208.4259918,34900,-3.0
1763118209.7673519,35000,-1.0
1763118211.1054015,35100,-2.0
1763118212.5177028,35200,-2.0
1763118213.8791642,35300,0.0
1763118215.2646728,35400,-2.0
1763118216.635796,35500,-8.0
1763118218.0539806,35600,-3.0
1763118219.395543,35700,-2.0
1763118220.7985659,35800,-2.0
1763118222.163099,35900,-2.0
1763118223.521076,36000,-3.0
1763118224.8909485,36100,-3.0
1763118226.291366,36200,-13.0
1763118227.66627,36300,-9.0
1763118229.054826,36400,0.0
1763118230.4508622,36500,-3.0
1763118231.865713,36600,-2.0
1763118233.210998,36700,-2.0
