Metrics/EnvironmentSteps,Metrics/AverageReturn
29400,-4.0
29500,-3.0
29600,-1.0
29700,-4.0
29800,-2.0
29900,-4.0
30000,-4.0
30100,-4.0
30200,-2.0
30300,-2.0
30400,-3.0
30500,-5.0
30600,-7.0
30700,-5.0
30800,-3.0
30900,-3.0
31000,-1.0
31100,-3.0
31200,-4.0
31300,-2.0
31400,-3.0
31500,-2.0
31600,-4.0
31700,-3.0
31800,-6.0
31900,-3.0
32000,-4.0
32100,-4.0
32200,-4.0
32300,-3.0
32400,-1.0
32500,-1.0
32600,-3.0
32700,-4.0
32800,-4.0
32900,-2.0
33000,-3.0
33100,-5.0
33200,-3.0
33300,-4.0
33400,-2.0
33500,-3.0
33600,-3.0
33700,0.0
33800,-5.0
33900,-2.0
34000,-4.0
34100,-5.0
34200,-2.0
34300,0.0
34400,-2.0
34500,-5.0
34600,-4.0
34700,-3.0
34800,-7.0
34900,-5.0
35000,-4.0
35100,-5.0
35200,-4.0
35300,-4.0
35400,-4.0
35500,-7.0
35600,-3.0
35700,-4.0
35800,-3.0
35900,-5.0
36000,-6.0
36100,-5.0
36200,-5.0
36300,-3.0
36400,-3.0
36500,-4.0
36600,-4.0
36700,-3.0
36800,-3.0
36900,-5.0
37000,-3.0
37100,-4.0
37200,-2.0
37300,-2.0
37400,-6.0
37500,-2.0
37600,-4.0
37700,-7.0
37800,-3.0
37900,-5.0
38000,-2.0
38100,-5.0
38200,-5.0
38300,-4.0
38400,-4.0
38500,-2.0
38600,-3.0
38700,-3.0
38800,-4.0
38900,-3.0
39000,-2.0
39100,-3.0
39200,-2.0
39300,-3.0
39400,-5.0
39500,-2.0
39600,-1.0
39700,-5.0
39800,-5.0
39900,-3.0
40000,-2.0
40100,-4.0
40200,-1.0
40300,-9.0
40400,-5.0
40500,-5.0
40600,-2.0
40700,-4.0
40800,-6.0
40900,-6.0
41000,0.0
41100,-3.0
41200,-3.0
41300,-4.0
41400,-4.0
41500,-4.0
41600,-4.0
41700,-2.0
41800,-3.0
41900,-4.0
42000,-5.0
42100,-6.0
42200,-2.0
42300,-1.0
42400,-6.0
42500,-4.0
42600,-4.0
42700,-5.0
42800,-4.0
42900,-6.0
43000,-3.0
43100,-4.0
43200,-3.0
43300,-3.0
43400,-5.0
43500,-1.0
43600,-2.0
43700,-5.0
43800,-3.0
43900,-3.0
44000,-3.0
44100,-1.0
44200,-5.0
44300,-4.0
44400,-3.0
44500,-4.0
44600,-1.0
44700,-2.0
44800,-6.0
44900,-5.0
45000,-3.0
45100,-8.0
45200,-7.0
45300,-6.0
45400,-6.0
45500,-3.0
45600,-3.0
45700,-5.0
45800,-5.0
45900,-3.0
46000,-6.0
46100,-2.0
46200,-3.0
46300,-3.0
46400,-5.0
46500,-2.0
46600,-6.0
46700,-4.0
46800,-3.0
46900,-6.0
47000,-4.0
47100,-4.0
47200,-2.0
47300,-4.0
47400,-3.0
47500,-4.0
47600,-3.0
47700,-4.0
47800,-4.0
47900,-2.0
48000,-5.0
48100,-4.0
48200,-5.0
48300,-3.0
48400,-3.0
48500,-3.0
48600,-5.0
48700,-5.0
48800,-4.0
48900,-5.0
49000,-6.0
49100,-2.0
49200,-8.0
49300,-4.0
49400,-5.0
49500,-6.0
49600,-4.0
49700,-4.0
49800,-3.0
49900,-3.0
50000,-4.0
50100,-5.0
50200,-10.0
50300,-2.0
50400,-4.0
50500,-3.0
50600,-2.0
50700,-3.0
50800,-8.0
50900,-2.0
51000,-3.0
51100,-8.0
51200,-3.0
51300,-3.0
51400,-4.0
51500,-3.0
51600,-6.0
51700,-5.0
51800,-3.0
51900,-4.0
52000,-3.0
52100,-3.0
52200,-5.0
52300,-5.0
52400,-4.0
52500,-2.0
52600,-2.0
52700,-3.0
52800,-2.0
52900,-2.0
53000,-2.0
53100,-5.0
53200,-2.0
53300,-6.0
53400,-4.0
53500,-3.0
53600,-2.0
53700,-3.0
53800,-4.0
53900,-3.0
54000,-1.0
54100,-4.0
54200,-4.0
54300,-3.0
54400,-8.0
54500,-5.0
54600,-3.0
54700,-5.0
54800,-2.0
54900,-2.0
55000,-2.0
55100,-4.0
55200,-2.0
55300,-3.0
55400,-4.0
55500,-5.0
55600,-3.0
55700,-2.0
55800,-3.0
55900,-3.0
56000,-2.0
56100,-3.0
56200,-3.0
56300,-2.0
56400,-8.0
56500,-2.0
56600,-2.0
56700,-3.0
56800,-4.0
56900,-1.0
57000,-3.0
57100,-1.0
57200,-2.0
57300,-5.0
57400,-3.0
57500,-2.0
57600,-6.0
57700,-1.0
57800,-2.0
57900,-5.0
58000,-3.0
58100,-4.0
58200,-3.0
58300,-5.0
58400,-1.0
58500,-5.0
58600,-4.0
58700,-6.0
58800,-4.0
58900,-5.0
59000,-3.0
59100,-2.0
59200,-5.0
59300,-3.0
59400,-6.0
59500,-4.0
59600,-4.0
59700,-3.0
59800,-7.0
59900,-6.0
60000,-5.0
60100,-5.0
60200,-5.0
60300,-2.0
60400,-4.0
60500,-4.0
60600,-6.0
60700,-6.0
60800,-3.0
60900,-4.0
61000,-3.0
61100,-2.0
61200,-4.0
61300,-2.0
61400,-3.0
61500,-3.0
61600,-5.0
61700,-1.0
61800,-7.0
61900,-4.0
62000,-7.0
62100,-4.0
62200,-3.0
62300,-1.0
62400,-6.0
62500,-5.0
62600,-4.0
62700,-4.0
62800,-5.0
62900,-4.0
63000,-3.0
63100,-4.0
63200,-5.0
63300,-2.0
63400,-1.0
63500,-3.0
63600,-3.0
63700,-3.0
63800,-5.0
63900,-4.0
64000,-5.0
64100,-5.0
64200,-4.0
64300,-3.0
64400,-4.0
64500,-2.0
64600,-4.0
64700,-1.0
64800,-5.0
64900,-4.0
65000,-3.0
65100,-9.0
65200,0.0
65300,-1.0
65400,-4.0
65500,-4.0
65600,-9.0
65700,-2.0
65800,-2.0
65900,-7.0
66000,-3.0
66100,-3.0
66200,-1.0
66300,-4.0
66400,-6.0
66500,-2.0
66600,-4.0
66700,-4.0
66800,-2.0
66900,-3.0
67000,-5.0
67100,-3.0
67200,-2.0
67300,-3.0
67400,-5.0
67500,-4.0
67600,-3.0
67700,-4.0
67800,-2.0
67900,-7.0
68000,-4.0
68100,-4.0
68200,-3.0
68300,-4.0
68400,-3.0
68500,-4.0
68600,-9.0
68700,-5.0
68800,-4.0
68900,-2.0
69000,-2.0
69100,-7.0
69200,-7.0
69300,-8.0
69400,0.0
69500,-6.0
69600,-5.0
69700,-4.0
69800,-3.0
69900,-5.0
70000,-1.0
70100,-8.0
70200,-6.0
70300,-4.0
70400,-1.0
70500,-4.0
70600,-1.0
70700,-5.0
70800,-6.0
70900,-6.0
71000,-3.0
71100,-2.0
71200,-4.0
71300,-4.0
71400,-3.0
71500,-3.0
71600,-4.0
71700,-1.0
71800,-5.0
71900,-2.0
72000,-6.0
72100,-6.0
72200,-2.0
72300,-4.0
72400,-5.0
72500,-5.0
72600,-4.0
72700,-1.0
72800,-2.0
72900,-4.0
73000,-1.0
73100,-7.0
73200,-5.0
73300,-7.0
73400,-1.0
73500,-5.0
73600,-3.0
73700,-6.0
73800,-5.0
73900,-5.0
74000,-5.0
74100,-4.0
74200,-1.0
74300,-3.0
74400,-4.0
74500,-2.0
74600,-5.0
74700,-3.0
74800,-2.0
74900,-2.0
75000,-3.0
75100,-10.0
75200,-2.0
75300,-3.0
75400,-5.0
75500,-2.0
75600,-3.0
75700,-6.0
75800,-5.0
75900,-3.0
76000,-1.0
76100,-5.0
76200,-4.0
76300,-5.0
76400,-1.0
76500,-3.0
76600,-5.0
76700,-2.0
76800,-5.0
76900,-4.0
77000,-6.0
77100,-4.0
77200,-2.0
77300,-5.0
77400,-6.0
77500,-2.0
77600,0.0
77700,-4.0
77800,-4.0
77900,-5.0
78000,-1.0
78100,-1.0
78200,-7.0
78300,-3.0
78400,-4.0
78500,-3.0
78600,-4.0
78700,-7.0
78800,-5.0
78900,-4.0
79000,-5.0
79100,-6.0
79200,-2.0
79300,-5.0
79400,-6.0
79500,-2.0
79600,-5.0
79700,-4.0
79800,-4.0
79900,-1.0
80000,-5.0
80100,-4.0
80200,-3.0
80300,-1.0
80400,-3.0
80500,0.0
80600,-3.0
80700,-3.0
80800,-3.0
80900,-8.0
81000,-3.0
81100,-5.0
81200,-4.0
81300,-6.0
81400,0.0
81500,-2.0
81600,-1.0
81700,-7.0
81800,-6.0
81900,-3.0
82000,-5.0
82100,-1.0
82200,-2.0
82300,-2.0
82400,-7.0
82500,-3.0
82600,-5.0
82700,-2.0
82800,-7.0
82900,-5.0
83000,-8.0
83100,-3.0
83200,0.0
83300,-3.0
83400,-1.0
83500,-2.0
83600,-5.0
83700,-5.0
83800,0.0
83900,-1.0
84000,-5.0
84100,-2.0
84200,-2.0
84300,-3.0
84400,-4.0
84500,-6.0
84600,-8.0
84700,-5.0
84800,-2.0
84900,-7.0
85000,-4.0
85100,-4.0
85200,-5.0
85300,-4.0
85400,-5.0
85500,-3.0
85600,-4.0
85700,-4.0
85800,-1.0
85900,-6.0
86000,-4.0
86100,-2.0
86200,0.0
86300,-3.0
86400,-6.0
86500,-10.0
86600,-5.0
86700,-5.0
86800,-3.0
86900,-4.0
87000,-6.0
87100,-3.0
87200,-6.0
87300,-5.0
87400,-4.0
87500,-6.0
87600,-5.0
87700,-7.0
87800,-4.0
87900,-2.0
88000,-4.0
88100,-2.0
88200,-5.0
88300,-2.0
88400,-4.0
88500,-7.0
88600,-5.0
88700,-6.0
88800,-2.0
88900,-5.0
89000,-4.0
89100,-4.0
89200,-2.0
89300,-3.0
89400,-5.0
89500,-2.0
89600,-6.0
89700,-5.0
89800,-3.0
89900,-6.0
90000,-1.0
90100,-6.0
90200,-2.0
90300,-6.0
90400,-3.0
90500,-5.0
90600,-2.0
90700,-5.0
90800,-3.0
90900,-7.0
91000,-1.0
91100,-4.0
91200,-4.0
91300,-2.0
91400,-2.0
91500,-6.0
91600,-8.0
91700,-4.0
91800,-3.0
91900,-6.0
92000,-4.0
92100,-8.0
92200,-5.0
92300,-3.0
92400,-2.0
92500,-2.0
92600,-5.0
92700,-4.0
92800,-3.0
92900,-2.0
93000,-2.0
93100,-7.0
93200,-3.0
93300,-1.0
93400,-4.0
93500,-4.0
93600,-4.0
93700,-6.0
93800,-6.0
93900,-3.0
94000,-4.0
94100,-4.0
94200,-3.0
94300,-3.0
94400,-3.0
94500,-4.0
94600,-2.0
94700,-5.0
94800,-3.0
94900,-4.0
95000,-5.0
95100,-3.0
95200,-6.0
95300,-2.0
95400,-5.0
95500,-2.0
95600,-5.0
95700,0.0
95800,-5.0
95900,-6.0
96000,-2.0
96100,-3.0
96200,-6.0
96300,-2.0
96400,-4.0
96500,-2.0
96600,-1.0
96700,-3.0
96800,-2.0
96900,-4.0
97000,-3.0
97100,-4.0
97200,-3.0
97300,-5.0
97400,-3.0
97500,-1.0
97600,-3.0
97700,-5.0
97800,-2.0
97900,-1.0
98000,-7.0
98100,-3.0
98200,-2.0
98300,-4.0
98400,-4.0
98500,-5.0
98600,-5.0
98700,-3.0
98800,-6.0
98900,-2.0
99000,-6.0
99100,-3.0
99200,-4.0
99300,-4.0
99400,-5.0
99500,-1.0
99600,-3.0
99700,-6.0
99800,-5.0
99900,-3.0
100000,-6.0
