Metrics/EnvironmentSteps,Metrics/AverageReturn
100,-100.0
200,-93.0
300,-99.0
400,-100.0
500,-100.0
600,-100.0
700,-99.0
800,-100.0
900,-100.0
1000,-100.0
1100,-93.0
1200,-100.0
1300,-100.0
1400,-100.0
1500,-100.0
1600,-100.0
1700,-100.0
1800,-100.0
1900,-100.0
2000,-100.0
2100,-99.0
2200,-100.0
2300,-100.0
2400,-97.0
2500,-100.0
2600,-100.0
2700,-100.0
2800,-100.0
2900,-100.0
3000,-100.0
3100,-100.0
3200,-100.0
3300,-98.0
3400,-97.0
3500,-79.0
3600,-97.0
3700,-100.0
3800,-99.0
3900,-100.0
4000,-100.0
4100,-100.0
4200,-100.0
4300,-100.0
4400,-100.0
4500,-100.0
4600,-100.0
4700,-100.0
4800,-100.0
4900,-100.0
5000,-100.0
5100,-93.0
5200,-100.0
5300,-100.0
5400,-88.0
5500,-100.0
5600,-100.0
5700,-100.0
5800,-95.0
5900,-100.0
6000,-100.0
6100,-95.0
6200,-100.0
6300,-100.0
6400,-99.0
6500,-100.0
6600,-100.0
6700,-100.0
6800,-100.0
6900,-100.0
7000,-100.0
7100,-100.0
7200,-99.0
7300,-96.0
7400,-100.0
7500,-100.0
7600,-100.0
7700,-94.0
7800,-99.0
7900,-100.0
8000,-99.0
8100,-100.0
8200,-100.0
8300,-100.0
8400,-96.0
8500,-100.0
8600,-100.0
8700,-97.0
8800,-100.0
8900,-100.0
9000,-100.0
9100,-100.0
9200,-100.0
9300,-99.0
9400,-100.0
9500,-100.0
9600,-94.0
9700,-97.0
9800,-100.0
9900,-100.0
10000,-100.0
10100,-100.0
10200,-100.0
10300,-96.0
10400,-100.0
10500,-96.0
10600,-100.0
10700,-100.0
10800,-100.0
10900,-93.0
11000,-100.0
11100,-95.0
11200,-100.0
11300,-39.0
11400,-87.0
11500,-97.0
11600,-100.0
11700,-100.0
11800,-89.0
11900,-100.0
12000,-100.0
12100,-94.0
12200,-78.0
12300,-34.0
12400,-100.0
12500,-100.0
12600,-66.0
12700,-55.0
12800,-100.0
12900,-100.0
13000,-100.0
13100,-100.0
13200,-100.0
13300,-88.0
13400,-90.0
13500,-40.0
13600,-100.0
13700,-96.0
13800,-93.0
13900,-96.0
14000,-100.0
14100,-100.0
14200,-98.0
14300,-95.0
14400,-86.0
14500,-21.0
14600,-28.0
14700,-100.0
