Metrics/EnvironmentSteps,Metrics/AverageReturn
100,-100.0
200,-98.0
300,-100.0
400,-100.0
500,-100.0
600,-100.0
700,-100.0
800,-100.0
900,-100.0
1000,-100.0
1100,-97.0
1200,-100.0
1300,-100.0
1400,-99.0
1500,-100.0
1600,-100.0
1700,-100.0
1800,-100.0
1900,-99.0
2000,-100.0
2100,-100.0
2200,-99.0
2300,-100.0
2400,-100.0
2500,-97.0
2600,-94.0
2700,-100.0
2800,-100.0
2900,-100.0
3000,-99.0
3100,-100.0
3200,-100.0
3300,-100.0
3400,-100.0
3500,-100.0
3600,-100.0
3700,-95.0
3800,-100.0
3900,-100.0
4000,-100.0
4100,-100.0
4200,-97.0
4300,-100.0
4400,-100.0
4500,-100.0
4600,-100.0
4700,-100.0
4800,-100.0
4900,-100.0
5000,-100.0
5100,-100.0
5200,-98.0
5300,-98.0
5400,-100.0
5500,-100.0
5600,-100.0
5700,-98.0
5800,-100.0
5900,-96.0
6000,-100.0
6100,-99.0
6200,-100.0
6300,-100.0
6400,-100.0
6500,-100.0
6600,-100.0
6700,-100.0
6800,-100.0
6900,-100.0
7000,-100.0
7100,-100.0
7200,-89.0
7300,-100.0
7400,-100.0
7500,-100.0
7600,-100.0
7700,-100.0
7800,-100.0
7900,-97.0
8000,-100.0
8100,-100.0
8200,-100.0
8300,-100.0
8400,-100.0
8500,-97.0
8600,-100.0
8700,-100.0
8800,-94.0
8900,-100.0
9000,-100.0
9100,-96.0
9200,-100.0
9300,-89.0
9400,-100.0
9500,-100.0
9600,-97.0
9700,-100.0
9800,-100.0
9900,-94.0
10000,-96.0
10100,-100.0
10200,-100.0
10300,-95.0
10400,-98.0
10500,-93.0
10600,-100.0
10700,-92.0
10800,-100.0
10900,-100.0
11000,-97.0
11100,-97.0
11200,-100.0
11300,-91.0
11400,-98.0
11500,-100.0
11600,-81.0
11700,-100.0
11800,-100.0
11900,-100.0
12000,-97.0
12100,-100.0
12200,-100.0
12300,-100.0
12400,-100.0
12500,-99.0
12600,-73.0
12700,-30.0
12800,-100.0
12900,-100.0
13000,-99.0
13100,-100.0
13200,-30.0
13300,-86.0
13400,-96.0
13500,-100.0
13600,-9.0
13700,-11.0
13800,-16.0
13900,-93.0
14000,-84.0
14100,-95.0
14200,-14.0
14300,-100.0
14400,-98.0
14500,-6.0
14600,-29.0
14700,-100.0
14800,-17.0
14900,-14.0
15000,-100.0
15100,-100.0
15200,-100.0
15300,-100.0
15400,-100.0
15500,-100.0
15600,-95.0
15700,-90.0
15800,-100.0
15900,-15.0
16000,-42.0
16100,-54.0
16200,-100.0
16300,-98.0
16400,-99.0
16500,-99.0
16600,-96.0
16700,-100.0
16800,-90.0
16900,-99.0
17000,-100.0
17100,-100.0
17200,-91.0
17300,-97.0
17400,-77.0
17500,-79.0
17600,-99.0
17700,-100.0
17800,-18.0
17900,-82.0
18000,-75.0
18100,-84.0
18200,-62.0
18300,-95.0
18400,-58.0
18500,-58.0
18600,-12.0
18700,-9.0
18800,-100.0
18900,-71.0
19000,-71.0
19100,-97.0
19200,-99.0
19300,-17.0
19400,-97.0
19500,-59.0
19600,-15.0
19700,-95.0
19800,-98.0
19900,-32.0
20000,-98.0
20100,-65.0
20200,-39.0
20300,-100.0
20400,-90.0
20500,-50.0
20600,-74.0
20700,-97.0
20800,-3.0
20900,-3.0
21000,-24.0
21100,-6.0
21200,-9.0
21300,-23.0
21400,-64.0
21500,-17.0
21600,-4.0
21700,-6.0
21800,-7.0
21900,-28.0
22000,-98.0
22100,-5.0
22200,-98.0
22300,-26.0
22400,-26.0
22500,-3.0
22600,-26.0
22700,-16.0
22800,-76.0
22900,-95.0
23000,-18.0
23100,-16.0
23200,-91.0
23300,-59.0
23400,-20.0
23500,-15.0
23600,-20.0
23700,-6.0
23800,-6.0
23900,-55.0
24000,-16.0
24100,-4.0
24200,-15.0
24300,-6.0
24400,-3.0
24500,-4.0
24600,-4.0
24700,-14.0
24800,-4.0
24900,-7.0
25000,-4.0
25100,-2.0
25200,-5.0
25300,-5.0
25400,-4.0
25500,-4.0
25600,-9.0
25700,-5.0
25800,-7.0
25900,-5.0
26000,-4.0
26100,-4.0
26200,-3.0
26300,-4.0
26400,-2.0
26500,-5.0
26600,-5.0
26700,-5.0
26800,-2.0
26900,-2.0
27000,-9.0
27100,-4.0
27200,-3.0
27300,-2.0
27400,-8.0
27500,-2.0
27600,-5.0
27700,-1.0
27800,-6.0
27900,-5.0
28000,-4.0
28100,-2.0
28200,-3.0
28300,-3.0
28400,-6.0
28500,-3.0
28600,-1.0
28700,-4.0
28800,-4.0
28900,-12.0
29000,-4.0
29100,-2.0
29200,-2.0
29300,-3.0
29400,-4.0
29500,-4.0
29600,-10.0
29700,-8.0
29800,-3.0
29900,-8.0
30000,-4.0
30100,-4.0
30200,-2.0
30300,-7.0
30400,-6.0
30500,-4.0
30600,-3.0
30700,-5.0
30800,-4.0
30900,-2.0
31000,-2.0
31100,-3.0
31200,-9.0
31300,-1.0
31400,-5.0
31500,-5.0
31600,-3.0
31700,-4.0
31800,-4.0
31900,-2.0
32000,-4.0
32100,-5.0
32200,0.0
32300,-3.0
32400,-1.0
32500,-2.0
32600,-2.0
32700,-1.0
32800,-8.0
32900,-1.0
33000,-6.0
33100,-7.0
33200,-4.0
33300,-6.0
33400,-3.0
33500,-4.0
33600,-1.0
33700,-8.0
33800,-4.0
33900,-3.0
34000,-4.0
34100,-1.0
34200,-5.0
34300,-7.0
34400,-2.0
34500,-5.0
34600,0.0
34700,-2.0
34800,-7.0
34900,-8.0
35000,-7.0
35100,-6.0
35200,-4.0
35300,-4.0
35400,-3.0
35500,-3.0
35600,-3.0
35700,-2.0
35800,-5.0
35900,-3.0
36000,-4.0
36100,-1.0
36200,-3.0
36300,-4.0
36400,-5.0
36500,-6.0
36600,-2.0
36700,-2.0
36800,-3.0
36900,-5.0
37000,-5.0
37100,-7.0
37200,-2.0
37300,-4.0
37400,-2.0
37500,-3.0
37600,-3.0
37700,-7.0
37800,-1.0
37900,-2.0
38000,-3.0
38100,-7.0
38200,-4.0
38300,-2.0
38400,-3.0
38500,-8.0
38600,-5.0
38700,-5.0
38800,-4.0
38900,-7.0
39000,-6.0
39100,-3.0
39200,-6.0
39300,-5.0
39400,-3.0
39500,-3.0
39600,-4.0
39700,-8.0
39800,-1.0
39900,-7.0
40000,-4.0
40100,-5.0
40200,-3.0
40300,-1.0
40400,-5.0
40500,-6.0
40600,-7.0
40700,-3.0
40800,-6.0
40900,-3.0
41000,-3.0
41100,-11.0
41200,-2.0
41300,-6.0
41400,-5.0
41500,-6.0
41600,-2.0
41700,-4.0
41800,-7.0
41900,-7.0
42000,-6.0
42100,-4.0
42200,-2.0
42300,-2.0
42400,-4.0
42500,-4.0
42600,-7.0
42700,-2.0
42800,-1.0
42900,-7.0
43000,-3.0
43100,-4.0
43200,-4.0
43300,-5.0
43400,-2.0
43500,-5.0
43600,-4.0
43700,-4.0
43800,-3.0
43900,-1.0
44000,-4.0
44100,-6.0
44200,-3.0
44300,-5.0
44400,-4.0
44500,-4.0
44600,-4.0
44700,-2.0
44800,-3.0
44900,-3.0
45000,0.0
45100,-1.0
45200,-4.0
45300,-5.0
45400,-6.0
45500,-3.0
45600,-4.0
45700,0.0
45800,-6.0
45900,-2.0
46000,-5.0
46100,-5.0
46200,-3.0
46300,-5.0
46400,-3.0
46500,0.0
46600,-4.0
46700,-3.0
46800,-2.0
46900,-6.0
47000,-4.0
47100,-8.0
47200,-5.0
47300,-3.0
47400,-7.0
47500,-3.0
47600,-1.0
47700,-4.0
47800,-4.0
47900,-4.0
48000,-4.0
48100,-8.0
48200,-4.0
48300,-3.0
48400,-1.0
48500,-2.0
48600,-5.0
48700,-2.0
