Metrics/EnvironmentSteps,Metrics/AverageReturn
29400,-3.0
29500,-5.0
29600,-5.0
29700,-1.0
29800,-3.0
29900,-2.0
30000,-3.0
30100,-2.0
30200,-1.0
30300,-2.0
30400,-2.0
30500,-2.0
30600,-2.0
30700,-6.0
30800,-1.0
30900,-3.0
31000,-2.0
31100,-3.0
31200,0.0
31300,-2.0
31400,-2.0
31500,-1.0
31600,-2.0
31700,-1.0
31800,-3.0
31900,-3.0
32000,-2.0
32100,-3.0
32200,-2.0
32300,-1.0
32400,-2.0
32500,-2.0
32600,-3.0
32700,-2.0
32800,0.0
32900,-3.0
33000,-1.0
33100,-2.0
33200,-3.0
33300,-2.0
33400,-2.0
33500,-2.0
33600,-2.0
33700,-3.0
33800,-2.0
33900,-2.0
34000,-1.0
34100,-2.0
34200,-6.0
34300,-2.0
34400,-6.0
34500,-3.0
34600,-4.0
34700,-4.0
34800,-3.0
34900,0.0
35000,-2.0
35100,-1.0
35200,-2.0
35300,-4.0
35400,-3.0
35500,-4.0
35600,-2.0
35700,-2.0
35800,-3.0
35900,-2.0
36000,-3.0
36100,-3.0
36200,-2.0
36300,-2.0
36400,-8.0
36500,-4.0
36600,-1.0
36700,-6.0
36800,-4.0
36900,-2.0
37000,-2.0
37100,-2.0
37200,-2.0
37300,-2.0
37400,-2.0
37500,-1.0
37600,-5.0
37700,-2.0
37800,-20.0
37900,-1.0
38000,-3.0
38100,-8.0
38200,-2.0
38300,-2.0
38400,-3.0
38500,-2.0
38600,-9.0
38700,-6.0
38800,-9.0
38900,-2.0
39000,-5.0
39100,-3.0
39200,0.0
39300,-1.0
39400,-2.0
39500,-2.0
39600,-3.0
39700,-4.0
39800,-2.0
39900,-2.0
40000,-2.0
40100,-3.0
40200,-3.0
40300,-5.0
40400,-1.0
40500,-2.0
40600,-10.0
40700,-6.0
40800,0.0
40900,-5.0
41000,-2.0
41100,-2.0
41200,-2.0
41300,-13.0
41400,-2.0
41500,-2.0
41600,-2.0
41700,-3.0
41800,-1.0
41900,-4.0
42000,0.0
42100,-2.0
42200,-2.0
42300,0.0
42400,-1.0
42500,-3.0
42600,-6.0
42700,0.0
42800,-2.0
42900,-4.0
43000,-3.0
43100,-19.0
43200,-2.0
43300,-5.0
43400,-1.0
43500,-4.0
43600,-1.0
43700,-3.0
43800,-4.0
43900,-3.0
44000,-3.0
44100,-2.0
44200,-3.0
44300,-5.0
44400,-3.0
44500,-2.0
44600,-1.0
44700,-4.0
44800,-1.0
44900,-4.0
45000,-1.0
45100,-3.0
45200,-4.0
45300,-1.0
45400,-1.0
45500,-2.0
45600,-4.0
45700,-1.0
45800,-4.0
45900,0.0
46000,-2.0
46100,-6.0
46200,-2.0
46300,-3.0
46400,-2.0
46500,-1.0
46600,-6.0
46700,0.0
46800,-1.0
46900,-4.0
47000,-2.0
47100,-1.0
47200,-3.0
47300,-1.0
47400,-1.0
47500,-4.0
47600,-2.0
47700,-4.0
47800,-2.0
47900,-3.0
48000,0.0
48100,-5.0
48200,-2.0
48300,-3.0
48400,0.0
48500,-1.0
48600,-3.0
48700,-3.0
48800,-3.0
48900,-3.0
49000,-2.0
49100,-3.0
49200,0.0
49300,-6.0
49400,-5.0
49500,-1.0
49600,-2.0
49700,-1.0
49800,0.0
49900,-3.0
50000,-3.0
50100,-4.0
50200,-3.0
50300,-1.0
50400,-3.0
50500,-2.0
50600,-2.0
50700,-2.0
50800,-2.0
50900,-8.0
51000,0.0
51100,0.0
51200,-3.0
51300,-1.0
51400,-3.0
51500,-3.0
51600,-7.0
51700,0.0
51800,-6.0
51900,-2.0
52000,-3.0
52100,-2.0
52200,-3.0
52300,-2.0
52400,-3.0
52500,-3.0
52600,-4.0
52700,-7.0
52800,-3.0
52900,-8.0
53000,-6.0
53100,-2.0
53200,-2.0
53300,-5.0
53400,-2.0
53500,-4.0
53600,-4.0
53700,-2.0
53800,-1.0
53900,-3.0
54000,-1.0
54100,-3.0
54200,-2.0
54300,-1.0
54400,-1.0
54500,-4.0
54600,0.0
54700,-6.0
54800,-3.0
54900,-2.0
55000,-1.0
55100,-3.0
55200,-4.0
55300,-4.0
55400,-3.0
55500,-1.0
55600,-2.0
55700,-6.0
55800,-1.0
55900,-3.0
56000,-4.0
56100,-4.0
56200,-1.0
56300,-1.0
56400,-1.0
56500,-1.0
56600,-3.0
56700,-3.0
56800,0.0
56900,-11.0
57000,-3.0
57100,-3.0
57200,-4.0
57300,0.0
57400,-3.0
57500,-3.0
57600,-2.0
57700,-2.0
57800,-3.0
57900,-2.0
58000,-1.0
58100,-4.0
58200,-3.0
58300,-1.0
58400,-1.0
58500,-2.0
58600,-3.0
58700,-2.0
58800,-4.0
58900,-4.0
59000,-2.0
59100,-3.0
59200,-2.0
59300,-10.0
59400,-2.0
59500,-1.0
59600,-4.0
59700,-1.0
59800,-2.0
59900,0.0
60000,-1.0
60100,-4.0
60200,-3.0
60300,-3.0
60400,-3.0
60500,-1.0
60600,-3.0
60700,-3.0
60800,-3.0
60900,-2.0
61000,0.0
61100,-2.0
61200,-2.0
61300,-5.0
61400,-1.0
61500,-3.0
61600,-4.0
61700,-3.0
61800,-3.0
61900,-2.0
62000,-1.0
62100,-4.0
62200,-1.0
62300,-2.0
62400,-3.0
62500,-2.0
62600,-3.0
62700,-3.0
62800,-1.0
62900,-2.0
63000,-3.0
63100,-3.0
63200,-7.0
63300,-3.0
63400,-3.0
63500,-4.0
63600,-2.0
63700,-2.0
63800,-3.0
63900,0.0
64000,-2.0
64100,-3.0
64200,-7.0
64300,-1.0
64400,-3.0
64500,-2.0
64600,-4.0
64700,0.0
64800,-2.0
64900,-2.0
65000,-1.0
65100,-3.0
65200,-2.0
65300,-3.0
65400,0.0
65500,0.0
65600,-4.0
65700,-3.0
65800,-3.0
65900,-2.0
66000,-2.0
66100,-4.0
66200,-2.0
66300,-2.0
66400,-3.0
66500,-1.0
66600,0.0
66700,0.0
66800,-2.0
66900,-2.0
67000,-3.0
67100,-1.0
67200,0.0
67300,-4.0
67400,-2.0
67500,-3.0
67600,0.0
67700,-3.0
67800,-2.0
67900,-3.0
68000,-3.0
68100,-2.0
68200,-2.0
68300,-3.0
68400,-1.0
68500,-1.0
68600,-3.0
68700,-2.0
68800,-2.0
68900,-1.0
69000,-3.0
69100,-2.0
69200,0.0
69300,-3.0
69400,-6.0
69500,-1.0
69600,-2.0
69700,-3.0
69800,-3.0
69900,-3.0
70000,-2.0
70100,-3.0
70200,-3.0
70300,0.0
70400,-3.0
70500,-3.0
70600,-1.0
70700,-1.0
70800,-1.0
70900,-2.0
71000,-1.0
71100,-1.0
71200,-6.0
71300,-2.0
71400,-1.0
71500,-2.0
71600,-3.0
71700,-1.0
71800,-3.0
71900,-3.0
72000,-2.0
72100,-2.0
72200,0.0
72300,-1.0
72400,-1.0
72500,-2.0
72600,-1.0
72700,-2.0
72800,-4.0
72900,-5.0
73000,-2.0
73100,-4.0
73200,-2.0
73300,-2.0
73400,0.0
73500,-1.0
73600,-2.0
73700,0.0
73800,-3.0
73900,-3.0
74000,-2.0
74100,-1.0
74200,-2.0
74300,-3.0
74400,-3.0
74500,-3.0
74600,-4.0
74700,-4.0
74800,-1.0
74900,-2.0
75000,-1.0
75100,-1.0
75200,-1.0
75300,-1.0
75400,-3.0
75500,-2.0
75600,-2.0
75700,-2.0
75800,0.0
75900,-1.0
76000,-2.0
76100,-3.0
76200,-1.0
76300,-3.0
76400,-3.0
76500,-3.0
76600,-2.0
76700,-1.0
76800,-3.0
76900,-4.0
77000,-2.0
77100,-1.0
77200,-2.0
77300,-3.0
77400,-1.0
77500,0.0
77600,0.0
77700,-3.0
77800,-1.0
77900,-1.0
78000,-2.0
78100,-3.0
78200,-3.0
78300,-2.0
78400,-3.0
78500,0.0
78600,-2.0
78700,-2.0
78800,0.0
78900,-1.0
79000,-1.0
79100,-2.0
79200,-2.0
79300,-2.0
79400,-3.0
79500,-1.0
79600,-3.0
79700,-2.0
79800,-4.0
79900,-1.0
80000,-2.0
80100,-4.0
80200,0.0
80300,-2.0
80400,-4.0
80500,-1.0
80600,-3.0
80700,0.0
80800,-3.0
80900,-2.0
81000,-2.0
81100,-2.0
81200,-3.0
81300,-2.0
81400,-3.0
81500,-3.0
81600,-3.0
81700,-1.0
81800,-4.0
81900,-2.0
82000,-2.0
82100,-2.0
82200,-2.0
82300,-3.0
82400,-1.0
82500,-2.0
82600,-4.0
82700,0.0
82800,-3.0
82900,-1.0
83000,-1.0
83100,-2.0
83200,-2.0
83300,-3.0
83400,-3.0
83500,-2.0
83600,-1.0
83700,-2.0
83800,-1.0
83900,-1.0
84000,-2.0
84100,-2.0
84200,-2.0
84300,-2.0
84400,-1.0
84500,-3.0
84600,-3.0
84700,-1.0
84800,-2.0
84900,-3.0
85000,-3.0
85100,-2.0
85200,-3.0
85300,-2.0
85400,-1.0
85500,0.0
85600,-2.0
85700,-3.0
85800,-2.0
85900,-3.0
86000,-2.0
86100,-3.0
86200,-1.0
86300,-3.0
86400,-3.0
86500,-3.0
86600,-2.0
86700,0.0
86800,-2.0
86900,-1.0
87000,-3.0
87100,-3.0
87200,-2.0
87300,-2.0
87400,-2.0
87500,-1.0
87600,-2.0
87700,-3.0
87800,-2.0
87900,0.0
88000,-1.0
88100,-2.0
88200,-4.0
88300,-2.0
88400,-2.0
88500,-1.0
88600,-1.0
88700,0.0
88800,-3.0
88900,0.0
89000,-1.0
89100,0.0
89200,0.0
89300,-2.0
89400,-1.0
89500,-2.0
89600,-2.0
89700,-3.0
89800,-1.0
89900,-3.0
90000,0.0
90100,-1.0
90200,-3.0
90300,0.0
90400,-1.0
90500,-4.0
90600,-2.0
90700,-2.0
90800,-4.0
90900,-2.0
91000,-2.0
91100,-2.0
91200,-4.0
91300,-1.0
91400,0.0
91500,0.0
91600,-2.0
91700,-2.0
91800,-2.0
91900,-2.0
92000,-2.0
92100,-1.0
92200,0.0
92300,0.0
92400,-2.0
92500,-1.0
92600,-5.0
92700,-3.0
92800,-3.0
92900,-2.0
93000,-2.0
93100,-2.0
93200,-3.0
93300,-3.0
93400,0.0
93500,-1.0
93600,-6.0
93700,-1.0
93800,-4.0
93900,0.0
94000,-2.0
94100,-5.0
94200,0.0
94300,-2.0
94400,-2.0
94500,-3.0
94600,0.0
94700,-3.0
94800,-2.0
94900,-1.0
95000,-3.0
95100,0.0
95200,-2.0
95300,-3.0
95400,-2.0
95500,-2.0
95600,-2.0
95700,-3.0
95800,-3.0
95900,-1.0
96000,-3.0
96100,-1.0
96200,-3.0
96300,-2.0
96400,-2.0
96500,-3.0
96600,-1.0
96700,-3.0
96800,-2.0
96900,0.0
97000,-3.0
97100,-3.0
97200,-2.0
97300,-2.0
97400,-4.0
97500,-2.0
97600,-2.0
97700,-1.0
97800,-2.0
97900,-2.0
98000,-2.0
98100,-3.0
98200,-3.0
98300,-2.0
98400,-1.0
98500,-2.0
98600,-3.0
98700,-3.0
98800,-3.0
98900,-3.0
99000,0.0
99100,-4.0
99200,-2.0
99300,-3.0
99400,-4.0
99500,0.0
99600,-3.0
99700,-3.0
99800,-2.0
99900,-2.0
100000,-3.0
