Metrics/EnvironmentSteps,Metrics/AverageReturn
91600,-3.0
91700,-7.0
91800,-3.0
91900,-4.0
92000,-6.0
92100,-9.0
92200,-4.0
92300,-6.0
92400,-5.0
92500,-2.0
92600,-5.0
92700,-6.0
92800,-4.0
92900,-1.0
93000,-5.0
93100,-1.0
93200,-2.0
93300,-2.0
93400,-3.0
93500,-3.0
93600,-4.0
93700,-7.0
93800,-2.0
93900,-5.0
94000,-4.0
94100,-5.0
94200,-3.0
94300,-4.0
94400,-4.0
94500,-6.0
94600,-4.0
94700,-5.0
94800,-2.0
94900,-6.0
95000,-2.0
95100,-6.0
95200,0.0
95300,-5.0
95400,-4.0
95500,-7.0
95600,-3.0
95700,-1.0
95800,-2.0
95900,-7.0
96000,-3.0
96100,-2.0
96200,-2.0
96300,-5.0
96400,-2.0
96500,-2.0
96600,-3.0
96700,-3.0
96800,-5.0
96900,-5.0
97000,-3.0
97100,-8.0
97200,-1.0
97300,-6.0
97400,-2.0
97500,-4.0
97600,-4.0
97700,-3.0
97800,-5.0
97900,-4.0
98000,-2.0
98100,-2.0
98200,-4.0
98300,-3.0
98400,-4.0
98500,-5.0
98600,-2.0
98700,-2.0
98800,-1.0
98900,-5.0
99000,-4.0
99100,-5.0
99200,-4.0
99300,-6.0
99400,-4.0
99500,-3.0
99600,-7.0
99700,-2.0
99800,-3.0
99900,-6.0
100000,-2.0
