Metrics/EnvironmentSteps,Metrics/AverageReturn
100,-98.0
200,-100.0
300,-100.0
400,-100.0
500,-89.0
600,-100.0
700,-100.0
800,-100.0
900,-100.0
1000,-100.0
1100,-100.0
1200,-100.0
1300,-100.0
1400,-100.0
1500,-97.0
1600,-100.0
1700,-100.0
1800,-100.0
1900,-100.0
2000,-100.0
2100,-100.0
2200,-100.0
2300,-100.0
2400,-100.0
2500,-100.0
2600,-100.0
2700,-100.0
2800,-100.0
2900,-100.0
3000,-100.0
3100,-100.0
3200,-100.0
3300,-100.0
3400,-100.0
3500,-100.0
3600,-100.0
3700,-100.0
3800,-100.0
3900,-100.0
4000,-93.0
4100,-98.0
4200,-97.0
4300,-79.0
4400,-100.0
4500,-100.0
4600,-100.0
4700,-100.0
4800,-100.0
4900,-95.0
5000,-100.0
5100,-100.0
5200,-100.0
5300,-100.0
5400,-100.0
5500,-100.0
5600,-94.0
5700,-100.0
5800,-100.0
5900,-100.0
6000,-100.0
6100,-100.0
6200,-100.0
6300,-100.0
6400,-100.0
6500,-100.0
6600,-100.0
6700,-100.0
6800,-100.0
6900,-100.0
7000,-100.0
7100,-100.0
7200,-100.0
7300,-100.0
7400,-100.0
7500,-100.0
7600,-100.0
7700,-99.0
7800,-100.0
7900,-100.0
8000,-100.0
8100,-100.0
8200,-95.0
8300,-100.0
8400,-100.0
8500,-99.0
8600,-100.0
8700,-99.0
8800,-100.0
8900,-100.0
9000,-100.0
9100,-100.0
9200,-91.0
9300,-100.0
9400,-100.0
9500,-100.0
9600,-100.0
9700,-100.0
9800,-100.0
9900,-92.0
10000,-98.0
10100,-100.0
10200,-100.0
10300,-100.0
10400,-100.0
10500,-100.0
10600,-100.0
10700,-96.0
10800,-100.0
10900,-100.0
11000,-100.0
11100,-100.0
11200,-96.0
11300,-100.0
11400,-99.0
11500,-97.0
11600,-99.0
11700,-98.0
11800,-83.0
11900,-98.0
12000,-100.0
12100,-90.0
12200,-91.0
12300,-100.0
12400,-82.0
12500,-87.0
12600,-88.0
12700,-74.0
12800,-100.0
12900,-100.0
13000,-100.0
13100,-93.0
13200,-100.0
13300,-97.0
13400,-82.0
13500,-63.0
13600,-100.0
13700,-76.0
13800,-100.0
13900,-89.0
14000,-100.0
14100,-71.0
14200,-81.0
14300,-100.0
14400,-76.0
14500,-97.0
14600,-99.0
14700,-96.0
14800,-95.0
14900,-78.0
15000,-99.0
15100,-39.0
15200,-96.0
15300,-96.0
15400,-92.0
15500,-99.0
15600,-34.0
15700,-100.0
15800,-88.0
15900,-86.0
16000,-92.0
16100,-97.0
16200,-23.0
16300,-96.0
16400,-94.0
16500,-26.0
16600,-4.0
16700,-100.0
16800,-89.0
16900,-98.0
17000,-72.0
17100,-100.0
17200,-7.0
17300,-98.0
17400,-92.0
17500,-99.0
17600,-96.0
17700,-96.0
17800,-100.0
17900,-7.0
18000,-98.0
18100,-79.0
18200,-14.0
18300,-91.0
18400,-83.0
18500,-78.0
18600,-12.0
18700,-79.0
18800,-10.0
18900,-85.0
19000,-60.0
19100,-84.0
19200,-78.0
19300,-78.0
19400,-89.0
19500,-74.0
19600,-39.0
19700,-69.0
19800,-5.0
19900,-43.0
20000,-3.0
20100,-53.0
20200,-48.0
20300,-20.0
20400,-11.0
20500,-50.0
20600,-77.0
20700,-11.0
20800,-17.0
20900,-5.0
21000,-26.0
21100,-8.0
21200,-13.0
21300,-43.0
21400,-15.0
21500,-22.0
21600,-17.0
21700,-13.0
21800,-4.0
21900,-8.0
22000,-27.0
22100,-10.0
22200,-6.0
22300,-10.0
22400,-23.0
22500,-25.0
22600,-10.0
22700,-10.0
22800,-4.0
22900,-1.0
23000,-7.0
23100,-13.0
23200,-14.0
23300,-4.0
23400,-5.0
23500,-3.0
23600,0.0
23700,-8.0
23800,-3.0
23900,-4.0
24000,-1.0
24100,-3.0
24200,-2.0
24300,-5.0
24400,-2.0
24500,-2.0
24600,-1.0
24700,-8.0
24800,-7.0
24900,-9.0
25000,-4.0
25100,-2.0
25200,-3.0
25300,-3.0
25400,-3.0
25500,-1.0
25600,-2.0
25700,-4.0
25800,-5.0
25900,-4.0
26000,-4.0
26100,-5.0
26200,-5.0
26300,-3.0
26400,-4.0
26500,-4.0
26600,-4.0
26700,-8.0
26800,-1.0
26900,0.0
27000,0.0
27100,-8.0
27200,-5.0
27300,-6.0
27400,-2.0
27500,-12.0
27600,-2.0
27700,-3.0
27800,-2.0
27900,-3.0
28000,-3.0
28100,-11.0
28200,-3.0
28300,-7.0
28400,-2.0
28500,-4.0
28600,-3.0
28700,-3.0
28800,-3.0
28900,-4.0
29000,-3.0
29100,-3.0
29200,-6.0
29300,-3.0
29400,-3.0
29500,-1.0
29600,-15.0
29700,-3.0
29800,-3.0
29900,-4.0
30000,-1.0
30100,-5.0
30200,-4.0
30300,-3.0
30400,-2.0
30500,-3.0
30600,-3.0
30700,-6.0
30800,-2.0
30900,-1.0
31000,-4.0
31100,-3.0
31200,-1.0
31300,-2.0
31400,-3.0
31500,-2.0
31600,-3.0
31700,-2.0
31800,-3.0
31900,-3.0
32000,-2.0
32100,-2.0
32200,-4.0
32300,-2.0
32400,-2.0
32500,-1.0
32600,-2.0
32700,-2.0
32800,-6.0
32900,-1.0
33000,-4.0
33100,-3.0
33200,-1.0
33300,-2.0
33400,-5.0
33500,-2.0
33600,-4.0
33700,-6.0
33800,-4.0
33900,-3.0
34000,-3.0
34100,0.0
34200,-4.0
34300,-1.0
34400,-2.0
34500,-6.0
34600,-2.0
34700,-4.0
34800,-5.0
34900,-3.0
35000,-4.0
35100,-1.0
35200,-3.0
35300,-3.0
35400,-3.0
35500,-3.0
35600,-3.0
35700,-3.0
35800,-5.0
35900,-7.0
36000,-4.0
36100,-2.0
36200,-4.0
36300,-2.0
36400,-3.0
36500,-4.0
36600,-4.0
36700,-3.0
36800,-1.0
36900,-2.0
37000,-5.0
37100,-4.0
37200,-2.0
37300,-2.0
37400,-5.0
37500,-1.0
37600,-1.0
37700,-3.0
37800,-2.0
37900,-4.0
38000,-5.0
38100,-5.0
38200,-3.0
38300,0.0
38400,-2.0
38500,-5.0
38600,-2.0
38700,-2.0
38800,-1.0
38900,-1.0
39000,-4.0
39100,-1.0
39200,-3.0
39300,-4.0
39400,-3.0
39500,-6.0
39600,-1.0
39700,-4.0
39800,-4.0
39900,-2.0
40000,-3.0
40100,-4.0
40200,-3.0
40300,-2.0
40400,-2.0
40500,-3.0
40600,-3.0
40700,-4.0
40800,-6.0
40900,-4.0
41000,-2.0
41100,-2.0
41200,-2.0
