Metrics/EnvironmentSteps,Metrics/AverageReturn
100,-96.0
200,-100.0
300,-100.0
400,-100.0
500,-100.0
600,-100.0
700,-100.0
800,-100.0
900,-100.0
1000,-100.0
1100,-100.0
1200,-100.0
1300,-100.0
1400,-100.0
1500,-100.0
1600,-100.0
1700,-100.0
1800,-100.0
1900,-100.0
2000,-100.0
2100,-100.0
2200,-100.0
2300,-100.0
2400,-100.0
2500,-100.0
2600,-100.0
2700,-100.0
2800,-100.0
2900,-100.0
3000,-100.0
3100,-100.0
3200,-100.0
3300,-98.0
3400,-100.0
3500,-100.0
3600,-100.0
3700,-100.0
3800,-100.0
3900,-100.0
4000,-99.0
4100,-100.0
4200,-100.0
4300,-100.0
4400,-72.0
4500,-100.0
4600,-100.0
4700,-100.0
4800,-100.0
4900,-100.0
5000,-99.0
5100,-87.0
5200,-100.0
5300,-100.0
5400,-100.0
5500,-100.0
5600,-100.0
5700,-100.0
5800,-100.0
5900,-100.0
6000,-100.0
6100,-100.0
6200,-100.0
6300,-100.0
6400,-100.0
6500,-100.0
6600,-98.0
6700,-100.0
6800,-100.0
6900,-100.0
7000,-100.0
7100,-100.0
7200,-100.0
7300,-85.0
7400,-100.0
7500,-100.0
7600,-100.0
7700,-89.0
7800,-100.0
7900,-100.0
8000,-90.0
8100,-95.0
8200,-91.0
8300,-100.0
8400,-100.0
8500,-100.0
8600,-63.0
8700,-82.0
8800,-98.0
8900,-59.0
9000,-33.0
9100,-93.0
9200,-59.0
9300,-40.0
9400,-40.0
9500,-56.0
9600,-11.0
9700,-26.0
9800,-15.0
9900,-69.0
10000,-63.0
10100,-92.0
10200,-29.0
10300,-96.0
10400,-9.0
10500,-34.0
10600,-13.0
10700,-90.0
10800,-98.0
10900,-99.0
11000,-96.0
11100,-43.0
11200,-63.0
11300,-5.0
11400,-46.0
11500,-25.0
11600,-38.0
11700,-39.0
11800,-15.0
11900,-16.0
12000,-54.0
12100,-17.0
12200,-7.0
12300,-12.0
12400,-24.0
12500,-15.0
12600,-7.0
12700,-7.0
12800,-27.0
12900,-22.0
13000,-2.0
13100,0.0
13200,-4.0
13300,-2.0
13400,-3.0
13500,-1.0
13600,-6.0
13700,-3.0
13800,0.0
13900,-1.0
14000,-8.0
14100,-3.0
14200,-9.0
14300,-4.0
14400,-2.0
14500,-7.0
14600,-3.0
14700,-3.0
14800,0.0
14900,-3.0
15000,-15.0
15100,-3.0
15200,-2.0
15300,-3.0
15400,-2.0
15500,0.0
15600,0.0
15700,0.0
15800,-1.0
15900,-2.0
16000,-3.0
16100,-3.0
16200,-1.0
16300,-2.0
16400,-2.0
16500,-2.0
16600,-3.0
16700,-4.0
16800,-2.0
16900,-5.0
17000,-2.0
17100,-2.0
17200,-2.0
17300,-4.0
17400,-3.0
17500,-2.0
17600,-8.0
17700,-1.0
17800,-2.0
17900,-2.0
18000,-4.0
18100,-2.0
18200,-2.0
18300,-3.0
18400,-3.0
18500,-2.0
18600,-2.0
18700,-1.0
18800,-3.0
18900,-3.0
19000,-3.0
19100,-3.0
19200,-2.0
19300,-2.0
19400,-1.0
19500,-3.0
19600,-3.0
19700,-2.0
19800,-2.0
19900,-3.0
20000,-5.0
20100,-4.0
20200,-12.0
20300,-16.0
20400,-3.0
20500,0.0
20600,-2.0
20700,-2.0
20800,-2.0
20900,-2.0
21000,-1.0
21100,-2.0
21200,0.0
21300,-2.0
21400,-2.0
21500,-1.0
21600,-2.0
21700,-3.0
21800,-1.0
21900,-3.0
22000,-5.0
22100,-1.0
22200,-1.0
22300,-3.0
22400,-2.0
22500,-2.0
22600,-3.0
22700,-1.0
22800,-3.0
22900,-2.0
23000,-2.0
23100,-2.0
23200,-2.0
23300,-3.0
23400,-2.0
23500,-2.0
23600,-2.0
23700,-2.0
23800,-3.0
23900,-3.0
24000,-1.0
24100,-2.0
24200,-3.0
24300,-2.0
24400,-2.0
24500,-1.0
24600,-1.0
24700,-1.0
24800,-2.0
24900,-3.0
25000,-3.0
25100,-2.0
25200,-2.0
25300,-3.0
25400,-2.0
25500,-2.0
25600,-3.0
25700,-2.0
25800,-1.0
25900,-1.0
26000,-1.0
26100,-3.0
26200,-1.0
26300,0.0
26400,-1.0
26500,-2.0
26600,0.0
26700,-1.0
26800,-2.0
26900,-2.0
27000,-1.0
27100,-1.0
27200,0.0
27300,-3.0
27400,-2.0
27500,0.0
27600,-2.0
27700,-1.0
27800,-1.0
27900,-3.0
28000,-1.0
28100,-2.0
28200,-1.0
28300,-3.0
28400,-3.0
28500,-2.0
28600,-2.0
28700,-2.0
28800,-1.0
28900,0.0
29000,-1.0
29100,-2.0
29200,-1.0
29300,-3.0
29400,-3.0
29500,-2.0
29600,-1.0
29700,-3.0
29800,-2.0
29900,-3.0
30000,-3.0
30100,-5.0
30200,-3.0
30300,-3.0
30400,-2.0
30500,0.0
30600,-3.0
30700,-1.0
30800,-2.0
30900,-2.0
31000,-1.0
31100,-7.0
31200,0.0
31300,-2.0
31400,-3.0
31500,-2.0
31600,-1.0
31700,-3.0
31800,-1.0
31900,-1.0
32000,0.0
32100,-1.0
32200,-3.0
32300,-2.0
32400,-2.0
32500,-4.0
32600,-3.0
32700,-2.0
32800,0.0
32900,-2.0
33000,-2.0
33100,-3.0
33200,-3.0
33300,-4.0
33400,-2.0
33500,-3.0
33600,0.0
33700,-4.0
33800,-8.0
33900,-4.0
34000,0.0
34100,-1.0
34200,-2.0
34300,-2.0
34400,-2.0
34500,-2.0
34600,-2.0
34700,-2.0
34800,-2.0
34900,-3.0
35000,-6.0
35100,-4.0
35200,-2.0
35300,-2.0
35400,-2.0
35500,-28.0
35600,-9.0
35700,-2.0
35800,0.0
35900,-2.0
36000,0.0
36100,-3.0
36200,0.0
36300,-1.0
36400,-3.0
36500,-3.0
36600,-1.0
36700,-3.0
36800,0.0
36900,-2.0
37000,-2.0
37100,-2.0
37200,-1.0
37300,-1.0
37400,-3.0
37500,-2.0
37600,-2.0
37700,-2.0
37800,-4.0
37900,-2.0
38000,-27.0
38100,-1.0
38200,0.0
38300,-2.0
38400,-3.0
38500,0.0
38600,-3.0
38700,-1.0
38800,-6.0
38900,-11.0
39000,-27.0
39100,-3.0
39200,-2.0
39300,-2.0
39400,-3.0
39500,-3.0
39600,-3.0
39700,-3.0
39800,-3.0
39900,-2.0
40000,-1.0
40100,-3.0
40200,-3.0
40300,-7.0
40400,-2.0
40500,-2.0
40600,-1.0
40700,-2.0
40800,-3.0
40900,0.0
41000,0.0
41100,0.0
41200,-4.0
41300,-3.0
41400,-2.0
41500,-2.0
41600,-1.0
41700,0.0
41800,-3.0
41900,-1.0
42000,0.0
42100,-3.0
42200,-6.0
42300,-3.0
42400,-1.0
42500,-3.0
42600,-1.0
42700,-2.0
42800,0.0
42900,-2.0
43000,-2.0
43100,-3.0
43200,-1.0
43300,-1.0
43400,-1.0
43500,-15.0
43600,-14.0
43700,-3.0
43800,-3.0
43900,-3.0
44000,-3.0
44100,-1.0
44200,-2.0
44300,-3.0
44400,-2.0
44500,-2.0
44600,-2.0
44700,-2.0
44800,-3.0
44900,0.0
45000,-1.0
45100,-1.0
45200,-1.0
45300,-3.0
45400,-1.0
45500,-3.0
45600,-2.0
45700,-4.0
45800,-5.0
45900,-27.0
46000,-2.0
46100,-1.0
46200,-1.0
46300,-2.0
46400,-1.0
46500,-3.0
46600,-5.0
46700,-2.0
46800,-2.0
46900,-2.0
47000,-3.0
47100,-2.0
47200,0.0
47300,-3.0
47400,-3.0
47500,-7.0
47600,-2.0
47700,-2.0
47800,-3.0
47900,-1.0
48000,-5.0
48100,-2.0
48200,-83.0
48300,-100.0
48400,-100.0
48500,-100.0
48600,-100.0
48700,-98.0
48800,-100.0
48900,-100.0
49000,-100.0
49100,-99.0
49200,-100.0
49300,-100.0
49400,-100.0
49500,-99.0
49600,-100.0
49700,-100.0
49800,-100.0
49900,-100.0
50000,-100.0
50100,-100.0
50200,-99.0
50300,-100.0
50400,-100.0
50500,-100.0
50600,-100.0
50700,-100.0
50800,-100.0
50900,-100.0
51000,-100.0
51100,-99.0
51200,-100.0
51300,-100.0
51400,-100.0
51500,-100.0
51600,-100.0
51700,-100.0
51800,-100.0
51900,-100.0
52000,-100.0
52100,-100.0
52200,-100.0
52300,-100.0
52400,-100.0
52500,-100.0
52600,-100.0
52700,-100.0
52800,-100.0
52900,-100.0
53000,-100.0
53100,-100.0
53200,-100.0
53300,-100.0
53400,-100.0
53500,-100.0
53600,-100.0
53700,-100.0
53800,-100.0
53900,-100.0
54000,-100.0
54100,-100.0
54200,-100.0
54300,-100.0
54400,-100.0
54500,-100.0
54600,-100.0
54700,-100.0
54800,-100.0
54900,-100.0
55000,-100.0
55100,-100.0
55200,-100.0
55300,-100.0
55400,-100.0
55500,-100.0
55600,-100.0
55700,-100.0
55800,-100.0
55900,-100.0
56000,-100.0
56100,-100.0
56200,-100.0
56300,-100.0
56400,-100.0
56500,-100.0
56600,-100.0
56700,-100.0
56800,-100.0
56900,-100.0
57000,-100.0
57100,-100.0
57200,-100.0
57300,-100.0
57400,-100.0
57500,-100.0
57600,-100.0
57700,-100.0
57800,-100.0
57900,-100.0
58000,-100.0
58100,-100.0
58200,-100.0
58300,-100.0
58400,-100.0
58500,-100.0
58600,-100.0
58700,-100.0
58800,-100.0
58900,-98.0
59000,-100.0
59100,-100.0
59200,-100.0
59300,-100.0
59400,-100.0
59500,-100.0
59600,-100.0
59700,-100.0
59800,-100.0
59900,-100.0
60000,-100.0
60100,-100.0
60200,-99.0
60300,-100.0
60400,-100.0
60500,-100.0
60600,-100.0
60700,-100.0
60800,-100.0
60900,-100.0
61000,-98.0
61100,-100.0
61200,-100.0
61300,-100.0
61400,-100.0
61500,-100.0
61600,-100.0
61700,-100.0
61800,-100.0
61900,-98.0
62000,-100.0
62100,-100.0
62200,-99.0
62300,-100.0
62400,-100.0
62500,-100.0
62600,-100.0
62700,-100.0
62800,-99.0
62900,-100.0
63000,-100.0
63100,-100.0
63200,-100.0
63300,-100.0
63400,-100.0
63500,-100.0
63600,-100.0
63700,-100.0
63800,-100.0
63900,-100.0
64000,-100.0
64100,-100.0
64200,-100.0
64300,-100.0
64400,-100.0
64500,-100.0
64600,-100.0
64700,-98.0
64800,-99.0
64900,-100.0
65000,-100.0
65100,-100.0
65200,-100.0
65300,-100.0
65400,-100.0
65500,-96.0
65600,-100.0
65700,-100.0
65800,-100.0
65900,-100.0
66000,-100.0
66100,-100.0
66200,-100.0
66300,-100.0
66400,-100.0
66500,-100.0
66600,-100.0
66700,-100.0
66800,-100.0
66900,-100.0
67000,-100.0
67100,-100.0
67200,-100.0
67300,-100.0
67400,-100.0
67500,-100.0
67600,-100.0
67700,-100.0
67800,-100.0
67900,-100.0
68000,-100.0
68100,-100.0
68200,-100.0
68300,-100.0
68400,-98.0
68500,-100.0
68600,-100.0
68700,-100.0
68800,-100.0
68900,-100.0
69000,-100.0
69100,-100.0
69200,-100.0
69300,-100.0
69400,-100.0
69500,-100.0
69600,-100.0
69700,-99.0
69800,-100.0
69900,-100.0
70000,-100.0
70100,-100.0
70200,-100.0
70300,-100.0
70400,-100.0
70500,-100.0
70600,-100.0
70700,-100.0
70800,-100.0
70900,-100.0
71000,-100.0
71100,-100.0
71200,-100.0
71300,-100.0
71400,-96.0
71500,-100.0
71600,-100.0
71700,-100.0
71800,-100.0
71900,-100.0
72000,-100.0
72100,-100.0
72200,-100.0
72300,-96.0
72400,-100.0
72500,-100.0
72600,-100.0
72700,-100.0
72800,-100.0
72900,-100.0
73000,-100.0
73100,-100.0
73200,-100.0
73300,-100.0
73400,-99.0
73500,-100.0
73600,-100.0
73700,-100.0
73800,-100.0
73900,-100.0
74000,-100.0
74100,-100.0
74200,-100.0
74300,-100.0
74400,-100.0
74500,-100.0
74600,-100.0
74700,-100.0
74800,-100.0
74900,-100.0
75000,-100.0
75100,-100.0
75200,-100.0
75300,-100.0
75400,-100.0
75500,-100.0
75600,-99.0
75700,-100.0
75800,-100.0
75900,-100.0
76000,-100.0
76100,-100.0
76200,-100.0
76300,-100.0
76400,-100.0
76500,-100.0
76600,-100.0
76700,-100.0
76800,-100.0
76900,-100.0
77000,-100.0
77100,-100.0
77200,-100.0
77300,-100.0
77400,-100.0
77500,-100.0
77600,-100.0
77700,-100.0
77800,-100.0
77900,-100.0
78000,-100.0
78100,-100.0
78200,-100.0
78300,-100.0
78400,-100.0
78500,-100.0
78600,-100.0
78700,-100.0
78800,-100.0
78900,-100.0
79000,-100.0
79100,-100.0
79200,-100.0
79300,-100.0
79400,-100.0
79500,-99.0
79600,-100.0
79700,-100.0
79800,-100.0
79900,-100.0
80000,-98.0
80100,-98.0
80200,-100.0
80300,-100.0
80400,-100.0
80500,-98.0
80600,-100.0
80700,-100.0
80800,-100.0
80900,-98.0
81000,-100.0
81100,-100.0
81200,-100.0
81300,-100.0
81400,-100.0
81500,-100.0
81600,-96.0
81700,-100.0
81800,-100.0
81900,-99.0
82000,-100.0
82100,-100.0
82200,-100.0
82300,-100.0
82400,-100.0
82500,-100.0
82600,-100.0
82700,-100.0
82800,-100.0
82900,-100.0
83000,-100.0
83100,-100.0
83200,-100.0
83300,-100.0
83400,-100.0
83500,-100.0
83600,-100.0
83700,-100.0
83800,-100.0
83900,-100.0
84000,-100.0
84100,-100.0
84200,-100.0
84300,-100.0
84400,-100.0
84500,-100.0
84600,-100.0
84700,-100.0
84800,-100.0
84900,-100.0
85000,-100.0
85100,-100.0
85200,-100.0
85300,-100.0
85400,-100.0
85500,-100.0
85600,-100.0
85700,-100.0
85800,-100.0
85900,-100.0
86000,-100.0
86100,-100.0
86200,-100.0
86300,-100.0
86400,-100.0
86500,-100.0
86600,-100.0
86700,-100.0
86800,-100.0
86900,-100.0
87000,-99.0
87100,-100.0
87200,-100.0
87300,-100.0
87400,-100.0
87500,-100.0
87600,-100.0
87700,-100.0
87800,-100.0
87900,-100.0
88000,-100.0
88100,-100.0
88200,-100.0
88300,-100.0
88400,-100.0
88500,-100.0
88600,-100.0
88700,-100.0
88800,-100.0
88900,-100.0
89000,-100.0
89100,-100.0
89200,-100.0
89300,-100.0
89400,-100.0
89500,-100.0
89600,-100.0
89700,-100.0
89800,-100.0
89900,-100.0
90000,-98.0
90100,-100.0
90200,-97.0
90300,-100.0
90400,-96.0
90500,-100.0
90600,-100.0
90700,-100.0
90800,-100.0
90900,-100.0
91000,-99.0
91100,-100.0
91200,-100.0
91300,-100.0
91400,-100.0
91500,-100.0
91600,-97.0
