Metrics/EnvironmentSteps,Metrics/AverageReturn
100,-100.0
200,-98.0
300,-100.0
400,-100.0
500,-100.0
600,-100.0
700,-100.0
800,-100.0
900,-100.0
1000,-100.0
1100,-100.0
1200,-100.0
1300,-100.0
1400,-100.0
1500,-100.0
1600,-100.0
1700,-100.0
1800,-100.0
1900,-100.0
2000,-100.0
2100,-100.0
2200,-100.0
2300,-100.0
2400,-100.0
2500,-100.0
2600,-100.0
2700,-100.0
2800,-100.0
2900,-100.0
3000,-100.0
3100,-100.0
3200,-95.0
3300,-100.0
3400,-100.0
3500,-100.0
3600,-100.0
3700,-100.0
3800,-100.0
3900,-100.0
4000,-100.0
4100,-96.0
4200,-100.0
4300,-100.0
4400,-100.0
4500,-100.0
4600,-100.0
4700,-100.0
4800,-100.0
4900,-98.0
5000,-97.0
5100,-100.0
5200,-100.0
5300,-100.0
5400,-100.0
5500,-100.0
5600,-100.0
5700,-100.0
5800,-100.0
5900,-100.0
6000,-100.0
6100,-96.0
6200,-100.0
6300,-100.0
6400,-97.0
6500,-100.0
6600,-96.0
6700,-100.0
6800,-95.0
6900,-100.0
7000,-100.0
7100,-100.0
7200,-95.0
7300,-100.0
7400,-100.0
7500,-100.0
7600,-100.0
7700,-88.0
7800,-100.0
7900,-100.0
8000,-100.0
8100,-100.0
8200,-91.0
8300,-100.0
8400,-96.0
8500,-100.0
8600,-88.0
8700,-100.0
8800,-100.0
8900,-100.0
9000,-92.0
9100,-100.0
9200,-96.0
9300,-100.0
9400,-100.0
9500,-80.0
9600,-73.0
9700,-100.0
9800,-98.0
9900,-95.0
10000,-100.0
10100,-100.0
10200,-66.0
10300,-98.0
10400,-85.0
10500,-100.0
10600,-89.0
10700,-85.0
10800,-97.0
10900,-77.0
11000,-90.0
11100,-92.0
11200,-98.0
11300,-85.0
11400,-100.0
11500,-91.0
11600,-95.0
11700,-100.0
11800,-100.0
11900,-95.0
12000,-26.0
12100,-100.0
12200,-98.0
12300,-96.0
12400,-88.0
12500,-93.0
12600,-100.0
12700,-100.0
12800,-95.0
12900,-100.0
13000,-19.0
13100,-12.0
13200,-96.0
13300,-98.0
13400,-98.0
13500,-100.0
13600,-100.0
13700,-16.0
13800,-100.0
13900,-100.0
14000,-95.0
14100,-97.0
14200,-100.0
14300,-16.0
14400,-18.0
14500,-14.0
14600,-99.0
14700,-100.0
14800,-5.0
14900,-8.0
15000,-9.0
15100,-78.0
15200,-100.0
15300,-100.0
15400,-18.0
15500,-100.0
15600,-100.0
15700,-100.0
15800,-100.0
15900,-100.0
16000,-9.0
16100,-100.0
16200,-100.0
16300,-100.0
16400,-100.0
16500,-100.0
16600,-97.0
16700,-96.0
16800,-100.0
16900,-100.0
17000,-100.0
17100,-100.0
17200,-95.0
17300,-98.0
17400,-88.0
17500,-100.0
17600,-98.0
17700,-6.0
17800,-100.0
17900,-94.0
18000,-100.0
18100,-91.0
18200,-100.0
18300,-95.0
18400,-8.0
18500,-86.0
18600,-100.0
18700,-96.0
18800,-30.0
18900,-100.0
19000,-100.0
19100,-100.0
19200,-19.0
19300,-6.0
19400,-89.0
19500,-95.0
19600,-7.0
19700,-71.0
19800,-87.0
19900,-3.0
20000,-80.0
20100,-88.0
20200,-88.0
20300,-67.0
20400,-75.0
20500,-42.0
20600,-4.0
20700,-60.0
20800,-62.0
20900,-63.0
21000,-58.0
21100,-43.0
21200,-10.0
21300,-3.0
21400,-16.0
21500,-25.0
21600,-77.0
21700,-3.0
21800,-73.0
21900,-15.0
22000,-21.0
22100,-6.0
22200,-5.0
22300,-65.0
22400,-4.0
22500,-8.0
22600,-30.0
22700,-35.0
22800,-3.0
22900,-28.0
23000,-21.0
23100,-3.0
23200,-25.0
23300,-12.0
23400,-6.0
23500,-24.0
23600,-27.0
23700,-6.0
23800,-47.0
23900,-7.0
24000,-6.0
24100,-19.0
24200,-35.0
24300,-3.0
24400,-3.0
24500,-7.0
24600,-8.0
24700,-9.0
24800,-10.0
24900,-8.0
25000,-10.0
25100,-15.0
25200,-10.0
25300,-6.0
25400,-10.0
25500,-4.0
25600,-2.0
25700,-3.0
25800,-11.0
25900,-14.0
26000,-5.0
26100,-5.0
26200,-6.0
26300,-6.0
26400,-10.0
26500,-13.0
26600,-6.0
26700,-3.0
26800,-8.0
26900,-5.0
27000,-4.0
27100,-2.0
27200,-7.0
27300,-4.0
27400,-5.0
27500,-3.0
27600,-6.0
27700,-10.0
27800,-5.0
27900,-2.0
28000,-4.0
28100,-3.0
28200,-4.0
28300,-2.0
28400,-2.0
28500,-4.0
28600,-1.0
28700,-3.0
28800,-4.0
28900,-5.0
29000,-3.0
29100,-5.0
29200,-2.0
29300,-4.0
29400,-3.0
29500,-2.0
29600,-3.0
29700,-2.0
29800,-5.0
29900,-3.0
30000,-4.0
30100,-2.0
30200,-3.0
30300,-1.0
30400,-4.0
30500,-3.0
30600,-4.0
30700,-3.0
30800,-4.0
30900,-3.0
31000,-8.0
31100,-4.0
31200,-3.0
31300,-2.0
31400,-1.0
31500,-6.0
31600,-4.0
31700,-5.0
31800,-11.0
31900,-3.0
32000,-6.0
32100,-4.0
32200,-4.0
32300,-5.0
32400,0.0
32500,0.0
32600,-3.0
32700,-3.0
32800,-2.0
32900,-5.0
33000,-3.0
33100,-4.0
33200,-1.0
33300,0.0
33400,-4.0
33500,-3.0
33600,-2.0
33700,-3.0
33800,-3.0
33900,-3.0
34000,-4.0
34100,-3.0
34200,-5.0
34300,-5.0
34400,-5.0
34500,0.0
34600,-4.0
34700,-4.0
34800,-1.0
34900,-3.0
35000,-4.0
35100,-4.0
35200,-2.0
35300,-6.0
35400,-6.0
35500,-3.0
35600,-3.0
35700,-2.0
35800,-4.0
35900,-2.0
36000,-3.0
36100,-2.0
36200,-4.0
36300,-4.0
36400,-6.0
36500,-2.0
36600,-3.0
36700,-5.0
36800,-1.0
36900,-2.0
37000,-7.0
37100,-1.0
37200,-1.0
37300,0.0
37400,-4.0
37500,-4.0
37600,-5.0
37700,-1.0
37800,0.0
37900,-2.0
38000,-2.0
38100,-3.0
38200,-2.0
38300,-1.0
38400,-1.0
38500,-6.0
38600,-1.0
38700,-4.0
38800,-2.0
38900,-1.0
39000,-4.0
39100,-4.0
39200,-3.0
39300,-3.0
39400,-2.0
39500,-3.0
39600,-3.0
39700,-3.0
39800,-3.0
39900,-3.0
40000,-5.0
40100,-4.0
40200,-6.0
40300,-2.0
40400,-2.0
40500,-4.0
40600,-5.0
40700,-3.0
40800,-4.0
40900,-12.0
41000,-4.0
41100,-3.0
41200,-9.0
41300,-3.0
41400,-4.0
41500,-2.0
41600,-4.0
41700,-4.0
41800,-3.0
41900,-3.0
42000,-4.0
42100,-6.0
42200,-3.0
42300,-2.0
42400,-1.0
42500,-3.0
42600,0.0
42700,-3.0
42800,-1.0
42900,-5.0
43000,-2.0
43100,-4.0
43200,-3.0
43300,-5.0
43400,-4.0
43500,-3.0
43600,-10.0
43700,-3.0
43800,-3.0
43900,-4.0
44000,-2.0
44100,-5.0
44200,-5.0
44300,-5.0
44400,-4.0
44500,-3.0
44600,-4.0
44700,-3.0
44800,-4.0
44900,-3.0
45000,-4.0
45100,-3.0
45200,-6.0
45300,-2.0
45400,-5.0
45500,-4.0
45600,-6.0
45700,-1.0
45800,-1.0
45900,-6.0
46000,-6.0
46100,-6.0
46200,-7.0
46300,-5.0
46400,-4.0
46500,-13.0
46600,-1.0
46700,-3.0
46800,-4.0
46900,-7.0
47000,-3.0
47100,-2.0
47200,-3.0
47300,-4.0
47400,-3.0
47500,-3.0
47600,0.0
47700,-2.0
47800,-3.0
47900,-3.0
48000,-5.0
48100,-5.0
48200,-4.0
48300,-11.0
48400,-4.0
48500,0.0
48600,-3.0
48700,-4.0
