Metrics/EnvironmentSteps,Metrics/AverageReturn
100,-100.0
200,-100.0
300,-100.0
400,-100.0
500,-100.0
600,-100.0
700,-100.0
800,-100.0
900,-100.0
1000,-100.0
1100,-100.0
1200,-100.0
1300,-100.0
1400,-100.0
1500,-100.0
1600,-98.0
1700,-100.0
1800,-100.0
1900,-100.0
2000,-100.0
2100,-100.0
2200,-100.0
2300,-100.0
2400,-100.0
2500,-100.0
2600,-100.0
2700,-100.0
2800,-100.0
2900,-100.0
3000,-100.0
3100,-100.0
3200,-100.0
3300,-100.0
3400,-100.0
3500,-100.0
3600,-98.0
3700,-100.0
3800,-100.0
3900,-100.0
4000,-99.0
4100,-100.0
4200,-96.0
4300,-100.0
4400,-100.0
4500,-100.0
4600,-100.0
4700,-100.0
4800,-100.0
4900,-100.0
5000,-98.0
5100,-100.0
5200,-98.0
5300,-100.0
5400,-100.0
5500,-98.0
5600,-100.0
5700,-100.0
5800,-67.0
5900,-100.0
6000,-100.0
6100,-100.0
6200,-100.0
6300,-98.0
6400,-100.0
6500,-100.0
6600,-100.0
6700,-100.0
6800,-100.0
6900,-100.0
7000,-100.0
7100,-100.0
7200,-100.0
7300,-100.0
7400,-84.0
7500,-100.0
7600,-100.0
7700,-100.0
7800,-100.0
7900,-100.0
8000,-100.0
8100,-100.0
8200,-100.0
8300,-100.0
8400,-100.0
8500,-100.0
8600,-100.0
8700,-100.0
8800,-100.0
8900,-100.0
9000,-100.0
9100,-100.0
9200,-100.0
9300,-100.0
9400,-100.0
9500,-100.0
9600,-100.0
9700,-100.0
9800,-100.0
9900,-100.0
10000,-100.0
10100,-100.0
10200,-100.0
10300,-100.0
10400,-100.0
10500,-100.0
10600,-100.0
10700,-38.0
10800,-100.0
10900,-100.0
11000,-99.0
11100,-100.0
11200,-100.0
11300,-100.0
11400,-100.0
11500,-100.0
11600,-100.0
11700,-98.0
11800,-99.0
11900,-96.0
12000,-99.0
12100,-100.0
12200,-98.0
12300,-98.0
12400,-100.0
12500,-99.0
12600,-100.0
12700,-80.0
12800,-100.0
12900,-99.0
13000,-100.0
13100,-97.0
13200,-100.0
13300,-99.0
13400,-100.0
13500,-36.0
13600,-99.0
13700,-97.0
13800,-95.0
13900,-100.0
14000,-99.0
14100,-100.0
14200,-33.0
14300,-63.0
14400,-77.0
14500,-79.0
14600,-27.0
14700,-60.0
14800,-57.0
14900,-98.0
15000,-34.0
15100,-16.0
15200,-83.0
15300,-33.0
15400,-98.0
15500,-2.0
15600,-63.0
15700,-47.0
15800,-100.0
15900,-73.0
16000,-30.0
16100,-100.0
16200,-49.0
16300,-15.0
16400,-20.0
16500,-11.0
16600,-25.0
16700,-84.0
16800,-32.0
16900,-42.0
17000,-9.0
17100,-2.0
17200,-59.0
17300,-23.0
17400,-40.0
17500,-24.0
17600,-17.0
17700,-3.0
17800,-40.0
17900,-3.0
18000,-12.0
18100,-81.0
18200,-2.0
18300,-35.0
18400,-96.0
18500,-99.0
18600,-40.0
18700,-9.0
18800,-74.0
18900,-98.0
19000,-86.0
19100,-46.0
19200,-31.0
19300,-5.0
19400,-66.0
19500,-3.0
19600,-2.0
19700,-8.0
19800,-2.0
19900,-1.0
20000,-21.0
20100,-8.0
20200,-3.0
20300,-3.0
20400,-6.0
20500,-13.0
20600,-3.0
20700,-2.0
20800,-2.0
20900,-2.0
21000,-3.0
21100,-59.0
21200,-3.0
21300,-55.0
21400,-3.0
21500,-3.0
21600,-7.0
21700,-1.0
21800,-21.0
21900,-2.0
22000,-17.0
22100,-7.0
22200,-4.0
22300,-1.0
22400,-1.0
22500,-2.0
22600,-2.0
22700,-6.0
22800,-2.0
22900,-6.0
23000,-3.0
23100,-3.0
23200,-1.0
23300,-3.0
23400,-11.0
23500,-2.0
23600,-3.0
23700,-3.0
23800,-2.0
23900,-1.0
24000,-5.0
24100,-8.0
24200,-3.0
24300,-3.0
24400,-3.0
24500,-2.0
24600,-4.0
24700,-3.0
24800,-1.0
24900,-2.0
25000,-2.0
25100,0.0
25200,-2.0
25300,0.0
25400,-3.0
25500,-11.0
25600,-11.0
25700,0.0
25800,-3.0
25900,-1.0
26000,-3.0
26100,-3.0
26200,0.0
26300,-3.0
26400,-14.0
26500,-6.0
26600,-2.0
26700,-2.0
26800,-6.0
26900,-3.0
27000,-3.0
27100,-2.0
27200,-3.0
27300,-5.0
27400,-2.0
27500,-3.0
27600,-2.0
27700,-3.0
27800,-2.0
27900,-1.0
28000,-2.0
28100,-3.0
28200,-2.0
28300,-3.0
28400,-4.0
28500,-2.0
28600,-2.0
28700,-2.0
28800,-3.0
28900,-1.0
29000,-2.0
29100,-3.0
29200,-1.0
29300,-3.0
