Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762544922.8633564,100,-100.0
1762544923.5818002,200,-100.0
1762544924.279194,300,-100.0
1762544924.9890444,400,-100.0
1762544925.7210064,500,-99.0
1762544926.4783707,600,-97.0
1762544927.266184,700,-100.0
1762544928.0399582,800,-100.0
1762544928.8133051,900,-100.0
1762544929.592943,1000,-100.0
1762544930.3484893,1100,-100.0
1762544931.124092,1200,-100.0
1762544931.9507477,1300,-100.0
1762544932.7721295,1400,-100.0
1762544933.569113,1500,-100.0
1762544934.3825777,1600,-100.0
1762544935.1797395,1700,-100.0
1762544935.9795916,1800,-100.0
1762544936.7849648,1900,-100.0
1762544937.6077044,2000,-100.0
1762544938.4235013,2100,-99.0
1762544939.2229483,2200,-100.0
1762544940.0320601,2300,-100.0
1762544940.8193612,2400,-98.0
1762544941.602195,2500,-100.0
1762544942.4016612,2600,-97.0
1762544943.1885657,2700,-100.0
1762544943.9795191,2800,-100.0
1762544944.791576,2900,-78.0
1762544945.6161366,3000,-100.0
1762544946.467521,3100,-69.0
1762544947.3577342,3200,-100.0
1762544948.178006,3300,-72.0
1762544949.0155604,3400,-97.0
1762544949.834269,3500,-100.0
1762544950.6597295,3600,-98.0
1762544951.4897332,3700,-100.0
1762544952.322919,3800,-96.0
1762544953.2372944,3900,-100.0
1762544954.0731804,4000,-100.0
1762544954.9132595,4100,-97.0
1762544955.756447,4200,-100.0
1762544956.5989163,4300,-93.0
1762544957.4571218,4400,-90.0
1762544958.366226,4500,-87.0
1762544959.2238188,4600,-100.0
1762544960.0878217,4700,-98.0
1762544960.9576073,4800,-71.0
1762544961.8202517,4900,-90.0
1762544962.7189863,5000,-88.0
1762544963.628953,5100,-100.0
1762544964.5158179,5200,-92.0
1762544965.38393,5300,-85.0
1762544966.2530365,5400,-98.0
1762544967.124996,5500,-73.0
1762544968.0056157,5600,-69.0
1762544968.894842,5700,-68.0
1762544969.8380756,5800,-78.0
1762544970.7763047,5900,-89.0
1762544971.7245967,6000,-37.0
1762544972.6711287,6100,-50.0
1762544973.6208851,6200,-41.0
1762544974.5670562,6300,-15.0
1762544975.5315506,6400,-22.0
1762544976.4830105,6500,-9.0
1762544977.4405298,6600,-12.0
1762544978.405438,6700,-23.0
1762544979.3424037,6800,-14.0
1762544980.2713969,6900,-19.0
1762544981.2030077,7000,-26.0
1762544982.1357672,7100,-13.0
1762544983.072052,7200,-12.0
1762544984.024605,7300,-17.0
1762544985.0204566,7400,-9.0
1762544986.0077395,7500,-9.0
1762544987.0070808,7600,-6.0
1762544987.996148,7700,-9.0
1762544989.008456,7800,-16.0
1762544990.0050843,7900,-9.0
1762544991.0091846,8000,-12.0
1762544991.9856575,8100,-10.0
1762544992.9934409,8200,-6.0
1762544994.0411248,8300,-18.0
1762544995.0822408,8400,-7.0
1762544996.1141207,8500,-6.0
1762544997.1319633,8600,-8.0
1762544998.11199,8700,-10.0
1762544999.090553,8800,-2.0
1762545000.079048,8900,-8.0
1762545001.0866816,9000,-9.0
1762545002.0961509,9100,-4.0
1762545003.0911746,9200,-3.0
1762545004.0914052,9300,0.0
