Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762543748.6142058,100,-100.0
1762543749.0832415,200,-100.0
1762543749.560908,300,-100.0
1762543750.0155895,400,-100.0
1762543750.490408,500,-100.0
1762543750.9545352,600,-100.0
1762543751.4533453,700,-100.0
1762543751.9658577,800,-100.0
1762543752.4823234,900,-100.0
1762543752.9734569,1000,-100.0
1762543753.4690516,1100,-100.0
1762543753.9636376,1200,-100.0
1762543754.4980967,1300,-100.0
1762543755.0104232,1400,-99.0
1762543755.5211532,1500,-100.0
1762543756.0604317,1600,-100.0
1762543756.569317,1700,-100.0
1762543757.0812936,1800,-99.0
1762543757.608953,1900,-100.0
1762543758.1938713,2000,-97.0
1762543758.7319362,2100,-100.0
1762543759.259983,2200,-100.0
1762543759.7867193,2300,-99.0
1762543760.3265295,2400,-100.0
1762543760.85463,2500,-100.0
1762543761.423356,2600,-100.0
1762543761.9704556,2700,-100.0
1762543762.5519571,2800,-100.0
1762543763.182672,2900,-100.0
1762543763.766469,3000,-100.0
1762543764.3212712,3100,-100.0
1762543764.8940961,3200,-98.0
1762543765.4604232,3300,-100.0
1762543766.0326252,3400,-100.0
1762543766.6321046,3500,-100.0
1762543767.2309113,3600,-100.0
1762543767.8108594,3700,-100.0
1762543768.4623375,3800,-100.0
1762543769.0785735,3900,-100.0
1762543769.6796908,4000,-100.0
1762543770.291533,4100,-100.0
1762543770.8986366,4200,-100.0
1762543771.525203,4300,-100.0
1762543772.137734,4400,-100.0
1762543772.7628741,4500,-97.0
1762543773.3721738,4600,-100.0
1762543773.9813905,4700,-100.0
1762543774.6595178,4800,-100.0
1762543775.267744,4900,-100.0
1762543775.880543,5000,-100.0
1762543776.5005834,5100,-100.0
1762543777.1295507,5200,-99.0
1762543777.7885566,5300,-100.0
1762543778.4288876,5400,-100.0
1762543779.098197,5500,-100.0
1762543779.8184576,5600,-100.0
1762543780.48675,5700,-100.0
1762543781.1513364,5800,-100.0
1762543781.7992904,5900,-100.0
1762543782.4643784,6000,-100.0
1762543783.125829,6100,-97.0
1762543783.7817411,6200,-100.0
1762543784.4523053,6300,-100.0
1762543785.1091406,6400,-100.0
1762543785.783596,6500,-100.0
1762543786.4677804,6600,-100.0
1762543787.144167,6700,-100.0
1762543787.8268092,6800,-100.0
1762543788.5091121,6900,-100.0
1762543789.2073126,7000,-100.0
1762543789.9017143,7100,-98.0
1762543790.582581,7200,-100.0
1762543791.2923872,7300,-100.0
1762543792.0260413,7400,-100.0
1762543792.7423809,7500,-100.0
1762543793.4741771,7600,-100.0
1762543794.2068126,7700,-100.0
1762543794.9388833,7800,-100.0
1762543795.6592875,7900,-100.0
1762543796.3841202,8000,-100.0
1762543797.1004322,8100,-100.0
1762543797.8358846,8200,-100.0
1762543798.57508,8300,-100.0
1762543799.3805037,8400,-98.0
1762543800.1399145,8500,-100.0
1762543800.8828218,8600,-98.0
1762543801.6158144,8700,-100.0
1762543802.3675237,8800,-100.0
1762543803.1678784,8900,-100.0
1762543803.9169943,9000,-100.0
1762543804.681955,9100,-100.0
1762543805.445852,9200,-100.0
1762543806.2008762,9300,-100.0
1762543806.9729297,9400,-99.0
1762543807.755658,9500,-100.0
1762543808.5581143,9600,-100.0
1762543809.340384,9700,-100.0
1762543810.1233387,9800,-100.0
1762543810.9193969,9900,-100.0
1762543811.698684,10000,-100.0
1762543812.5833051,10100,-100.0
1762543813.3780258,10200,-100.0
1762543814.1844385,10300,-100.0
1762543814.9738398,10400,-100.0
1762543815.781389,10500,-99.0
1762543816.5790265,10600,-100.0
1762543817.3920865,10700,-100.0
1762543818.2123566,10800,-100.0
1762543819.0461707,10900,-100.0
1762543819.883212,11000,-100.0
1762543820.7006292,11100,-99.0
1762543821.515029,11200,-100.0
1762543822.3419704,11300,-100.0
1762543823.199741,11400,-100.0
1762543824.05377,11500,-71.0
1762543824.871871,11600,-100.0
1762543825.7080483,11700,-100.0
1762543826.559326,11800,-100.0
1762543827.399795,11900,-80.0
1762543828.2217765,12000,-100.0
1762543829.0584636,12100,-100.0
1762543829.9098055,12200,-96.0
1762543830.758952,12300,-95.0
1762543831.6015997,12400,-88.0
1762543832.4342136,12500,-78.0
1762543833.2934926,12600,-93.0
1762543834.1430159,12700,-98.0
1762543834.984625,12800,-99.0
1762543835.8334029,12900,-45.0
1762543836.6765141,13000,-80.0
1762543837.530664,13100,-100.0
1762543838.3769088,13200,-99.0
1762543839.244827,13300,-98.0
1762543840.1520033,13400,-97.0
1762543841.019316,13500,-98.0
1762543841.8846955,13600,-94.0
1762543842.739156,13700,-93.0
1762543843.620531,13800,-74.0
1762543844.4697866,13900,-89.0
1762543845.346542,14000,-79.0
1762543846.2388358,14100,-77.0
1762543847.133919,14200,-36.0
1762543848.0212896,14300,-29.0
1762543848.9018734,14400,-84.0
1762543849.7790282,14500,-80.0
1762543850.6683784,14600,-71.0
1762543851.6260931,14700,-74.0
1762543852.5305312,14800,-13.0
1762543853.4057229,14900,-100.0
1762543854.2978485,15000,-89.0
1762543855.205233,15100,-35.0
1762543856.1092746,15200,-100.0
1762543857.0080051,15300,-96.0
1762543857.9289234,15400,-3.0
1762543858.8289726,15500,-10.0
1762543859.7383232,15600,-99.0
1762543860.6476223,15700,-2.0
1762543861.5577655,15800,-69.0
1762543862.474579,15900,-23.0
1762543863.3843536,16000,-55.0
1762543864.3223908,16100,-78.0
1762543865.274781,16200,-61.0
1762543866.231392,16300,-50.0
1762543867.1893425,16400,-10.0
1762543868.1685905,16500,-4.0
1762543869.14115,16600,-3.0
1762543870.100131,16700,-4.0
1762543871.0501978,16800,-5.0
1762543871.9957697,16900,-71.0
1762543873.0280492,17000,-71.0
1762543873.9753191,17100,-5.0
1762543874.9409366,17200,-34.0
1762543875.8964107,17300,-43.0
1762543876.8627625,17400,-16.0
1762543877.8296163,17500,-2.0
1762543878.8316805,17600,-26.0
1762543879.7780972,17700,-3.0
1762543880.7151284,17800,-12.0
1762543881.653755,17900,-4.0
1762543882.5962126,18000,-18.0
1762543883.613589,18100,-31.0
1762543884.5919282,18200,-11.0
1762543885.5950825,18300,-8.0
1762543886.563399,18400,-22.0
1762543887.5287552,18500,-16.0
1762543888.5279694,18600,-3.0
1762543889.5065324,18700,-8.0
1762543890.4808764,18800,-3.0
1762543891.4689705,18900,-2.0
1762543892.4612353,19000,-8.0
1762543893.4485795,19100,-3.0
1762543894.431746,19200,-2.0
1762543895.4030836,19300,-5.0
1762543896.393095,19400,-2.0
1762543897.3571079,19500,-10.0
1762543898.3192124,19600,-3.0
1762543899.3218954,19700,-8.0
1762543900.334858,19800,-2.0
1762543901.3394632,19900,-3.0
1762543902.3344038,20000,-5.0
1762543903.5074396,20100,-3.0
1762543904.5026348,20200,-2.0
1762543905.536835,20300,-10.0
1762543906.5465708,20400,-6.0
1762543907.5428343,20500,-2.0
1762543908.5505238,20600,-8.0
1762543909.5682855,20700,-8.0
1762543910.5882173,20800,-5.0
1762543911.5843222,20900,-6.0
1762543912.6138582,21000,-5.0
1762543913.6346314,21100,-2.0
1762543914.6288717,21200,-1.0
1762543915.6345334,21300,-3.0
1762543916.646572,21400,-3.0
1762543917.6459298,21500,-4.0
1762543918.6599944,21600,-3.0
1762543919.6523495,21700,-5.0
1762543920.641969,21800,-4.0
1762543921.650025,21900,-4.0
1762543922.6699176,22000,-2.0
1762543923.6952946,22100,-1.0
1762543924.7126107,22200,0.0
1762543925.726084,22300,0.0
1762543926.7468112,22400,-4.0
1762543927.7595127,22500,-3.0
1762543928.7696767,22600,-3.0
1762543929.7842083,22700,-2.0
1762543930.8016455,22800,-3.0
1762543931.8141675,22900,-3.0
1762543932.8289785,23000,-3.0
1762543933.8457606,23100,-1.0
1762543934.8816223,23200,-2.0
1762543935.901903,23300,-7.0
1762543936.9302437,23400,-2.0
1762543937.9513943,23500,-5.0
1762543938.9943092,23600,-4.0
1762543940.0224109,23700,-1.0
1762543941.0529177,23800,-1.0
1762543942.0806897,23900,-2.0
1762543943.1103306,24000,-3.0
1762543944.1511872,24100,-4.0
1762543945.2005594,24200,-2.0
1762543946.2574482,24300,-1.0
1762543947.3448153,24400,-4.0
1762543948.4258435,24500,-3.0
1762543949.4739969,24600,-3.0
1762543950.5420916,24700,-2.0
1762543951.588413,24800,-8.0
1762543952.6262796,24900,0.0
1762543953.6927931,25000,-2.0
1762543954.8560402,25100,-3.0
1762543955.9228477,25200,-2.0
1762543956.9717243,25300,-3.0
1762543958.015203,25400,-1.0
1762543959.090167,25500,-3.0
1762543960.1485639,25600,-2.0
1762543961.2103066,25700,-3.0
1762543962.3037567,25800,-3.0
1762543963.3896403,25900,-4.0
1762543964.4707718,26000,-1.0
1762543965.5696008,26100,-1.0
1762543966.6740105,26200,-3.0
1762543967.7653081,26300,0.0
1762543968.8711228,26400,-3.0
1762543969.9752538,26500,-3.0
1762543971.064522,26600,-1.0
1762543972.1701374,26700,-9.0
1762543973.2507946,26800,-3.0
1762543974.3351398,26900,-8.0
1762543975.409888,27000,-3.0
1762543976.4897106,27100,-2.0
1762543977.5560973,27200,-6.0
1762543978.6414843,27300,-3.0
1762543979.724497,27400,-1.0
1762543980.8238556,27500,-1.0
1762543981.9095573,27600,-14.0
1762543983.0193021,27700,-2.0
1762543984.1116662,27800,-1.0
1762543985.236871,27900,-3.0
1762543986.3470473,28000,-6.0
1762543987.471731,28100,-3.0
1762543988.589301,28200,-2.0
1762543989.7076223,28300,-3.0
1762543990.81665,28400,-2.0
1762543991.921358,28500,0.0
1762543993.008277,28600,-3.0
1762543994.1195297,28700,-3.0
1762543995.2545388,28800,-9.0
1762543996.3486578,28900,-2.0
1762543997.458235,29000,-3.0
1762543998.5533445,29100,-2.0
1762543999.6515605,29200,-10.0
1762544000.7501245,29300,-3.0
1762544001.831261,29400,-8.0
1762544002.931137,29500,-3.0
1762544004.0214689,29600,-3.0
1762544005.1183417,29700,0.0
1762544006.2034237,29800,-3.0
1762544007.2980516,29900,-3.0
1762544008.420737,30000,-3.0
1762544009.6430194,30100,-4.0
1762544010.7311428,30200,-3.0
1762544011.8382745,30300,-1.0
1762544012.944122,30400,-2.0
1762544014.0530684,30500,-11.0
1762544015.2259204,30600,-1.0
1762544016.3558147,30700,-3.0
1762544017.482654,30800,-2.0
1762544018.6045663,30900,-1.0
1762544019.792211,31000,-2.0
1762544020.9209983,31100,-1.0
1762544022.0626438,31200,-2.0
1762544023.2149599,31300,-2.0
1762544024.359193,31400,-3.0
1762544025.5084958,31500,-2.0
1762544026.6612477,31600,-1.0
1762544027.7804883,31700,-3.0
1762544028.8947759,31800,-8.0
1762544030.0216124,31900,-2.0
1762544031.1426225,32000,-2.0
1762544032.3153498,32100,-2.0
1762544033.425893,32200,-4.0
1762544034.5436034,32300,-2.0
1762544035.6685927,32400,-3.0
1762544036.7797234,32500,-4.0
1762544037.9158099,32600,-2.0
1762544039.029476,32700,-3.0
1762544040.176069,32800,-3.0
1762544041.3202858,32900,-2.0
1762544042.4641502,33000,-1.0
1762544043.6075885,33100,-2.0
1762544044.7639365,33200,-2.0
1762544045.9284613,33300,-2.0
1762544047.0872219,33400,-3.0
1762544048.254957,33500,-1.0
1762544049.4089932,33600,-3.0
1762544050.5716264,33700,-2.0
1762544051.7140708,33800,-1.0
1762544052.8555946,33900,-3.0
1762544053.9870322,34000,0.0
1762544055.1548321,34100,-2.0
1762544056.3007863,34200,-2.0
1762544057.4322255,34300,-4.0
1762544058.6222785,34400,-3.0
1762544059.7833614,34500,-3.0
1762544060.9509454,34600,-2.0
1762544062.1141205,34700,-2.0
1762544063.2798727,34800,0.0
1762544064.4531372,34900,-2.0
1762544065.6432023,35000,-2.0
1762544066.7821212,35100,-4.0
1762544067.9160147,35200,-1.0
1762544069.0927908,35300,-6.0
1762544070.2612276,35400,-3.0
1762544071.4282253,35500,-19.0
