Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762540005.9656324,100,-97.0
1762540006.4272044,200,-100.0
1762540006.8709123,300,-100.0
1762540007.322338,400,-100.0
1762540007.781195,500,-100.0
1762540008.2528896,600,-100.0
1762540008.7511578,700,-100.0
1762540009.2498546,800,-100.0
1762540009.7391026,900,-100.0
1762540010.2244647,1000,-100.0
1762540010.7258713,1100,-100.0
1762540011.3036299,1200,-100.0
1762540011.8343053,1300,-100.0
1762540012.3606226,1400,-100.0
1762540012.9059613,1500,-100.0
1762540013.455832,1600,-100.0
1762540014.0049767,1700,-100.0
1762540014.543081,1800,-100.0
1762540015.0782757,1900,-98.0
1762540015.593103,2000,-100.0
1762540016.1283782,2100,-100.0
1762540016.6505992,2200,-100.0
1762540017.1808355,2300,-100.0
1762540017.7143931,2400,-100.0
1762540018.256516,2500,-100.0
1762540018.7982,2600,-100.0
1762540019.3531148,2700,-100.0
1762540019.9062872,2800,-99.0
1762540020.481311,2900,-100.0
1762540021.0700686,3000,-100.0
1762540021.632401,3100,-100.0
1762540022.1941962,3200,-100.0
1762540022.768298,3300,-100.0
1762540023.3536766,3400,-100.0
1762540023.9471238,3500,-100.0
1762540024.5446012,3600,-100.0
1762540025.1459947,3700,-100.0
1762540025.7569554,3800,-100.0
1762540026.3503206,3900,-100.0
1762540026.9847791,4000,-100.0
1762540027.6195748,4100,-100.0
1762540028.2459357,4200,-98.0
1762540028.8445406,4300,-100.0
1762540029.4713273,4400,-100.0
1762540030.100354,4500,-100.0
1762540030.7572885,4600,-100.0
1762540031.3870068,4700,-100.0
1762540032.0055697,4800,-98.0
1762540032.6493058,4900,-100.0
1762540033.2789872,5000,-100.0
1762540033.890986,5100,-100.0
1762540034.5006442,5200,-100.0
1762540035.135641,5300,-100.0
1762540035.8633547,5400,-100.0
1762540036.4957132,5500,-100.0
1762540037.1252398,5600,-100.0
1762540037.7565966,5700,-100.0
1762540038.4489198,5800,-100.0
1762540039.1180396,5900,-100.0
1762540039.7949724,6000,-100.0
1762540040.445366,6100,-100.0
1762540041.1379344,6200,-100.0
1762540041.7755346,6300,-99.0
1762540042.4231741,6400,-100.0
1762540043.0724037,6500,-100.0
1762540043.7216,6600,-100.0
1762540044.360353,6700,-100.0
1762540045.0073779,6800,-100.0
1762540045.6568537,6900,-100.0
1762540046.302536,7000,-100.0
1762540046.9578018,7100,-100.0
1762540047.6421309,7200,-100.0
1762540048.3338318,7300,-100.0
1762540049.0086317,7400,-100.0
1762540049.6819887,7500,-100.0
1762540050.3736706,7600,-100.0
1762540051.1348596,7700,-100.0
1762540051.8066633,7800,-100.0
1762540052.510944,7900,-100.0
1762540053.2079065,8000,-100.0
1762540053.887839,8100,-100.0
1762540054.5777745,8200,-100.0
1762540055.312021,8300,-100.0
1762540056.0527406,8400,-100.0
1762540056.8353913,8500,-100.0
1762540057.5405056,8600,-100.0
1762540058.2427785,8700,-100.0
1762540058.9489803,8800,-100.0
1762540059.653898,8900,-100.0
1762540060.4089959,9000,-100.0
1762540061.1744304,9100,-100.0
1762540061.8884666,9200,-100.0
1762540062.6173313,9300,-100.0
1762540063.3732622,9400,-100.0
1762540064.1639109,9500,-100.0
1762540064.9053347,9600,-100.0
1762540065.708115,9700,-99.0
1762540066.4955833,9800,-100.0
1762540067.27657,9900,-98.0
1762540068.050312,10000,-99.0
1762540068.901316,10100,-100.0
1762540069.6747787,10200,-100.0
1762540070.4475431,10300,-100.0
1762540071.210612,10400,-100.0
1762540071.9839764,10500,-100.0
1762540072.750432,10600,-100.0
1762540073.507496,10700,-100.0
1762540074.2617757,10800,-100.0
1762540075.0908258,10900,-100.0
1762540075.8536425,11000,-100.0
1762540076.6259983,11100,-100.0
1762540077.400063,11200,-100.0
1762540078.1551614,11300,-100.0
1762540078.9358945,11400,-100.0
1762540079.7195933,11500,-100.0
1762540080.565721,11600,-100.0
1762540081.343735,11700,-99.0
1762540082.1383796,11800,-100.0
1762540082.920025,11900,-100.0
1762540083.7284052,12000,-100.0
1762540084.5282009,12100,-100.0
1762540085.3826275,12200,-100.0
1762540086.1892037,12300,-100.0
1762540086.9821577,12400,-100.0
1762540087.7930663,12500,-100.0
1762540088.6012871,12600,-100.0
1762540089.4228086,12700,-100.0
1762540090.2429807,12800,-100.0
1762540091.0595298,12900,-95.0
1762540091.8780522,13000,-99.0
1762540092.7031376,13100,-100.0
1762540093.5249481,13200,-100.0
1762540094.349319,13300,-100.0
1762540095.2207108,13400,-97.0
1762540096.075845,13500,-100.0
1762540096.898964,13600,-100.0
1762540097.7590172,13700,-100.0
1762540098.6277668,13800,-98.0
1762540099.5005684,13900,-100.0
1762540100.372538,14000,-100.0
1762540101.2353482,14100,-100.0
1762540102.119383,14200,-100.0
1762540102.9962962,14300,-100.0
1762540103.881099,14400,-99.0
1762540104.7512755,14500,-100.0
1762540105.6245697,14600,-100.0
1762540106.5288584,14700,-100.0
1762540107.3895004,14800,-100.0
1762540108.2765136,14900,-100.0
1762540109.1234117,15000,-100.0
1762540109.9858444,15100,-93.0
1762540110.8726196,15200,-100.0
1762540111.784243,15300,-100.0
1762540112.6840348,15400,-100.0
1762540113.5825462,15500,-100.0
1762540114.4724119,15600,-100.0
1762540115.3865418,15700,-100.0
1762540116.275646,15800,-99.0
1762540117.1653392,15900,-100.0
1762540118.0783012,16000,-95.0
1762540118.9930694,16100,-96.0
1762540119.9007063,16200,-100.0
1762540120.81423,16300,-100.0
1762540121.734153,16400,-100.0
1762540122.6581378,16500,-100.0
1762540123.5702345,16600,-100.0
1762540124.4860013,16700,-99.0
1762540125.4285722,16800,-100.0
1762540126.3682177,16900,-99.0
1762540127.335637,17000,-98.0
1762540128.291907,17100,-100.0
1762540129.230801,17200,-100.0
1762540130.1677208,17300,-100.0
1762540131.087088,17400,-100.0
1762540132.0719888,17500,-99.0
1762540133.004335,17600,-100.0
1762540133.9393644,17700,-98.0
1762540134.8969831,17800,-93.0
1762540135.8186526,17900,-100.0
1762540136.7405999,18000,-100.0
1762540137.6481466,18100,-100.0
1762540138.5534914,18200,-96.0
1762540139.4796383,18300,-100.0
1762540140.3994465,18400,-98.0
1762540141.331829,18500,-96.0
1762540142.3018935,18600,-100.0
1762540143.2132447,18700,-98.0
1762540144.1622841,18800,-71.0
1762540145.0859263,18900,-86.0
1762540146.021856,19000,-100.0
1762540146.9397733,19100,-100.0
1762540147.8755515,19200,-93.0
1762540148.808967,19300,-96.0
1762540149.7360058,19400,-96.0
1762540150.6744926,19500,-99.0
1762540151.6182976,19600,-88.0
1762540152.5763755,19700,-100.0
1762540153.5741875,19800,-100.0
1762540154.5519025,19900,-96.0
1762540155.52864,20000,-96.0
1762540156.6805856,20100,-83.0
1762540157.6628923,20200,-100.0
1762540158.6682432,20300,-96.0
1762540159.651646,20400,-100.0
1762540160.6453493,20500,-100.0
1762540161.6499035,20600,-96.0
1762540162.6451008,20700,-98.0
1762540163.6870227,20800,-98.0
1762540164.66925,20900,-98.0
1762540165.6536074,21000,-99.0
1762540166.6352165,21100,-100.0
1762540167.6291077,21200,-100.0
1762540168.5827818,21300,-93.0
1762540169.545611,21400,-100.0
1762540170.5221639,21500,-83.0
1762540171.4843214,21600,-100.0
1762540172.4516604,21700,-90.0
1762540173.4381332,21800,-99.0
1762540174.4388387,21900,-98.0
1762540175.4068034,22000,-98.0
1762540176.394258,22100,-91.0
1762540177.3976889,22200,-99.0
1762540178.3939455,22300,-87.0
1762540179.4034383,22400,-92.0
1762540180.4148836,22500,-96.0
1762540181.428129,22600,-93.0
1762540182.4424245,22700,-93.0
1762540183.4563625,22800,-96.0
1762540184.4636948,22900,-82.0
1762540185.4805877,23000,-84.0
1762540186.4864042,23100,-81.0
1762540187.4764895,23200,-92.0
1762540188.4803958,23300,-98.0
1762540189.5125027,23400,-50.0
1762540190.540468,23500,-97.0
1762540191.5643184,23600,-89.0
1762540192.597679,23700,-91.0
1762540193.617855,23800,-87.0
1762540194.6500359,23900,-88.0
1762540195.6824658,24000,-97.0
