Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1761119004.0297625,100,-100.0
1761119006.9727829,200,-100.0
1761119010.132617,300,-100.0
1761119012.594555,400,-100.0
1761119015.0162787,500,-100.0
1761119018.999384,600,-100.0
1761119022.0046299,700,-100.0
1761119026.2989185,800,-100.0
1761119029.3437586,900,-100.0
1761119034.1818013,1000,-100.0
1761119037.6307495,1100,-100.0
1761119041.1961884,1200,-100.0
1761119043.9872775,1300,-100.0
1761119048.268789,1400,-100.0
1761119051.0118523,1500,-100.0
1761119054.1603153,1600,-100.0
1761119058.0472503,1700,-100.0
1761119060.860792,1800,-100.0
1761119063.9306908,1900,-100.0
1761119067.1320274,2000,-100.0
1761119071.7556074,2100,-100.0
1761119077.2448108,2200,-100.0
1761119080.1859136,2300,-100.0
1761119083.1060088,2400,-100.0
1761119085.989463,2500,-100.0
1761119088.8415897,2600,-100.0
1761119093.6432297,2700,-100.0
1761119097.084756,2800,-99.0
1761119099.9657989,2900,-100.0
1761119103.8497775,3000,-96.0
1761119106.9657307,3100,-98.0
1761119110.0260441,3200,-93.0
1761119113.2236767,3300,-100.0
1761119117.0827098,3400,-100.0
1761119120.0836213,3500,-98.0
1761119123.3182707,3600,-100.0
1761119127.8210294,3700,-100.0
1761119133.2557952,3800,-100.0
1761119136.1675513,3900,-100.0
1761119140.1518333,4000,-98.0
1761119144.442166,4100,-91.0
1761119149.0066612,4200,-99.0
1761119153.9906282,4300,-100.0
1761119157.2777529,4400,-98.0
1761119161.7050679,4500,-100.0
1761119165.8096807,4600,-100.0
1761119170.8275876,4700,-95.0
1761119173.8028574,4800,-100.0
1761119179.0295498,4900,-100.0
1761119182.611666,5000,-94.0
1761119187.100157,5100,-97.0
1761119191.5377762,5200,-100.0
1761119196.3460824,5300,-100.0
1761119200.325193,5400,-100.0
1761119203.358606,5500,-96.0
1761119207.4807405,5600,-97.0
1761119213.0553205,5700,-87.0
1761119216.4603467,5800,-94.0
1761119223.7910223,5900,-100.0
1761119227.639793,6000,-40.0
1761119231.0107205,6100,-100.0
1761119234.54189,6200,-100.0
1761119237.8779583,6300,-100.0
1761119241.9569795,6400,-98.0
1761119245.731641,6500,-96.0
1761119249.4523423,6600,-100.0
1761119252.8075826,6700,-100.0
1761119257.8004446,6800,-86.0
1761119261.1061656,6900,-42.0
1761119264.5867388,7000,-55.0
1761119269.6149256,7100,-96.0
1761119272.8557668,7200,-100.0
1761119276.305217,7300,-96.0
1761119279.4960165,7400,-32.0
1761119282.6690962,7500,-92.0
1761119287.1360004,7600,-97.0
1761119290.244504,7700,-100.0
1761119297.7641811,7800,-21.0
1761119302.6036062,7900,-23.0
1761119306.437227,8000,-98.0
1761119310.4204743,8100,-99.0
1761119313.463211,8200,-91.0
1761119317.520829,8300,-95.0
1761119320.733599,8400,-98.0
1761119323.9398906,8500,-13.0
1761119327.2161727,8600,-79.0
1761119331.3103356,8700,-22.0
1761119334.4785192,8800,-23.0
1761119338.2237942,8900,-100.0
1761119341.6436696,9000,-98.0
1761119344.8920095,9100,-5.0
1761119348.5770514,9200,-93.0
1761119352.8292055,9300,-12.0
1761119358.7682972,9400,-71.0
1761119362.2582285,9500,-67.0
1761119365.9330218,9600,-21.0
1761119369.917468,9700,-62.0
1761119373.132984,9800,-95.0
1761119376.3072352,9900,-49.0
1761119379.5175703,10000,-88.0
1761119385.0017474,10100,-69.0
1761119391.5066335,10200,-28.0
1761119396.7375014,10300,-46.0
1761119400.5878935,10400,-14.0
1761119404.1172314,10500,-6.0
1761119408.0644877,10600,-14.0
1761119412.2463527,10700,-7.0
1761119417.9949245,10800,-9.0
1761119422.6553564,10900,-12.0
1761119426.5648842,11000,-16.0
1761119430.383716,11100,-16.0
1761119433.5899715,11200,-7.0
1761119436.8143692,11300,-6.0
1761119441.7555182,11400,-8.0
1761119447.2544577,11500,-20.0
1761119450.542046,11600,-3.0
1761119455.21401,11700,-4.0
1761119459.0379066,11800,-14.0
1761119462.2659528,11900,-10.0
1761119465.6062117,12000,-6.0
1761119469.3948042,12100,-12.0
1761119472.9899547,12200,-14.0
1761119479.5324864,12300,-18.0
1761119484.4243093,12400,-3.0
1761119488.3685865,12500,-10.0
1761119492.1920643,12600,-6.0
1761119496.5944474,12700,-8.0
1761119500.0275502,12800,-5.0
1761119504.4084785,12900,-11.0
1761119508.0666277,13000,-3.0
1761119511.7156641,13100,-3.0
1761119515.090586,13200,-8.0
1761119519.1151245,13300,-5.0
1761119523.210811,13400,-4.0
1761119527.0617387,13500,-9.0
1761119531.602525,13600,-8.0
1761119535.6470492,13700,-9.0
1761119542.0250323,13800,-4.0
1761119546.3090558,13900,-2.0
1761119550.6398463,14000,-7.0
1761119555.0239632,14100,-1.0
1761119558.9638,14200,-3.0
1761119562.3546927,14300,-3.0
1761119565.6342492,14400,-6.0
