Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762548707.943821,100,-100.0
1762548708.6360605,200,-100.0
1762548709.3441713,300,-100.0
1762548710.0239012,400,-100.0
1762548710.720689,500,-100.0
1762548711.4031203,600,-100.0
1762548712.1591918,700,-100.0
1762548712.8886309,800,-100.0
1762548713.620371,900,-100.0
1762548714.3746223,1000,-100.0
1762548715.144098,1100,-100.0
1762548715.9098406,1200,-100.0
1762548716.6598568,1300,-100.0
1762548717.4896438,1400,-100.0
1762548718.2135985,1500,-100.0
1762548718.9315188,1600,-100.0
1762548719.6927555,1700,-100.0
1762548720.4453619,1800,-99.0
1762548721.1881416,1900,-100.0
1762548721.954365,2000,-100.0
1762548722.7196736,2100,-100.0
1762548723.4766626,2200,-100.0
1762548724.2446098,2300,-100.0
1762548725.0216067,2400,-94.0
1762548725.812535,2500,-66.0
1762548726.5914004,2600,-100.0
1762548727.413103,2700,-100.0
1762548728.2041273,2800,-100.0
1762548728.9642313,2900,-100.0
1762548729.7093213,3000,-100.0
1762548730.4573412,3100,-100.0
1762548731.19434,3200,-100.0
1762548731.9487174,3300,-100.0
1762548732.712239,3400,-100.0
1762548733.5335016,3500,-100.0
1762548734.296909,3600,-100.0
1762548735.0951283,3700,-100.0
1762548735.9002163,3800,-100.0
1762548736.6970534,3900,-100.0
1762548737.5154471,4000,-100.0
1762548738.3508892,4100,-100.0
1762548739.1780438,4200,-100.0
1762548739.9962916,4300,-100.0
1762548740.8295836,4400,-98.0
1762548741.671771,4500,-100.0
1762548742.5110147,4600,-99.0
1762548743.3422775,4700,-100.0
1762548744.2115867,4800,-100.0
1762548745.0484514,4900,-100.0
1762548745.8976712,5000,-100.0
1762548746.7043145,5100,-100.0
1762548747.506652,5200,-99.0
1762548748.3333025,5300,-100.0
1762548749.1525156,5400,-94.0
1762548750.011809,5500,-98.0
1762548750.834753,5600,-100.0
1762548751.6674318,5700,-100.0
1762548752.507387,5800,-100.0
1762548753.3798685,5900,-96.0
1762548754.2258961,6000,-100.0
1762548755.0872316,6100,-100.0
1762548755.9342356,6200,-75.0
1762548756.7799416,6300,-97.0
1762548757.6380048,6400,-77.0
1762548758.5258276,6500,-99.0
1762548759.4350362,6600,-57.0
1762548760.3413296,6700,-65.0
1762548761.27122,6800,-98.0
1762548762.1861482,6900,-88.0
1762548763.1130648,7000,-53.0
1762548764.0448384,7100,-43.0
1762548764.9313397,7200,-68.0
1762548765.820806,7300,-46.0
1762548766.7051585,7400,-14.0
1762548767.5948205,7500,-29.0
1762548768.4840357,7600,-22.0
1762548769.3705187,7700,-31.0
1762548770.2662396,7800,-29.0
1762548771.1600647,7900,-26.0
1762548772.1471574,8000,-12.0
1762548773.0575275,8100,-14.0
1762548773.9937289,8200,-12.0
1762548774.8952935,8300,-16.0
1762548775.8044004,8400,-7.0
1762548776.780797,8500,-8.0
1762548777.7084706,8600,-13.0
1762548778.6489353,8700,-15.0
1762548779.630298,8800,-14.0
1762548780.5829043,8900,-12.0
1762548781.509579,9000,-5.0
1762548782.5282838,9100,-10.0
1762548783.4764948,9200,-15.0
1762548784.4231389,9300,-10.0
