Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762546374.0270362,100,-100.0
1762546374.5429153,200,-100.0
1762546375.030835,300,-100.0
1762546375.5217845,400,-100.0
1762546376.0315082,500,-99.0
1762546376.5349307,600,-100.0
1762546377.0770907,700,-100.0
1762546377.644466,800,-99.0
1762546378.1727607,900,-100.0
1762546378.6901963,1000,-100.0
1762546379.2329082,1100,-100.0
1762546379.7571762,1200,-100.0
1762546380.3139024,1300,-100.0
1762546380.8529613,1400,-100.0
1762546381.3923812,1500,-100.0
1762546381.9337997,1600,-100.0
1762546382.5489435,1700,-100.0
1762546383.1093009,1800,-100.0
1762546383.6700916,1900,-100.0
1762546384.2274518,2000,-100.0
1762546384.8053713,2100,-100.0
1762546385.3789873,2200,-100.0
1762546385.9433722,2300,-100.0
1762546386.5162082,2400,-100.0
1762546387.0830438,2500,-100.0
1762546387.7220519,2600,-100.0
1762546388.294188,2700,-100.0
1762546388.8774438,2800,-100.0
1762546389.4605205,2900,-100.0
1762546390.0719936,3000,-100.0
1762546390.6607711,3100,-100.0
1762546391.2605865,3200,-100.0
1762546391.944976,3300,-100.0
1762546392.5537415,3400,-100.0
1762546393.1963499,3500,-100.0
1762546393.799924,3600,-100.0
1762546394.4352593,3700,-100.0
1762546395.0835705,3800,-100.0
1762546395.731418,3900,-100.0
1762546396.376674,4000,-100.0
1762546397.0089586,4100,-100.0
1762546397.6375763,4200,-100.0
1762546398.3510654,4300,-100.0
1762546399.0008802,4400,-100.0
1762546399.6436956,4500,-100.0
1762546400.2943907,4600,-100.0
1762546400.9598887,4700,-100.0
1762546401.6097045,4800,-100.0
1762546402.2750154,4900,-100.0
1762546402.9474468,5000,-100.0
1762546403.6554081,5100,-100.0
1762546404.3289907,5200,-100.0
1762546404.9953744,5300,-100.0
1762546405.678624,5400,-100.0
1762546406.3563752,5500,-100.0
1762546407.0305212,5600,-100.0
1762546407.7221355,5700,-100.0
1762546408.4838095,5800,-100.0
1762546409.1918385,5900,-100.0
1762546409.9151313,6000,-100.0
1762546410.65305,6100,-100.0
1762546411.4095078,6200,-100.0
