Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763128846.801518,100,-100.0
1763128847.2851064,200,-100.0
1763128847.7969456,300,-100.0
1763128848.3092313,400,-100.0
1763128848.8055887,500,-100.0
1763128849.304484,600,-100.0
1763128849.8012383,700,-98.0
1763128850.302905,800,-100.0
1763128850.7964518,900,-100.0
1763128851.318202,1000,-100.0
1763128851.876708,1100,-100.0
1763128852.3961082,1200,-100.0
1763128852.9163847,1300,-100.0
1763128853.487706,1400,-100.0
1763128854.0552332,1500,-100.0
1763128854.6191256,1600,-100.0
1763128855.2079728,1700,-100.0
1763128855.7531853,1800,-100.0
1763128856.3186817,1900,-100.0
1763128856.8893716,2000,-100.0
1763128857.450539,2100,-100.0
1763128858.0271814,2200,-100.0
1763128858.5926151,2300,-100.0
1763128859.181991,2400,-100.0
1763128859.7620056,2500,-100.0
1763128860.3806403,2600,-100.0
1763128860.9788475,2700,-100.0
1763128861.5743332,2800,-100.0
1763128862.177445,2900,-100.0
1763128862.7894714,3000,-100.0
1763128863.416702,3100,-100.0
1763128864.0440457,3200,-100.0
1763128864.663082,3300,-100.0
1763128865.2824707,3400,-100.0
1763128865.9099677,3500,-100.0
1763128866.563874,3600,-100.0
1763128867.2305548,3700,-98.0
1763128867.891111,3800,-100.0
1763128868.5520394,3900,-100.0
1763128869.2210882,4000,-99.0
1763128869.9173741,4100,-100.0
1763128870.5876148,4200,-100.0
1763128871.2509995,4300,-100.0
1763128871.9088886,4400,-100.0
1763128872.5739405,4500,-100.0
1763128873.2294602,4600,-100.0
1763128873.8950162,4700,-100.0
1763128874.576967,4800,-100.0
1763128875.254527,4900,-100.0
1763128875.9112895,5000,-100.0
1763128876.5967035,5100,-100.0
1763128877.299337,5200,-98.0
1763128877.984031,5300,-100.0
1763128878.6871436,5400,-100.0
1763128879.387272,5500,-100.0
1763128880.082107,5600,-100.0
1763128880.7763715,5700,-99.0
1763128881.5151198,5800,-100.0
1763128882.2855754,5900,-100.0
1763128883.0421686,6000,-100.0
1763128883.8028104,6100,-100.0
1763128884.6044006,6200,-100.0
1763128885.3726628,6300,-100.0
1763128886.14584,6400,-100.0
1763128886.919384,6500,-100.0
1763128887.664294,6600,-100.0
1763128888.430929,6700,-100.0
1763128889.1724076,6800,-100.0
1763128889.9282463,6900,-100.0
1763128890.6855004,7000,-100.0
1763128891.4584417,7100,-100.0
1763128892.2225904,7200,-100.0
1763128892.9607644,7300,-100.0
1763128893.6905265,7400,-100.0
1763128894.4499428,7500,-100.0
1763128895.2247272,7600,-100.0
1763128896.0008953,7700,-100.0
1763128896.7754838,7800,-100.0
1763128897.5363817,7900,-100.0
1763128898.2885332,8000,-100.0
1763128899.0490184,8100,-99.0
1763128899.806763,8200,-100.0
1763128900.570327,8300,-100.0
1763128901.3351088,8400,-99.0
1763128902.1047497,8500,-100.0
1763128902.8759031,8600,-100.0
1763128903.6481318,8700,-100.0
1763128904.45194,8800,-100.0
1763128905.2622387,8900,-100.0
1763128906.0910342,9000,-100.0
1763128906.9155426,9100,-100.0
1763128907.7242212,9200,-100.0
1763128908.5365694,9300,-100.0
1763128909.361449,9400,-100.0
1763128910.206606,9500,-100.0
1763128911.0151403,9600,-100.0
1763128911.8141987,9700,-100.0
1763128912.6178637,9800,-100.0
1763128913.4168088,9900,-100.0
1763128914.2172635,10000,-99.0
1763128915.13688,10100,-100.0
1763128915.9513044,10200,-99.0
1763128916.7718132,10300,-100.0
1763128917.6108787,10400,-100.0
1763128918.485816,10500,-100.0
1763128919.3324351,10600,-100.0
1763128920.170151,10700,-100.0
1763128921.0270882,10800,-100.0
1763128921.8901262,10900,-100.0
1763128922.752443,11000,-100.0
1763128923.635365,11100,-100.0
1763128924.5166702,11200,-100.0
1763128925.4109395,11300,-100.0
1763128926.303083,11400,-100.0
1763128927.1940813,11500,-100.0
1763128928.0897343,11600,-99.0
1763128928.9871688,11700,-100.0
1763128929.8765473,11800,-100.0
1763128930.7705095,11900,-100.0
1763128931.6517015,12000,-100.0
1763128932.5645611,12100,-100.0
1763128933.4705157,12200,-100.0
1763128934.3818138,12300,-100.0
1763128935.2996252,12400,-97.0
1763128936.2188475,12500,-100.0
1763128937.1353738,12600,-95.0
1763128938.0403638,12700,-100.0
1763128938.9179313,12800,-100.0
1763128939.7911942,12900,-100.0
1763128940.7083123,13000,-100.0
1763128941.6329842,13100,-97.0
1763128942.550185,13200,-100.0
1763128943.4626086,13300,-100.0
1763128944.3844635,13400,-100.0
1763128945.314498,13500,-91.0
1763128946.2478585,13600,-99.0
1763128947.1753244,13700,-89.0
1763128948.1135185,13800,-98.0
1763128949.0596466,13900,-89.0
1763128949.990944,14000,-50.0
1763128950.9065654,14100,-86.0
1763128951.845494,14200,-99.0
1763128952.7971554,14300,-86.0
1763128953.7458384,14400,-68.0
1763128954.7003121,14500,-84.0
1763128955.6698236,14600,-33.0
1763128956.6242583,14700,-51.0
1763128957.563494,14800,-90.0
1763128958.4904332,14900,-70.0
1763128959.432986,15000,-18.0
1763128960.3637128,15100,-69.0
1763128961.2894592,15200,-41.0
1763128962.2272882,15300,-11.0
1763128963.167347,15400,-64.0
1763128964.1518354,15500,-45.0
1763128965.1244235,15600,-86.0
1763128966.1077013,15700,-21.0
1763128967.0851748,15800,-79.0
1763128968.0605867,15900,-63.0
1763128969.0443494,16000,-6.0
1763128970.0299482,16100,-17.0
1763128971.02146,16200,-38.0
1763128972.0008023,16300,-24.0
1763128972.9926476,16400,-54.0
1763128974.00055,16500,-17.0
1763128974.9940343,16600,-24.0
1763128975.966211,16700,-28.0
1763128976.9650085,16800,-36.0
1763128977.9760733,16900,-12.0
1763128978.9728131,17000,-14.0
1763128979.9701936,17100,-27.0
1763128980.9879785,17200,-5.0
1763128981.9951704,17300,-6.0
1763128982.9959042,17400,-14.0
1763128984.0108788,17500,-10.0
1763128985.0203323,17600,-7.0
1763128986.037523,17700,-11.0
1763128987.0597038,17800,-2.0
1763128988.0746496,17900,-6.0
1763128989.097951,18000,-6.0
1763128990.1184866,18100,-7.0
1763128991.1563494,18200,-4.0
1763128992.1936898,18300,-7.0
1763128993.231923,18400,-8.0
1763128994.2733526,18500,-2.0
1763128995.2571187,18600,-3.0
1763128996.2471547,18700,-4.0
1763128997.240587,18800,-3.0
1763128998.2250729,18900,-13.0
1763128999.215592,19000,0.0
1763129000.222383,19100,-23.0
1763129001.2268205,19200,-18.0
1763129002.2255547,19300,-14.0
1763129003.224995,19400,-3.0
1763129004.2180662,19500,0.0
1763129005.225104,19600,-1.0
1763129006.2287655,19700,-3.0
1763129007.2284496,19800,-13.0
1763129008.2422876,19900,-2.0
1763129009.2442145,20000,-2.0
1763129010.368364,20100,-2.0
1763129011.4318113,20200,-3.0
1763129012.491196,20300,-3.0
1763129013.5620234,20400,-3.0
1763129014.6122487,20500,-1.0
1763129015.668995,20600,-4.0
1763129016.7066302,20700,-4.0
1763129017.7200038,20800,0.0
1763129018.7409701,20900,-3.0
1763129019.7723749,21000,-3.0
1763129020.7990918,21100,-5.0
1763129021.8421385,21200,-1.0
1763129022.9117463,21300,-5.0
1763129023.9537017,21400,-8.0
1763129025.0030386,21500,-1.0
1763129026.0812426,21600,-3.0
1763129027.1483264,21700,-7.0
1763129028.2294917,21800,-3.0
1763129029.3180826,21900,-3.0
1763129030.3817012,22000,0.0
1763129031.4267728,22100,-3.0
1763129032.5092764,22200,-2.0
1763129033.6021886,22300,-2.0
1763129034.640749,22400,-1.0
1763129035.7026203,22500,-3.0
1763129036.7499683,22600,-2.0
1763129037.8038223,22700,-3.0
1763129038.849095,22800,-4.0
1763129039.9050272,22900,-12.0
1763129040.9668045,23000,-2.0
1763129042.0115,23100,-2.0
1763129043.061665,23200,-2.0
1763129044.1115196,23300,-3.0
1763129045.1683247,23400,-27.0
1763129046.223428,23500,-1.0
1763129047.2821019,23600,-92.0
1763129048.3478363,23700,-2.0
1763129049.4031537,23800,-4.0
1763129050.4624317,23900,-26.0
1763129051.5824978,24000,-3.0
1763129052.6918218,24100,-21.0
1763129053.8099072,24200,-70.0
1763129054.8929052,24300,-12.0
1763129055.955825,24400,-7.0
1763129057.0244849,24500,-45.0
1763129058.1258051,24600,-56.0
1763129059.2326868,24700,-3.0
1763129060.3410947,24800,-12.0
1763129061.4668941,24900,-34.0
1763129062.5477412,25000,-3.0
1763129063.6869617,25100,-1.0
1763129064.8174512,25200,-16.0
1763129065.9119227,25300,0.0
1763129067.0061514,25400,-3.0
1763129068.1102011,25500,-3.0
1763129069.2323146,25600,-10.0
1763129070.3596659,25700,-14.0
1763129071.4805987,25800,-3.0
1763129072.5936441,25900,-25.0
1763129073.6767666,26000,-5.0
1763129074.7552028,26100,-7.0
1763129075.8363757,26200,-11.0
1763129076.926277,26300,-7.0
1763129078.023264,26400,-12.0
1763129079.1084278,26500,-8.0
1763129080.1996393,26600,-11.0
1763129081.2933476,26700,-4.0
1763129082.3877099,26800,-5.0
1763129083.4838598,26900,-6.0
1763129084.5768905,27000,-16.0
1763129085.7275572,27100,-15.0
1763129086.8261256,27200,-5.0
1763129087.9752676,27300,-4.0
