Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762550087.4743135,100,-100.0
1762550087.941763,200,-100.0
1762550088.4330947,300,-100.0
1762550088.9356499,400,-100.0
1762550089.4351501,500,-100.0
1762550089.948135,600,-100.0
1762550090.4518285,700,-100.0
1762550090.964213,800,-100.0
1762550091.4581773,900,-100.0
1762550091.951745,1000,-100.0
1762550092.4443269,1100,-100.0
1762550092.9501097,1200,-100.0
1762550093.4823244,1300,-100.0
1762550093.9986234,1400,-100.0
1762550094.5080833,1500,-100.0
1762550095.0500011,1600,-98.0
1762550095.5652912,1700,-100.0
1762550096.1055984,1800,-100.0
1762550096.6352947,1900,-100.0
1762550097.1930032,2000,-100.0
1762550097.735101,2100,-100.0
1762550098.2883804,2200,-100.0
1762550098.860327,2300,-100.0
1762550099.4342804,2400,-100.0
1762550100.0055168,2500,-100.0
1762550100.6037517,2600,-100.0
1762550101.1908526,2700,-100.0
1762550101.7851667,2800,-100.0
1762550102.3576853,2900,-100.0
1762550102.953869,3000,-100.0
1762550103.577263,3100,-100.0
1762550104.1987605,3200,-100.0
1762550104.812948,3300,-100.0
1762550105.4405177,3400,-100.0
1762550106.0853202,3500,-100.0
1762550106.7290423,3600,-98.0
1762550107.3755097,3700,-100.0
1762550108.0152,3800,-100.0
1762550108.6409445,3900,-100.0
1762550109.2749708,4000,-99.0
1762550109.964516,4100,-100.0
1762550110.6453812,4200,-96.0
1762550111.2847373,4300,-100.0
1762550111.9220715,4400,-100.0
1762550112.5862927,4500,-100.0
1762550113.258118,4600,-100.0
1762550113.9350235,4700,-100.0
1762550114.6125922,4800,-100.0
1762550115.3431633,4900,-100.0
1762550116.0093343,5000,-98.0
1762550116.660266,5100,-100.0
1762550117.3027668,5200,-98.0
1762550117.9595146,5300,-100.0
1762550118.634948,5400,-100.0
1762550119.320433,5500,-98.0
1762550120.0006442,5600,-100.0
1762550120.7610276,5700,-100.0
1762550121.4628055,5800,-67.0
1762550122.1241324,5900,-100.0
1762550122.815857,6000,-100.0
1762550123.5069418,6100,-100.0
1762550124.185363,6200,-100.0
1762550124.867364,6300,-98.0
1762550125.5354438,6400,-100.0
1762550126.2442334,6500,-100.0
1762550126.9402354,6600,-100.0
1762550127.6314266,6700,-100.0
1762550128.354666,6800,-100.0
1762550129.0749571,6900,-100.0
1762550129.7941701,7000,-100.0
1762550130.5327892,7100,-100.0
1762550131.2528465,7200,-100.0
1762550131.94671,7300,-100.0
1762550132.665329,7400,-84.0
1762550133.3678472,7500,-100.0
1762550134.0737724,7600,-100.0
1762550134.78949,7700,-100.0
1762550135.49925,7800,-100.0
1762550136.2541006,7900,-100.0
1762550136.9783118,8000,-100.0
1762550137.7097058,8100,-100.0
1762550138.4800167,8200,-100.0
1762550139.247397,8300,-100.0
1762550140.0035691,8400,-100.0
1762550140.7627747,8500,-100.0
1762550141.5404365,8600,-100.0
1762550142.3145907,8700,-100.0
1762550143.0719514,8800,-100.0
1762550143.8517594,8900,-100.0
1762550144.6247358,9000,-100.0
1762550145.3949323,9100,-100.0
1762550146.1582906,9200,-100.0
1762550146.9251037,9300,-100.0
1762550147.6728714,9400,-100.0
1762550148.4223611,9500,-100.0
1762550149.1753788,9600,-100.0
1762550149.9332514,9700,-100.0
1762550150.689813,9800,-100.0
1762550151.4537122,9900,-100.0
1762550152.2261832,10000,-100.0
1762550153.0738783,10100,-100.0
1762550153.8463242,10200,-100.0
1762550154.6389263,10300,-100.0
