Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763125216.2343543,100,-100.0
1763125216.7350361,200,-100.0
1763125217.2255251,300,-97.0
1763125217.7316585,400,-100.0
1763125218.22824,500,-100.0
1763125218.7210767,600,-100.0
1763125219.2460144,700,-100.0
1763125219.7562058,800,-100.0
1763125220.2893772,900,-99.0
1763125220.8130462,1000,-100.0
1763125221.3331625,1100,-100.0
1763125221.879819,1200,-100.0
1763125222.4101238,1300,-100.0
1763125222.9344149,1400,-100.0
1763125223.4981613,1500,-100.0
1763125224.045194,1600,-100.0
1763125224.5980127,1700,-100.0
1763125225.1372583,1800,-100.0
1763125225.6798797,1900,-100.0
1763125226.2236252,2000,-100.0
1763125226.7688997,2100,-100.0
1763125227.3227487,2200,-100.0
1763125227.879288,2300,-100.0
1763125228.4357061,2400,-99.0
1763125229.0013406,2500,-100.0
1763125229.565432,2600,-99.0
1763125230.1376107,2700,-100.0
1763125230.7109778,2800,-98.0
1763125231.2922585,2900,-100.0
1763125231.8804426,3000,-100.0
1763125232.47017,3100,-97.0
1763125233.0559993,3200,-100.0
1763125233.6465464,3300,-100.0
1763125234.243542,3400,-99.0
1763125234.8400989,3500,-100.0
1763125235.4402637,3600,-99.0
1763125236.0469813,3700,-100.0
1763125236.6562495,3800,-100.0
1763125237.283423,3900,-100.0
1763125237.9216218,4000,-100.0
1763125238.5508416,4100,-100.0
1763125239.1805363,4200,-100.0
1763125239.82212,4300,-100.0
1763125240.4651406,4400,-100.0
1763125241.1098237,4500,-100.0
1763125241.7504334,4600,-100.0
1763125242.3885868,4700,-100.0
1763125243.0190635,4800,-100.0
1763125243.6578846,4900,-100.0
1763125244.307905,5000,-100.0
1763125244.9638367,5100,-100.0
1763125245.6346066,5200,-98.0
1763125246.2967575,5300,-94.0
1763125246.975643,5400,-100.0
1763125247.668922,5500,-100.0
1763125248.3541005,5600,-98.0
1763125249.0370767,5700,-100.0
1763125249.733618,5800,-100.0
1763125250.4172204,5900,-100.0
1763125251.1039968,6000,-100.0
1763125251.7793043,6100,-100.0
1763125252.4726582,6200,-98.0
1763125253.1936512,6300,-100.0
1763125253.8833392,6400,-100.0
1763125254.5829523,6500,-100.0
1763125255.2832887,6600,-100.0
1763125255.9889793,6700,-100.0
1763125256.7033033,6800,-100.0
1763125257.412616,6900,-100.0
1763125258.1244953,7000,-100.0
1763125258.8394647,7100,-100.0
1763125259.5576947,7200,-100.0
1763125260.272208,7300,-100.0
1763125260.9895933,7400,-100.0
1763125261.7255163,7500,-100.0
1763125262.4485552,7600,-100.0
1763125263.1755514,7700,-100.0
1763125263.9170678,7800,-100.0
1763125264.6616127,7900,-100.0
1763125265.412026,8000,-100.0
1763125266.1581984,8100,-100.0
1763125266.9081714,8200,-100.0
1763125267.6677992,8300,-100.0
1763125268.4286475,8400,-100.0
1763125269.1901908,8500,-100.0
1763125269.9604526,8600,-100.0
1763125270.7361848,8700,-100.0
1763125271.5088215,8800,-96.0
1763125272.3094504,8900,-100.0
1763125273.1424797,9000,-99.0
1763125273.9320886,9100,-100.0
1763125274.7695198,9200,-100.0
1763125275.5706017,9300,-100.0
1763125276.3657541,9400,-39.0
1763125277.1768343,9500,-100.0
1763125277.9693263,9600,-100.0
1763125278.7706633,9700,-100.0
1763125279.6052375,9800,-100.0
1763125280.425278,9900,-100.0
1763125281.251072,10000,-98.0
1763125282.2625487,10100,-100.0
1763125283.0981772,10200,-100.0
1763125283.9549305,10300,-100.0
1763125284.7785118,10400,-100.0
1763125285.6506283,10500,-100.0
1763125286.520244,10600,-100.0
1763125287.4007866,10700,-100.0
1763125288.2713954,10800,-100.0
1763125289.1328425,10900,-97.0
1763125289.9820378,11000,-100.0
1763125290.8105295,11100,-99.0
1763125291.6764781,11200,-100.0
1763125292.5650752,11300,-100.0
