Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1762554752.132027,100,-100.0
1762554752.6007762,200,-100.0
1762554753.0982537,300,-100.0
1762554753.5892994,400,-100.0
1762554754.0883632,500,-100.0
1762554754.5700276,600,-100.0
1762554755.0640745,700,-100.0
1762554755.5623171,800,-100.0
1762554756.0604992,900,-100.0
1762554756.562186,1000,-100.0
1762554757.0663247,1100,-100.0
1762554757.5818083,1200,-100.0
1762554758.0849404,1300,-100.0
1762554758.6057715,1400,-100.0
1762554759.1477604,1500,-100.0
1762554759.6853807,1600,-100.0
1762554760.216905,1700,-100.0
1762554760.755939,1800,-100.0
1762554761.2926643,1900,-100.0
1762554761.8373666,2000,-100.0
1762554762.3730237,2100,-100.0
1762554762.9325964,2200,-100.0
1762554763.4761682,2300,-100.0
1762554764.047852,2400,-100.0
1762554764.6233442,2500,-100.0
1762554765.208722,2600,-100.0
1762554765.7903645,2700,-100.0
1762554766.4173431,2800,-100.0
1762554767.0402603,2900,-100.0
1762554767.6427414,3000,-100.0
1762554768.2396035,3100,-100.0
1762554768.8310401,3200,-100.0
1762554769.4252174,3300,-100.0
1762554770.0290358,3400,-100.0
1762554770.635117,3500,-100.0
1762554771.250084,3600,-100.0
1762554771.8699856,3700,-100.0
1762554772.4873002,3800,-100.0
1762554773.078179,3900,-100.0
1762554773.7281373,4000,-100.0
1762554774.3646894,4100,-100.0
1762554775.0249186,4200,-100.0
1762554775.6640568,4300,-100.0
1762554776.3339865,4400,-100.0
1762554777.008961,4500,-100.0
1762554777.6839557,4600,-100.0
1762554778.3608944,4700,-100.0
1762554779.016836,4800,-100.0
1762554779.6990285,4900,-100.0
1762554780.4027104,5000,-98.0
1762554781.082505,5100,-100.0
1762554781.7726443,5200,-100.0
1762554782.4411983,5300,-100.0
1762554783.121716,5400,-100.0
1762554783.821786,5500,-100.0
1762554784.531599,5600,-100.0
1762554785.2264695,5700,-100.0
1762554785.9299228,5800,-100.0
1762554786.6166599,5900,-100.0
1762554787.3311508,6000,-100.0
1762554788.0524144,6100,-100.0
1762554788.7503285,6200,-100.0
1762554789.4980528,6300,-100.0
1762554790.2342517,6400,-100.0
1762554790.9653893,6500,-100.0
1762554791.7187996,6600,-100.0
1762554792.481582,6700,-100.0
1762554793.283994,6800,-100.0
1762554794.0553844,6900,-100.0
1762554794.7992918,7000,-100.0
1762554795.5595884,7100,-100.0
1762554796.313093,7200,-99.0
1762554797.050557,7300,-100.0
1762554797.7637565,7400,-100.0
1762554798.5297918,7500,-100.0
1762554799.290283,7600,-96.0
1762554800.0499356,7700,-100.0
1762554800.7850513,7800,-100.0
1762554801.5722716,7900,-100.0
1762554802.3551967,8000,-100.0
1762554803.135796,8100,-100.0
1762554803.9278274,8200,-100.0
1762554804.7270434,8300,-100.0
1762554805.5034149,8400,-100.0
1762554806.289855,8500,-100.0
1762554807.103191,8600,-100.0
1762554807.9231887,8700,-100.0
1762554808.7177756,8800,-100.0
1762554809.5728893,8900,-100.0
1762554810.352804,9000,-100.0
1762554811.1289644,9100,-100.0
1762554811.910288,9200,-100.0
1762554812.688838,9300,-100.0
1762554813.4621623,9400,-100.0
1762554814.2988899,9500,-100.0
1762554815.0516183,9600,-100.0
1762554815.8406327,9700,-100.0
1762554816.6085944,9800,-100.0
1762554817.3892117,9900,-100.0
1762554818.2182174,10000,-100.0
1762554819.1163173,10100,-100.0
1762554819.9091458,10200,-100.0
1762554820.6832182,10300,-100.0
1762554821.4651105,10400,-100.0
1762554822.2625508,10500,-100.0
1762554823.056045,10600,-100.0
1762554823.86278,10700,-100.0
1762554824.6656053,10800,-100.0
1762554825.4690077,10900,-100.0
1762554826.2761862,11000,-98.0
1762554827.0935564,11100,-100.0
1762554827.8961205,11200,-100.0
1762554828.7056816,11300,-100.0
1762554829.5077262,11400,-100.0
1762554830.3241012,11500,-100.0
1762554831.1416132,11600,-100.0
1762554832.044274,11700,-100.0
1762554832.8810892,11800,-100.0
1762554833.7511566,11900,-100.0
1762554834.618165,12000,-100.0
1762554835.4810867,12100,-100.0
1762554836.337827,12200,-100.0
1762554837.159856,12300,-100.0
1762554838.0024054,12400,-100.0
1762554838.8420038,12500,-100.0
1762554839.6899285,12600,-100.0
1762554840.5190754,12700,-100.0
1762554841.421267,12800,-100.0
1762554842.2776444,12900,-100.0
1762554843.1484852,13000,-100.0
1762554844.0053997,13100,-100.0
1762554844.8891437,13200,-100.0
1762554845.7559407,13300,-100.0
1762554846.6593022,13400,-100.0
1762554847.5661027,13500,-100.0
1762554848.4680495,13600,-100.0
1762554849.359567,13700,-98.0
1762554850.2512465,13800,-100.0
1762554851.172127,13900,-100.0
1762554852.0826998,14000,-100.0
1762554853.0146303,14100,-100.0
1762554853.8850315,14200,-100.0
1762554854.7521548,14300,-100.0
1762554855.6330554,14400,-100.0
1762554856.5157304,14500,-100.0
1762554857.405259,14600,-99.0
1762554858.2792606,14700,-100.0
1762554859.157529,14800,-100.0
1762554860.0522878,14900,-100.0
1762554860.9447994,15000,-100.0
1762554861.8381586,15100,-100.0
1762554862.7306423,15200,-100.0
1762554863.63473,15300,-100.0
1762554864.5367608,15400,-100.0
1762554865.4388301,15500,-100.0
1762554866.3481536,15600,-100.0
1762554867.255647,15700,-100.0
1762554868.1541784,15800,-100.0
1762554869.071509,15900,-100.0
1762554869.9790344,16000,-100.0
1762554870.9039383,16100,-100.0
1762554871.8534982,16200,-98.0
1762554872.8125408,16300,-100.0
1762554873.7616246,16400,-100.0
1762554874.700622,16500,-100.0
1762554875.68255,16600,-100.0
1762554876.6347141,16700,-100.0
1762554877.5775719,16800,-100.0
1762554878.517813,16900,-99.0
1762554879.4831395,17000,-100.0
1762554880.4555187,17100,-100.0
1762554881.4200947,17200,-100.0
1762554882.410118,17300,-100.0
1762554883.3926349,17400,-100.0
1762554884.3789456,17500,-98.0
1762554885.3681414,17600,-100.0
1762554886.3536003,17700,-100.0
1762554887.3389392,17800,-100.0
1762554888.3367326,17900,-100.0
1762554889.3189673,18000,-100.0
1762554890.297106,18100,-100.0
1762554891.2670295,18200,-98.0
1762554892.2901702,18300,-100.0
1762554893.2692835,18400,-100.0
1762554894.2743134,18500,-100.0
1762554895.2503502,18600,-100.0
1762554896.226892,18700,-100.0
1762554897.2735903,18800,-100.0
1762554898.2617385,18900,-100.0
1762554899.2620554,19000,-100.0
1762554900.207128,19100,-100.0
1762554901.1918628,19200,-100.0
1762554902.1663413,19300,-100.0
1762554903.14083,19400,-100.0
1762554904.122886,19500,-100.0
1762554905.1026025,19600,-100.0
1762554906.0800824,19700,-100.0
1762554907.0627143,19800,-100.0
1762554908.0601466,19900,-100.0
1762554909.0717032,20000,-100.0
1762554910.1830564,20100,-100.0
1762554911.157145,20200,-100.0
1762554912.1328535,20300,-100.0
1762554913.125372,20400,-100.0
1762554914.1890583,20500,-100.0
1762554915.2134662,20600,-100.0
1762554916.2346752,20700,-100.0
1762554917.280614,20800,-100.0
1762554918.2916095,20900,-100.0
