Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763121614.8563213,100,-98.0
1763121615.3376343,200,-100.0
1763121615.8162262,300,-100.0
1763121616.3142698,400,-100.0
1763121616.8033981,500,-100.0
1763121617.3028016,600,-100.0
1763121617.8495193,700,-100.0
1763121618.3600926,800,-100.0
1763121618.876388,900,-100.0
1763121619.4001167,1000,-100.0
1763121619.9274762,1100,-100.0
1763121620.456611,1200,-100.0
1763121620.9878871,1300,-100.0
1763121621.512938,1400,-100.0
1763121622.043534,1500,-100.0
1763121622.5689366,1600,-100.0
1763121623.104435,1700,-100.0
1763121623.6555874,1800,-100.0
1763121624.2029448,1900,-100.0
1763121624.7538958,2000,-100.0
1763121625.3606818,2100,-100.0
1763121625.9208143,2200,-100.0
1763121626.4906478,2300,-100.0
1763121627.0640526,2400,-100.0
1763121627.642085,2500,-100.0
1763121628.223856,2600,-99.0
1763121628.805919,2700,-100.0
1763121629.3878028,2800,-100.0
1763121629.982813,2900,-100.0
1763121630.5790358,3000,-100.0
1763121631.173988,3100,-100.0
1763121631.7756011,3200,-100.0
1763121632.3755941,3300,-100.0
1763121632.984287,3400,-100.0
1763121633.591535,3500,-100.0
1763121634.2038224,3600,-100.0
1763121634.8198183,3700,-100.0
1763121635.4428265,3800,-100.0
1763121636.0805242,3900,-100.0
1763121636.7067735,4000,-100.0
1763121637.334953,4100,-100.0
1763121637.97967,4200,-100.0
1763121638.6195762,4300,-100.0
1763121639.2578375,4400,-100.0
1763121639.9067433,4500,-100.0
1763121640.5768528,4600,-100.0
1763121641.2598848,4700,-100.0
1763121641.9293184,4800,-100.0
1763121642.588091,4900,-100.0
1763121643.247193,5000,-100.0
1763121643.9141638,5100,-99.0
1763121644.580359,5200,-100.0
1763121645.2659302,5300,-100.0
1763121645.9424324,5400,-100.0
1763121646.6241133,5500,-53.0
1763121647.3380134,5600,-100.0
1763121648.0667038,5700,-100.0
1763121648.7875314,5800,-100.0
1763121649.5249672,5900,-100.0
1763121650.2406049,6000,-96.0
1763121650.9735932,6100,-100.0
1763121651.6883533,6200,-88.0
1763121652.4118347,6300,-100.0
1763121653.1343231,6400,-100.0
1763121653.84919,6500,-100.0
1763121654.5772738,6600,-100.0
1763121655.2953982,6700,-100.0
1763121656.0338998,6800,-100.0
1763121656.7663896,6900,-100.0
1763121657.5098927,7000,-100.0
1763121658.24845,7100,-100.0
1763121659.047478,7200,-100.0
1763121659.8039954,7300,-100.0
1763121660.6133113,7400,-91.0
1763121661.4511342,7500,-100.0
1763121662.2950675,7600,-100.0
1763121663.1150446,7700,-100.0
1763121663.9446146,7800,-100.0
1763121664.7853594,7900,-100.0
1763121665.6210854,8000,-100.0
1763121666.4533045,8100,-100.0
1763121667.2889082,8200,-100.0
1763121668.1675963,8300,-100.0
1763121669.0010855,8400,-100.0
1763121669.8338249,8500,-99.0
1763121670.6703663,8600,-100.0
1763121671.5062454,8700,-100.0
1763121672.3646674,8800,-100.0
1763121673.2516494,8900,-97.0
1763121674.1216223,9000,-99.0
1763121675.055417,9100,-100.0
1763121675.9343896,9200,-100.0
1763121676.8087354,9300,-98.0
1763121677.6478086,9400,-94.0
1763121678.486634,9500,-98.0
1763121679.3328018,9600,-100.0
1763121680.157478,9700,-99.0
1763121680.9759607,9800,-98.0
1763121681.83479,9900,-100.0
1763121682.6906695,10000,-98.0
1763121683.6530826,10100,-100.0
1763121684.5043252,10200,-100.0
1763121685.368166,10300,-100.0
1763121686.2412858,10400,-98.0
1763121687.1226294,10500,-98.0
1763121688.019555,10600,-100.0
1763121688.9330308,10700,-99.0
1763121689.867198,10800,-100.0
1763121690.746664,10900,-100.0
1763121691.64354,11000,-100.0
1763121692.5539958,11100,-100.0
1763121693.4559846,11200,-100.0
1763121694.3562865,11300,-90.0
1763121695.260212,11400,-100.0
1763121696.1748354,11500,-100.0
1763121697.0534284,11600,-99.0
1763121697.937369,11700,-100.0
1763121698.7987814,11800,-100.0
1763121699.687514,11900,-99.0
1763121700.61902,12000,-100.0
1763121701.5327969,12100,-97.0
1763121702.4405293,12200,-100.0
1763121703.3526475,12300,-89.0
1763121704.267144,12400,-100.0
1763121705.196567,12500,-46.0
1763121706.1324441,12600,-26.0
1763121707.0548904,12700,-74.0
1763121707.9817612,12800,-96.0
1763121708.905761,12900,-58.0
1763121709.8519838,13000,-60.0
1763121710.8269064,13100,-25.0
1763121711.8212247,13200,-15.0
1763121712.7847877,13300,-46.0
1763121713.7559555,13400,-2.0
1763121714.6942759,13500,-66.0
1763121715.6701472,13600,-49.0
1763121716.6357162,13700,-91.0
1763121717.5949852,13800,-26.0
1763121718.5462,13900,-57.0
1763121719.4872942,14000,-24.0
1763121720.4358273,14100,-39.0
1763121721.3961425,14200,-68.0
1763121722.3489892,14300,-39.0
1763121723.3206975,14400,-1.0
1763121724.3008215,14500,-96.0
1763121725.273472,14600,-69.0
1763121726.2357242,14700,-58.0
1763121727.1983364,14800,-40.0
1763121728.1863601,14900,-8.0
1763121729.1708095,15000,-3.0
1763121730.1591294,15100,-12.0
1763121731.133718,15200,-97.0
1763121732.1507812,15300,-71.0
1763121733.1720734,15400,-5.0
1763121734.1781824,15500,-15.0
1763121735.1937087,15600,-55.0
1763121736.2293205,15700,-20.0
1763121737.2567368,15800,-40.0
1763121738.261901,15900,-28.0
1763121739.2643316,16000,-98.0
1763121740.2498891,16100,-42.0
1763121741.2574697,16200,-34.0
1763121742.2666662,16300,-19.0
1763121743.2761865,16400,-79.0
1763121744.2931385,16500,-94.0
1763121745.2993119,16600,-97.0
1763121746.3317702,16700,-22.0
1763121747.3957016,16800,-3.0
1763121748.442985,16900,-18.0
1763121749.5043209,17000,-100.0
1763121750.5511255,17100,-100.0
1763121751.5749128,17200,-6.0
1763121752.5980308,17300,-3.0
1763121753.6420207,17400,-3.0
1763121754.6610067,17500,-4.0
1763121755.689351,17600,-18.0
1763121756.7282445,17700,-17.0
1763121757.7566614,17800,-1.0
1763121758.7709455,17900,-7.0
1763121759.7485774,18000,-8.0
1763121760.7837148,18100,-37.0
1763121761.8192031,18200,-2.0
1763121762.851985,18300,0.0
1763121763.8984263,18400,-11.0
1763121764.9426508,18500,-2.0
1763121766.000169,18600,-14.0
1763121767.0332167,18700,-4.0
1763121768.093584,18800,-16.0
1763121769.1339672,18900,-7.0
1763121770.145665,19000,-13.0
1763121771.1538284,19100,0.0
1763121772.1794083,19200,-7.0
1763121773.224362,19300,-3.0
1763121774.2892187,19400,-3.0
1763121775.3440487,19500,-4.0
1763121776.4000475,19600,0.0
1763121777.4554744,19700,-2.0
1763121778.5104682,19800,-1.0
1763121779.581344,19900,-1.0
1763121780.6471276,20000,-8.0
1763121781.8400679,20100,-5.0
1763121782.9006102,20200,-4.0
1763121783.94291,20300,-3.0
1763121784.9654999,20400,-11.0
1763121785.9898946,20500,-4.0
1763121787.0136862,20600,-3.0
1763121788.0477529,20700,-2.0
1763121789.070505,20800,-2.0
1763121790.0962055,20900,-4.0
1763121791.1457298,21000,-4.0
1763121792.1942158,21100,-3.0
1763121793.2232823,21200,-2.0
1763121794.2631435,21300,-4.0
1763121795.3007932,21400,-3.0
1763121796.3370907,21500,-10.0
1763121797.400571,21600,-7.0
1763121798.4607794,21700,-3.0
1763121799.498824,21800,-4.0
1763121800.544159,21900,-6.0
1763121801.5924942,22000,-1.0
1763121802.6410494,22100,-3.0
1763121803.6908426,22200,-2.0
1763121804.7541018,22300,-2.0
1763121805.8146176,22400,-5.0
1763121806.8636847,22500,-1.0
1763121807.9137006,22600,-2.0
1763121808.9605355,22700,-3.0
1763121810.0278988,22800,-2.0
1763121811.0910988,22900,-2.0
1763121812.1632824,23000,-3.0
1763121813.2210855,23100,-2.0
1763121814.2780945,23200,-1.0
1763121815.339307,23300,-3.0
1763121816.4094238,23400,-4.0
1763121817.4767432,23500,-3.0
1763121818.5376742,23600,-3.0
1763121819.5976841,23700,-3.0
1763121820.6728556,23800,-1.0
1763121821.757198,23900,-6.0
1763121822.8335583,24000,-1.0
