Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763153465.2709658,100,-100.0
1763153466.0192528,200,-100.0
1763153466.8098137,300,-100.0
1763153467.6005955,400,-100.0
1763153468.374691,500,-100.0
1763153469.1724527,600,-100.0
1763153470.0493484,700,-100.0
1763153470.8476255,800,-100.0
1763153471.6592264,900,-97.0
1763153472.4485674,1000,-100.0
1763153473.2383673,1100,-100.0
1763153474.0451133,1200,-100.0
1763153474.8553932,1300,-100.0
1763153475.6913717,1400,-100.0
1763153476.5292614,1500,-100.0
1763153477.3435256,1600,-99.0
1763153478.16047,1700,-100.0
1763153478.974481,1800,-100.0
1763153479.7917407,1900,-100.0
1763153480.6526864,2000,-100.0
1763153481.470119,2100,-100.0
1763153482.313181,2200,-100.0
1763153483.146618,2300,-100.0
1763153483.994771,2400,-100.0
1763153484.833274,2500,-100.0
1763153485.6865344,2600,-100.0
1763153486.5559378,2700,-100.0
1763153487.391721,2800,-100.0
1763153488.2729378,2900,-100.0
1763153489.145949,3000,-100.0
1763153490.0697117,3100,-100.0
1763153490.9564083,3200,-99.0
1763153491.8772764,3300,-96.0
1763153492.8042428,3400,-100.0
1763153493.708482,3500,-100.0
1763153494.6033533,3600,-100.0
1763153495.5202265,3700,-96.0
1763153496.425105,3800,-97.0
1763153497.3048892,3900,-99.0
1763153498.203025,4000,-100.0
1763153499.0984707,4100,-100.0
1763153499.9945457,4200,-100.0
1763153500.903758,4300,-100.0
1763153501.8005996,4400,-100.0
1763153502.712063,4500,-100.0
1763153503.6462238,4600,-100.0
1763153504.5961268,4700,-100.0
1763153505.5273232,4800,-100.0
1763153506.4690948,4900,-100.0
1763153507.4003038,5000,-100.0
1763153508.3572695,5100,-100.0
1763153509.3027349,5200,-100.0
1763153510.239058,5300,-100.0
1763153511.1858594,5400,-100.0
1763153512.1361191,5500,-100.0
1763153513.0975208,5600,-100.0
1763153514.052835,5700,-100.0
1763153515.0187986,5800,-100.0
1763153515.9818144,5900,-96.0
1763153516.9513779,6000,-100.0
1763153517.9200485,6100,-100.0
1763153518.89063,6200,-100.0
1763153519.8630722,6300,-100.0
1763153520.832404,6400,-100.0
1763153521.8122554,6500,-100.0
1763153522.7917316,6600,-100.0
1763153523.8238358,6700,-100.0
1763153524.811095,6800,-100.0
1763153525.8552508,6900,-96.0
1763153526.8597808,7000,-100.0
1763153527.9014738,7100,-100.0
1763153528.9593325,7200,-100.0
