Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763167042.9507065,100,-100.0
1763167043.743329,200,-100.0
1763167044.53907,300,-100.0
1763167045.3407815,400,-96.0
1763167046.155309,500,-100.0
1763167046.9361076,600,-100.0
1763167047.74479,700,-100.0
1763167048.6021883,800,-100.0
1763167049.4352665,900,-100.0
1763167050.249158,1000,-96.0
1763167051.1122606,1100,-100.0
1763167051.9395273,1200,-100.0
1763167052.815497,1300,-100.0
1763167053.644118,1400,-100.0
1763167054.4777262,1500,-100.0
1763167055.3320706,1600,-100.0
1763167056.1916883,1700,-98.0
1763167057.0350778,1800,-100.0
1763167057.8884728,1900,-100.0
1763167058.7240045,2000,-100.0
1763167059.5831985,2100,-100.0
1763167060.4144423,2200,-100.0
1763167061.2383208,2300,-100.0
1763167062.0624833,2400,-100.0
1763167062.906765,2500,-100.0
1763167063.7596362,2600,-100.0
1763167064.6313784,2700,-100.0
1763167065.4497347,2800,-100.0
1763167066.3384836,2900,-100.0
1763167067.1967304,3000,-100.0
1763167068.0368853,3100,-100.0
1763167068.8706627,3200,-100.0
1763167069.7554636,3300,-100.0
1763167070.6451535,3400,-100.0
1763167071.480947,3500,-100.0
1763167072.3557951,3600,-99.0
1763167073.2322752,3700,-100.0
1763167074.0798562,3800,-100.0
1763167074.9498541,3900,-100.0
1763167075.8377078,4000,-100.0
1763167076.7152076,4100,-100.0
1763167077.5867796,4200,-100.0
1763167078.4914029,4300,-98.0
1763167079.3671403,4400,-97.0
1763167080.2549999,4500,-99.0
1763167081.13267,4600,-100.0
1763167082.0299256,4700,-100.0
1763167082.935412,4800,-100.0
1763167083.840253,4900,-100.0
1763167084.735131,5000,-100.0
1763167085.6413991,5100,-100.0
1763167086.5468845,5200,-100.0
1763167087.4599843,5300,-88.0
1763167088.361975,5400,-99.0
1763167089.2673895,5500,-100.0
1763167090.1840167,5600,-94.0
1763167091.1009107,5700,-100.0
1763167092.0215576,5800,-100.0
