Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763127649.2156055,100,-100.0
1763127649.6979916,200,-100.0
1763127650.1799834,300,-100.0
1763127650.6724956,400,-100.0
1763127651.1807084,500,-100.0
1763127651.6848798,600,-100.0
1763127652.184427,700,-100.0
1763127652.6913004,800,-100.0
1763127653.2181342,900,-100.0
1763127653.753148,1000,-100.0
1763127654.2972603,1100,-100.0
1763127654.8571522,1200,-100.0
1763127655.3987703,1300,-100.0
1763127655.93325,1400,-100.0
1763127656.4834337,1500,-100.0
1763127657.0566974,1600,-100.0
1763127657.6296809,1700,-100.0
1763127658.2079027,1800,-100.0
1763127658.7798424,1900,-100.0
1763127659.3338273,2000,-100.0
1763127659.89067,2100,-100.0
1763127660.4495878,2200,-100.0
1763127661.011244,2300,-100.0
1763127661.5796382,2400,-100.0
1763127662.1460824,2500,-100.0
1763127662.7169154,2600,-100.0
1763127663.3130636,2700,-100.0
1763127663.9033968,2800,-100.0
1763127664.4928203,2900,-100.0
1763127665.0908072,3000,-100.0
1763127665.746169,3100,-100.0
1763127666.3917594,3200,-100.0
1763127667.0481372,3300,-100.0
1763127667.685261,3400,-100.0
1763127668.3216646,3500,-100.0
1763127668.9627993,3600,-94.0
1763127669.600297,3700,-100.0
1763127670.251162,3800,-100.0
1763127670.9323263,3900,-100.0
1763127671.5602055,4000,-100.0
1763127672.2203817,4100,-99.0
1763127672.8701594,4200,-98.0
1763127673.5124357,4300,-97.0
1763127674.1582105,4400,-100.0
1763127674.806128,4500,-100.0
1763127675.4576676,4600,-100.0
1763127676.1101863,4700,-100.0
1763127676.7671616,4800,-100.0
1763127677.4250731,4900,-100.0
1763127678.0809667,5000,-100.0
1763127678.7419012,5100,-100.0
1763127679.4098263,5200,-100.0
1763127680.0937433,5300,-100.0
1763127680.7834332,5400,-100.0
1763127681.5086336,5500,-100.0
1763127682.200777,5600,-100.0
1763127682.8772333,5700,-100.0
1763127683.555806,5800,-100.0
1763127684.2452729,5900,-100.0
1763127684.9488251,6000,-100.0
1763127685.644318,6100,-100.0
1763127686.3672407,6200,-100.0
1763127687.079124,6300,-100.0
1763127687.809775,6400,-100.0
1763127688.536195,6500,-100.0
1763127689.2506714,6600,-100.0
1763127689.9857113,6700,-100.0
1763127690.7301848,6800,-100.0
1763127691.4783993,6900,-100.0
1763127692.2438805,7000,-100.0
1763127693.0169091,7100,-99.0
1763127693.7800336,7200,-100.0
1763127694.5676658,7300,-100.0
1763127695.335077,7400,-100.0
1763127696.0948734,7500,-100.0
1763127696.8626554,7600,-100.0
1763127697.642383,7700,-100.0
1763127698.4190464,7800,-100.0
1763127699.1926231,7900,-100.0
1763127699.976908,8000,-100.0
1763127700.7551336,8100,-100.0
1763127701.5332694,8200,-100.0
1763127702.3168118,8300,-100.0
1763127703.1095765,8400,-100.0
1763127703.8984632,8500,-100.0
1763127704.6931658,8600,-100.0
1763127705.497174,8700,-100.0
1763127706.2970374,8800,-100.0
1763127707.117314,8900,-100.0
1763127707.9463058,9000,-100.0
1763127708.774907,9100,-100.0
1763127709.592412,9200,-100.0
1763127710.42577,9300,-100.0
1763127711.2588847,9400,-100.0
1763127712.0814407,9500,-100.0
1763127712.916609,9600,-100.0
1763127713.7399938,9700,-100.0
1763127714.559811,9800,-100.0
1763127715.4115598,9900,-100.0
1763127716.264291,10000,-100.0
1763127717.2678778,10100,-100.0
1763127718.1657288,10200,-100.0
1763127719.0511918,10300,-98.0
1763127719.9540665,10400,-100.0
1763127720.8411806,10500,-100.0
1763127721.737246,10600,-100.0
1763127722.6251626,10700,-100.0
1763127723.5206814,10800,-100.0
1763127724.4084475,10900,-100.0
1763127725.3021772,11000,-94.0
1763127726.1987956,11100,-98.0
1763127727.0930612,11200,-100.0
1763127727.9996169,11300,-97.0
1763127728.9090784,11400,-99.0
1763127729.815711,11500,-93.0
1763127730.722396,11600,-100.0
1763127731.616651,11700,-100.0
1763127732.5230312,11800,-100.0
1763127733.4241774,11900,-98.0
1763127734.347641,12000,-100.0
1763127735.2644699,12100,-100.0
1763127736.1803339,12200,-100.0
1763127737.0968375,12300,-100.0
1763127738.0079322,12400,-100.0
1763127738.9128685,12500,-100.0
1763127739.8314667,12600,-100.0
1763127740.7458422,12700,-98.0
1763127741.6643348,12800,-99.0
1763127742.5841045,12900,-98.0
1763127743.504818,13000,-100.0
1763127744.4343817,13100,-100.0
1763127745.3646777,13200,-100.0
1763127746.2823775,13300,-100.0
1763127747.224505,13400,-100.0
1763127748.133209,13500,-100.0
1763127749.033869,13600,-100.0
1763127749.9309664,13700,-100.0
1763127750.8370283,13800,-100.0
1763127751.745904,13900,-100.0
1763127752.6496575,14000,-98.0
1763127753.5581896,14100,-99.0
1763127754.4597685,14200,-99.0
1763127755.376747,14300,-100.0
1763127756.2958677,14400,-89.0
1763127757.2108972,14500,-97.0
1763127758.1340187,14600,-54.0
1763127759.054675,14700,-99.0
1763127759.9764318,14800,-97.0
1763127760.8977506,14900,-73.0
1763127761.8318307,15000,-100.0
1763127762.7641673,15100,-63.0
1763127763.690325,15200,-100.0
1763127764.6206534,15300,-79.0
1763127765.5474248,15400,-69.0
1763127766.5107827,15500,-90.0
1763127767.4564695,15600,-60.0
1763127768.401888,15700,-57.0
1763127769.3615253,15800,-95.0
1763127770.3032439,15900,-70.0
1763127771.2449687,16000,-85.0
1763127772.2042973,16100,-100.0
1763127773.1609025,16200,-67.0
1763127774.1110492,16300,-100.0
1763127775.0542483,16400,-52.0
1763127776.010614,16500,-85.0
1763127776.9611137,16600,-98.0
1763127777.9279037,16700,-89.0
1763127778.8952827,16800,-90.0
1763127779.848303,16900,-39.0
1763127780.8270977,17000,-98.0
1763127781.7897053,17100,-44.0
1763127782.759451,17200,-37.0
1763127783.7318578,17300,-87.0
1763127784.707385,17400,-88.0
1763127785.6865683,17500,-29.0
1763127786.6607232,17600,-3.0
1763127787.6335099,17700,-19.0
1763127788.6196554,17800,-18.0
1763127789.598811,17900,-43.0
1763127790.584775,18000,-8.0
1763127791.5679326,18100,-28.0
1763127792.5470204,18200,-58.0
1763127793.5281684,18300,-13.0
1763127794.5108695,18400,-33.0
1763127795.504791,18500,-5.0
1763127796.5067148,18600,-16.0
1763127797.5154257,18700,-24.0
1763127798.5196285,18800,-60.0
1763127799.5145183,18900,-6.0
1763127800.5170214,19000,-21.0
1763127801.522333,19100,-9.0
1763127802.5332556,19200,-20.0
1763127803.5382318,19300,-9.0
1763127804.5486565,19400,-5.0
1763127805.5455363,19500,-14.0
1763127806.5422502,19600,-4.0
1763127807.543844,19700,-8.0
1763127808.5581543,19800,-15.0
1763127809.5744603,19900,-3.0
1763127810.59025,20000,-2.0
1763127811.703815,20100,-9.0
1763127812.7144873,20200,-10.0
1763127813.723013,20300,-3.0
1763127814.7300084,20400,-19.0
1763127815.739857,20500,-2.0
1763127816.7586737,20600,-3.0
1763127817.7758255,20700,-3.0
1763127818.7941954,20800,-20.0
1763127819.8052273,20900,-6.0
1763127820.8210955,21000,-9.0
1763127821.8576384,21100,-2.0
1763127822.8756638,21200,-3.0
1763127823.8971665,21300,-2.0
1763127824.9302619,21400,-2.0
1763127825.9593952,21500,-2.0
1763127826.9882884,21600,-11.0
1763127828.0283842,21700,-4.0
1763127829.0600402,21800,-6.0
1763127830.0990903,21900,-1.0
1763127831.1344273,22000,-6.0
1763127832.1678562,22100,-3.0
1763127833.2138872,22200,-3.0
1763127834.2587547,22300,-4.0
1763127835.296843,22400,-4.0
1763127836.3337386,22500,-6.0
1763127837.3815355,22600,-3.0
1763127838.427692,22700,-3.0
1763127839.4720592,22800,-6.0
1763127840.535787,22900,-1.0
1763127841.595994,23000,-4.0
1763127842.6418982,23100,-2.0
1763127843.6971707,23200,-3.0
1763127844.7583601,23300,-3.0
1763127845.812159,23400,-6.0
1763127846.8696568,23500,-3.0
1763127847.9344714,23600,-4.0
1763127849.0107646,23700,-4.0
1763127850.1060483,23800,-3.0
1763127851.2080567,23900,-2.0
1763127852.2980926,24000,-3.0
1763127853.411094,24100,-2.0
1763127854.5270233,24200,-2.0
1763127855.6298065,24300,-3.0
1763127856.7407012,24400,-2.0
1763127857.8471932,24500,-1.0
1763127858.9593418,24600,-4.0
1763127860.0688176,24700,-3.0
1763127861.191981,24800,-5.0
1763127862.3168578,24900,-3.0
1763127863.4223928,25000,-2.0
1763127864.5388608,25100,-4.0
1763127865.6550038,25200,-2.0
1763127866.761322,25300,0.0
1763127867.8858538,25400,-3.0
1763127869.0095112,25500,-4.0
1763127870.1252966,25600,-3.0
1763127871.2540724,25700,-3.0
1763127872.3659592,25800,-1.0
1763127873.479563,25900,-1.0
1763127874.5940006,26000,0.0
1763127875.699145,26100,-3.0
1763127876.8065794,26200,-2.0
1763127877.9448082,26300,-3.0
1763127879.0708308,26400,0.0
1763127880.1955016,26500,-2.0
1763127881.324169,26600,-2.0
1763127882.4500246,26700,-2.0
1763127883.558322,26800,-1.0
1763127884.6566136,26900,-3.0
1763127885.7528098,27000,-2.0
1763127886.8459759,27100,-1.0
1763127887.9369287,27200,-2.0
1763127889.0277233,27300,-8.0
1763127890.151669,27400,-1.0
1763127891.2913115,27500,-6.0
1763127892.4399848,27600,-3.0
1763127893.5898163,27700,-2.0
1763127894.7380245,27800,0.0
1763127895.892859,27900,-1.0
1763127897.0423388,28000,-4.0
1763127898.1922438,28100,-2.0
1763127899.3343992,28200,0.0
1763127900.4764235,28300,-2.0
1763127901.6351373,28400,-1.0
1763127902.8007026,28500,-3.0
1763127903.9501352,28600,-1.0
1763127905.1137109,28700,-3.0
1763127906.27593,28800,-1.0
1763127907.43151,28900,-1.0
1763127908.5980387,29000,-1.0
1763127909.7653162,29100,-3.0
1763127910.9304934,29200,-2.0
1763127912.0862377,29300,-1.0
1763127913.2529602,29400,-3.0
1763127914.4312992,29500,-3.0
1763127915.6053476,29600,-3.0
1763127916.7765822,29700,-3.0
1763127917.9388802,29800,-2.0
1763127919.069059,29900,-2.0
1763127920.2061946,30000,-3.0
1763127921.4322925,30100,-3.0
1763127922.5595887,30200,-5.0
1763127923.7376902,30300,-8.0
1763127924.9058201,30400,-9.0
1763127926.074258,30500,-8.0
1763127927.2486727,30600,-4.0
1763127928.4140053,30700,-6.0
1763127929.550923,30800,-17.0
1763127930.6914468,30900,-3.0
1763127931.8240795,31000,-3.0
1763127932.9561973,31100,-11.0
