Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763154984.82405,100,-100.0
1763154985.6030543,200,-98.0
1763154986.3407176,300,-100.0
1763154987.0940557,400,-100.0
1763154987.8384292,500,-100.0
1763154988.6118405,600,-100.0
1763154989.3852377,700,-100.0
1763154990.1982942,800,-100.0
1763154991.024674,900,-100.0
1763154991.8550088,1000,-100.0
1763154992.6927493,1100,-100.0
1763154993.521081,1200,-100.0
1763154994.381522,1300,-100.0
1763154995.2278824,1400,-100.0
1763154996.039155,1500,-100.0
1763154996.9166396,1600,-100.0
1763154997.791368,1700,-100.0
1763154998.6642857,1800,-100.0
1763154999.5725217,1900,-100.0
1763155000.473647,2000,-100.0
1763155001.3653283,2100,-100.0
1763155002.2576754,2200,-100.0
1763155003.0915916,2300,-100.0
1763155003.93903,2400,-100.0
1763155004.778817,2500,-100.0
1763155005.6247096,2600,-100.0
1763155006.481962,2700,-100.0
1763155007.3318894,2800,-100.0
1763155008.1880062,2900,-100.0
1763155009.060097,3000,-100.0
1763155009.9289894,3100,-100.0
1763155010.7980182,3200,-95.0
1763155011.6806283,3300,-100.0
1763155012.54955,3400,-100.0
1763155013.4244163,3500,-100.0
1763155014.3246706,3600,-100.0
1763155015.2043047,3700,-100.0
1763155016.1383767,3800,-100.0
1763155017.0180278,3900,-100.0
1763155017.9040756,4000,-100.0
1763155018.7856948,4100,-96.0
1763155019.6759622,4200,-100.0
1763155020.5649173,4300,-100.0
1763155021.4568868,4400,-100.0
1763155022.34726,4500,-100.0
1763155023.2488348,4600,-100.0
1763155024.1656926,4700,-100.0
1763155025.1166172,4800,-100.0
1763155026.05728,4900,-98.0
1763155026.9650066,5000,-97.0
1763155027.92162,5100,-100.0
1763155028.888088,5200,-100.0
1763155029.854997,5300,-100.0
1763155030.8082647,5400,-100.0
1763155031.7785687,5500,-100.0
1763155032.7509,5600,-100.0
1763155033.7313619,5700,-100.0
1763155034.6746783,5800,-100.0
1763155035.6179469,5900,-100.0
1763155036.5693042,6000,-100.0
1763155037.5388849,6100,-96.0
1763155038.4906278,6200,-100.0
1763155039.4495788,6300,-100.0
1763155040.4280903,6400,-97.0
1763155041.4489148,6500,-100.0
1763155042.4742725,6600,-96.0
1763155043.5104146,6700,-100.0
1763155044.5235584,6800,-95.0
1763155045.5208392,6900,-100.0
1763155046.516305,7000,-100.0
1763155047.507142,7100,-100.0
1763155048.5031917,7200,-95.0
1763155049.4960606,7300,-100.0
1763155050.5015755,7400,-100.0
1763155051.5168183,7500,-100.0
1763155052.5322907,7600,-100.0
1763155053.6096156,7700,-88.0
1763155054.6759243,7800,-100.0
1763155055.7246778,7900,-100.0
1763155056.782587,8000,-100.0
1763155057.874977,8100,-100.0
1763155058.9327362,8200,-91.0
1763155059.9977133,8300,-100.0
1763155061.0397978,8400,-96.0
1763155062.1006665,8500,-100.0
1763155063.1821573,8600,-88.0
1763155064.247786,8700,-100.0
1763155065.3061953,8800,-100.0
1763155066.3652413,8900,-100.0
1763155067.4311416,9000,-92.0
1763155068.518654,9100,-100.0
1763155069.6448572,9200,-96.0
1763155070.7477987,9300,-100.0
1763155071.8234706,9400,-100.0
1763155072.9211714,9500,-80.0
1763155074.0205817,9600,-73.0
1763155075.1119616,9700,-100.0
1763155076.2254548,9800,-98.0
1763155077.369678,9900,-95.0
1763155078.5261521,10000,-100.0
1763155079.8376,10100,-100.0
1763155080.991551,10200,-66.0
1763155082.1505244,10300,-98.0
1763155083.3176122,10400,-85.0
1763155084.5481954,10500,-100.0
1763155085.7094471,10600,-89.0
1763155086.8853242,10700,-85.0
1763155088.0327673,10800,-97.0
1763155089.1524236,10900,-77.0
1763155090.2722206,11000,-90.0
1763155091.446585,11100,-92.0
1763155092.610042,11200,-98.0
1763155093.7518065,11300,-85.0
1763155094.9541664,11400,-100.0
1763155096.1203067,11500,-91.0
1763155097.3364296,11600,-95.0
1763155098.5949535,11700,-100.0
1763155099.842568,11800,-100.0
1763155101.0864549,11900,-95.0
1763155102.3159516,12000,-26.0
1763155103.4956517,12100,-100.0
1763155104.6721919,12200,-98.0
1763155105.8679616,12300,-96.0
1763155107.1047103,12400,-88.0
1763155108.2996233,12500,-93.0
1763155109.4600263,12600,-100.0
1763155110.6605768,12700,-100.0
1763155111.95066,12800,-95.0
1763155113.2128563,12900,-100.0
1763155114.4322057,13000,-19.0
1763155115.735112,13100,-12.0
1763155117.0098825,13200,-96.0
1763155118.2787564,13300,-98.0
1763155119.57562,13400,-98.0
1763155120.888166,13500,-100.0
1763155122.2031882,13600,-100.0
1763155123.5402465,13700,-16.0
1763155124.8489428,13800,-100.0
1763155126.160794,13900,-100.0
1763155127.4490144,14000,-95.0
1763155128.7607815,14100,-97.0
1763155130.0068672,14200,-100.0
1763155131.273476,14300,-16.0
1763155132.5352683,14400,-18.0
1763155133.7856755,14500,-14.0
1763155135.0178697,14600,-99.0
1763155136.2447119,14700,-100.0
1763155137.5120635,14800,-5.0
1763155138.7878869,14900,-8.0
1763155140.1049583,15000,-9.0
1763155141.3346288,15100,-78.0
1763155142.577854,15200,-100.0
1763155143.8913295,15300,-100.0
1763155145.211868,15400,-18.0
1763155146.5247033,15500,-100.0
1763155147.8200116,15600,-100.0
1763155149.1685405,15700,-100.0
1763155150.4702382,15800,-100.0
1763155151.7784362,15900,-100.0
1763155153.0961552,16000,-9.0
1763155154.3737986,16100,-100.0
1763155155.6219795,16200,-100.0
1763155156.876614,16300,-100.0
1763155158.152911,16400,-100.0
1763155159.5007687,16500,-100.0
1763155160.8271048,16600,-97.0
1763155162.116922,16700,-96.0
1763155163.385723,16800,-100.0
1763155164.642529,16900,-100.0
1763155165.943977,17000,-100.0
1763155167.242838,17100,-100.0
1763155168.535977,17200,-95.0
1763155169.8921342,17300,-98.0
1763155171.180487,17400,-88.0
1763155172.485589,17500,-100.0
1763155173.8010178,17600,-98.0
1763155175.1130624,17700,-6.0
1763155176.4259157,17800,-100.0
1763155177.732793,17900,-94.0
1763155179.0265965,18000,-100.0
1763155180.4413376,18100,-91.0
1763155181.7906663,18200,-100.0
1763155183.1640916,18300,-95.0
1763155184.5327935,18400,-8.0
1763155185.8871045,18500,-86.0
1763155187.2923627,18600,-100.0
1763155188.666327,18700,-96.0
1763155190.0225673,18800,-30.0
1763155191.361664,18900,-100.0
1763155192.6705172,19000,-100.0
1763155194.0556056,19100,-100.0
1763155195.457922,19200,-19.0
1763155196.8793163,19300,-6.0
1763155198.2660291,19400,-89.0
1763155199.660138,19500,-95.0
1763155201.0577242,19600,-7.0
