Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1763126438.7822635,100,-100.0
1763126439.2744524,200,-100.0
1763126439.7665296,300,-100.0
1763126440.302897,400,-100.0
1763126440.849965,500,-100.0
1763126441.3718817,600,-100.0
1763126441.9007592,700,-100.0
1763126442.4109297,800,-100.0
1763126442.918034,900,-100.0
1763126443.4302428,1000,-100.0
1763126443.9755523,1100,-100.0
1763126444.548526,1200,-100.0
1763126445.1353111,1300,-100.0
1763126445.6974711,1400,-100.0
1763126446.2491713,1500,-100.0
1763126446.8113089,1600,-100.0
1763126447.378919,1700,-100.0
1763126447.9338906,1800,-100.0
1763126448.4818819,1900,-100.0
1763126449.0342305,2000,-100.0
1763126449.588415,2100,-100.0
1763126450.1564565,2200,-100.0
1763126450.7205791,2300,-100.0
1763126451.285651,2400,-100.0
1763126451.9156153,2500,-100.0
1763126452.5590217,2600,-100.0
1763126453.176936,2700,-100.0
1763126453.8065543,2800,-100.0
1763126454.4336958,2900,-98.0
1763126455.0693014,3000,-100.0
1763126455.7339418,3100,-100.0
1763126456.3609395,3200,-100.0
1763126456.9807487,3300,-100.0
1763126457.5909371,3400,-100.0
1763126458.2183025,3500,-100.0
1763126458.839102,3600,-100.0
1763126459.4696064,3700,-100.0
1763126460.121661,3800,-100.0
1763126460.7534497,3900,-100.0
1763126461.4053345,4000,-100.0
1763126462.0556982,4100,-98.0
1763126462.6943138,4200,-100.0
1763126463.3459105,4300,-100.0
1763126463.994876,4400,-100.0
1763126464.6641896,4500,-100.0
1763126465.3370726,4600,-100.0
1763126465.9998708,4700,-100.0
1763126466.6779118,4800,-100.0
1763126467.406764,4900,-100.0
1763126468.1230984,5000,-100.0
1763126468.8201542,5100,-99.0
1763126469.5257313,5200,-100.0
1763126470.234432,5300,-100.0
1763126470.9552553,5400,-100.0
1763126471.6763794,5500,-100.0
1763126472.3842537,5600,-98.0
1763126473.1064878,5700,-100.0
1763126473.8243845,5800,-100.0
1763126474.542086,5900,-98.0
1763126475.2590332,6000,-100.0
1763126475.975844,6100,-100.0
1763126476.6983619,6200,-100.0
1763126477.4101253,6300,-100.0
1763126478.1373417,6400,-100.0
1763126478.8486981,6500,-100.0
1763126479.5815938,6600,-100.0
1763126480.299484,6700,-100.0
1763126481.0364304,6800,-100.0
1763126481.7904816,6900,-100.0
1763126482.5484483,7000,-100.0
1763126483.309267,7100,-100.0
1763126484.1180165,7200,-100.0
1763126484.8908463,7300,-100.0
1763126485.6567152,7400,-100.0
1763126486.4133115,7500,-100.0
1763126487.1686337,7600,-100.0
1763126487.9443173,7700,-100.0
1763126488.716296,7800,-100.0
1763126489.4966085,7900,-100.0
1763126490.264802,8000,-99.0
1763126491.066855,8100,-100.0
1763126491.8402524,8200,-100.0
1763126492.6276286,8300,-100.0
1763126493.411778,8400,-100.0
1763126494.2031677,8500,-100.0
1763126494.998861,8600,-100.0
1763126495.796604,8700,-100.0
1763126496.5968854,8800,-100.0
1763126497.380901,8900,-100.0
1763126498.1656158,9000,-100.0
1763126498.9584339,9100,-100.0
1763126499.7675972,9200,-100.0
1763126500.5653734,9300,-100.0
1763126501.3492308,9400,-100.0
1763126502.1337576,9500,-100.0
1763126502.9256144,9600,-100.0
1763126503.7169685,9700,-100.0
1763126504.5110283,9800,-100.0
1763126505.3098497,9900,-100.0
1763126506.1147358,10000,-100.0
1763126507.033321,10100,-100.0
1763126507.844564,10200,-100.0
1763126508.6528907,10300,-100.0
1763126509.4731371,10400,-100.0
1763126510.38056,10500,-100.0
1763126511.278562,10600,-100.0
1763126512.1343846,10700,-100.0
1763126512.9997604,10800,-100.0
1763126513.854233,10900,-100.0
1763126514.7129385,11000,-100.0
1763126515.6241844,11100,-100.0
1763126516.4801733,11200,-100.0
1763126517.3478506,11300,-100.0
1763126518.2215889,11400,-100.0
1763126519.0953095,11500,-100.0
1763126519.970531,11600,-100.0
1763126520.8519957,11700,-100.0
1763126521.7345853,11800,-100.0
1763126522.6188667,11900,-100.0
1763126523.5098734,12000,-100.0
1763126524.4245012,12100,-100.0
1763126525.326939,12200,-100.0
1763126526.2143183,12300,-100.0
1763126527.111793,12400,-95.0
1763126527.9990995,12500,-100.0
1763126528.8992684,12600,-100.0
1763126529.7942226,12700,-100.0
1763126530.6980808,12800,-100.0
1763126531.5898445,12900,-100.0
1763126532.4833295,13000,-100.0
1763126533.395003,13100,-100.0
1763126534.301003,13200,-100.0
1763126535.2044513,13300,-100.0
1763126536.1090658,13400,-100.0
1763126537.0135221,13500,-100.0
1763126537.9254725,13600,-100.0
1763126538.832614,13700,-100.0
1763126539.7480984,13800,-99.0
1763126540.658411,13900,-100.0
1763126541.5765502,14000,-100.0
1763126542.5003982,14100,-100.0
1763126543.4126296,14200,-100.0
1763126544.3357172,14300,-100.0
1763126545.311949,14400,-100.0
1763126546.237555,14500,-100.0
1763126547.1547434,14600,-100.0
1763126548.0830061,14700,-100.0
1763126549.0286553,14800,-100.0
1763126549.98311,14900,-100.0
1763126550.9185202,15000,-100.0
1763126551.8640668,15100,-100.0
1763126552.8101213,15200,-100.0
1763126553.755813,15300,-100.0
1763126554.7036097,15400,-100.0
1763126555.6673615,15500,-100.0
1763126556.6250966,15600,-100.0
1763126557.5806835,15700,-81.0
1763126558.5361526,15800,-97.0
1763126559.4966674,15900,-100.0
1763126560.4617612,16000,-98.0
1763126561.4252646,16100,-100.0
1763126562.3957589,16200,-100.0
1763126563.3614848,16300,-100.0
1763126564.3360798,16400,-100.0
1763126565.3115745,16500,-100.0
1763126566.2785885,16600,-98.0
1763126567.2359047,16700,-90.0
1763126568.1902077,16800,-100.0
1763126569.1658037,16900,-99.0
1763126570.153927,17000,-100.0
1763126571.128302,17100,-96.0
1763126572.1137452,17200,-100.0
1763126573.0964646,17300,-98.0
1763126574.08265,17400,-7.0
1763126575.1020768,17500,-97.0
1763126576.099316,17600,-100.0
1763126577.1063838,17700,-97.0
1763126578.127767,17800,-99.0
1763126579.1547356,17900,-100.0
1763126580.1863558,18000,-100.0
1763126581.2282302,18100,-100.0
1763126582.2247567,18200,-100.0
1763126583.2653723,18300,-10.0
1763126584.302294,18400,-100.0
1763126585.3249385,18500,-98.0
1763126586.3621776,18600,-92.0
1763126587.3677073,18700,-91.0
1763126588.3721297,18800,-99.0
1763126589.3812652,18900,-6.0
1763126590.3821301,19000,-100.0
1763126591.3861222,19100,-95.0
1763126592.3976417,19200,-100.0
1763126593.410959,19300,-74.0
1763126594.4452672,19400,-100.0
1763126595.4940913,19500,-73.0
1763126596.5413525,19600,-88.0
1763126597.5996072,19700,-93.0
1763126598.6619349,19800,-91.0
1763126599.7152593,19900,-96.0
1763126600.7838063,20000,-9.0
1763126601.994762,20100,-78.0
1763126603.0689626,20200,-2.0
1763126604.1404943,20300,-9.0
1763126605.217478,20400,-62.0
1763126606.284704,20500,-52.0
1763126607.3483553,20600,-36.0
1763126608.405596,20700,-32.0
1763126609.4506624,20800,-49.0
1763126610.5033095,20900,-82.0
1763126611.5473452,21000,-85.0
1763126612.5883317,21100,-8.0
1763126613.631043,21200,-71.0
1763126614.6702027,21300,-28.0
1763126615.740082,21400,-1.0
1763126616.8266788,21500,-14.0
1763126617.9107263,21600,-52.0
1763126619.0037866,21700,-8.0
1763126620.0566068,21800,-46.0
1763126621.1122549,21900,-90.0
1763126622.15567,22000,-62.0
1763126623.2046566,22100,-62.0
1763126624.263357,22200,-12.0
1763126625.3113449,22300,-6.0
1763126626.3671548,22400,-5.0
1763126627.4324403,22500,-26.0
1763126628.5200953,22600,-5.0
1763126629.5683134,22700,-10.0
1763126630.6179686,22800,-33.0
1763126631.6762838,22900,-14.0
1763126632.7227535,23000,-8.0
1763126633.7809749,23100,-3.0
1763126634.8457692,23200,-5.0
1763126635.9071245,23300,-12.0
1763126636.9688532,23400,-14.0
1763126638.0354025,23500,-6.0
1763126639.0947573,23600,-13.0
1763126640.1612375,23700,-2.0
1763126641.2230844,23800,-21.0
1763126642.2855299,23900,-3.0
1763126643.3579032,24000,-19.0
1763126644.431084,24100,-6.0
1763126645.517126,24200,-3.0
1763126646.637287,24300,-6.0
1763126647.7398636,24400,-7.0
1763126648.839309,24500,-3.0
1763126649.9316893,24600,-1.0
1763126651.036556,24700,-5.0
1763126652.181574,24800,-8.0
1763126653.329261,24900,-1.0
1763126654.4998062,25000,-4.0
1763126655.6351788,25100,-3.0
1763126656.761014,25200,-3.0
1763126657.878126,25300,-2.0
1763126658.9897614,25400,-2.0
1763126660.1119485,25500,-2.0
1763126661.2162735,25600,-5.0
1763126662.3335369,25700,-2.0
1763126663.429107,25800,-3.0
1763126664.5073354,25900,-3.0
1763126665.6026495,26000,-9.0
1763126666.7613192,26100,-2.0
1763126667.9133575,26200,-3.0
1763126669.0887961,26300,-2.0
1763126670.2525473,26400,-3.0
1763126671.3665748,26500,-16.0
1763126672.506631,26600,0.0
1763126673.6101506,26700,-4.0
1763126674.7116067,26800,-4.0
1763126675.8367882,26900,-5.0
1763126676.9772391,27000,-3.0
1763126678.0748203,27100,-7.0
1763126679.2028482,27200,-2.0
1763126680.29795,27300,-3.0
1763126681.4116569,27400,-3.0
1763126682.5400789,27500,-3.0
1763126683.649872,27600,-4.0
1763126684.7750535,27700,-2.0
1763126685.9064088,27800,-3.0
1763126687.0761364,27900,-3.0
1763126688.2077305,28000,-1.0
1763126689.3476014,28100,-12.0
1763126690.4779315,28200,-1.0
1763126691.6055408,28300,-4.0
1763126692.7319977,28400,-1.0
1763126693.856948,28500,-3.0
1763126695.0022056,28600,-3.0
1763126696.1365945,28700,0.0
1763126697.2487528,28800,-5.0
1763126698.3636575,28900,-1.0
1763126699.4862163,29000,-1.0
1763126700.6183517,29100,-3.0
1763126701.769806,29200,0.0
1763126702.9313917,29300,-2.0
1763126704.1046412,29400,-2.0
1763126705.2885861,29500,-3.0
1763126706.4163625,29600,-1.0
1763126707.5419443,29700,0.0
1763126708.6733108,29800,-1.0
1763126709.7994928,29900,-2.0
1763126710.9406376,30000,-3.0
1763126712.1652904,30100,-1.0
1763126713.2919145,30200,-2.0
1763126714.4229615,30300,-1.0
1763126715.551172,30400,-1.0
1763126716.6849144,30500,-3.0
1763126717.8179276,30600,-3.0
1763126719.0084057,30700,-3.0
1763126720.1955233,30800,-5.0
1763126721.373248,30900,-2.0
1763126722.5528166,31000,-2.0
1763126723.7207305,31100,-3.0
1763126724.8962755,31200,-2.0
1763126726.0886912,31300,-3.0
1763126727.283383,31400,-3.0
1763126728.458037,31500,-1.0
1763126729.5976727,31600,-1.0
1763126730.7377248,31700,0.0
1763126731.9180574,31800,-4.0
1763126733.0649428,31900,-3.0
1763126734.2114556,32000,-1.0
1763126735.3581235,32100,-2.0
1763126736.4999676,32200,-4.0
1763126737.660091,32300,-3.0
1763126738.8035119,32400,-3.0
1763126739.955043,32500,-3.0
1763126741.098565,32600,-1.0
1763126742.2505536,32700,-1.0
1763126743.39997,32800,-3.0
1763126744.5487037,32900,0.0
1763126745.7047057,33000,-1.0
1763126746.858585,33100,-2.0
1763126748.01961,33200,-2.0
1763126749.1657043,33300,-4.0
1763126750.3315747,33400,-5.0
1763126751.5271263,33500,-2.0
1763126752.7307553,33600,-2.0
1763126753.958997,33700,-8.0
1763126755.1506252,33800,-3.0
1763126756.3166475,33900,-2.0
1763126757.474061,34000,-1.0
1763126758.6296704,34100,-3.0
1763126759.8320365,34200,-2.0
1763126761.0024927,34300,-2.0
1763126762.1663198,34400,-2.0
1763126763.336985,34500,-1.0
1763126764.50771,34600,-1.0
1763126765.6817207,34700,-2.0
1763126766.855024,34800,-1.0
1763126768.0465724,34900,-6.0
1763126769.2691114,35000,-1.0
1763126770.4890623,35100,-2.0
1763126771.7010417,35200,-3.0
1763126772.9281497,35300,-2.0
1763126774.1418445,35400,-2.0
1763126775.3260026,35500,0.0
1763126776.5296187,35600,-2.0
1763126777.7492735,35700,-1.0
1763126778.9562035,35800,-3.0
1763126780.1605344,35900,-3.0
1763126781.3614593,36000,-5.0
1763126782.6009088,36100,-3.0
1763126783.8294628,36200,-3.0
1763126785.071509,36300,-3.0
1763126786.2815454,36400,-3.0
1763126787.5066333,36500,-3.0
1763126788.7463832,36600,-2.0
1763126789.9503632,36700,0.0
1763126791.1734939,36800,-6.0
1763126792.4198565,36900,0.0
1763126793.6676514,37000,-3.0
1763126794.8942926,37100,-1.0
1763126796.13441,37200,-4.0
1763126797.3662722,37300,-5.0
1763126798.5609002,37400,-1.0
1763126799.759825,37500,-3.0
1763126800.9620986,37600,-4.0
1763126802.1662564,37700,-9.0
1763126803.346268,37800,-4.0
1763126804.5346084,37900,-5.0
1763126805.738913,38000,-6.0
1763126806.9328985,38100,-3.0
1763126808.1256523,38200,-5.0
1763126809.3439271,38300,-3.0
1763126810.6005776,38400,-2.0
1763126811.8571434,38500,-1.0
1763126813.0932872,38600,-6.0
