Metrics/EnvironmentSteps,Metrics/AverageReturn
29500,0.0
29600,-3.0
29700,-1.0
29800,-3.0
29900,-3.0
30000,-3.0
30100,-5.0
30200,-4.0
30300,-1.0
30400,-3.0
30500,0.0
30600,0.0
30700,-1.0
30800,-3.0
30900,-2.0
31000,-3.0
31100,-3.0
31200,-1.0
31300,-2.0
31400,-1.0
31500,-3.0
31600,-2.0
31700,-2.0
31800,-9.0
31900,-2.0
32000,0.0
32100,-1.0
32200,-2.0
32300,-2.0
32400,-2.0
32500,-2.0
32600,-3.0
32700,-4.0
32800,0.0
32900,-1.0
33000,-3.0
33100,-13.0
33200,-2.0
33300,-1.0
33400,-1.0
33500,-3.0
33600,-2.0
33700,-3.0
33800,-6.0
33900,0.0
34000,-4.0
34100,-4.0
34200,0.0
34300,-3.0
34400,-2.0
34500,-6.0
34600,-4.0
34700,0.0
34800,-3.0
34900,-3.0
35000,-1.0
35100,-2.0
35200,-2.0
35300,0.0
35400,-2.0
35500,-8.0
35600,-3.0
35700,-2.0
35800,-2.0
35900,-2.0
36000,-3.0
36100,-3.0
36200,-13.0
36300,-9.0
36400,0.0
36500,-3.0
36600,-2.0
36700,-2.0
36800,-4.0
36900,-3.0
37000,-10.0
37100,-2.0
37200,-2.0
37300,-5.0
37400,-4.0
37500,-2.0
37600,-3.0
37700,-5.0
37800,-3.0
37900,-12.0
38000,-2.0
38100,-14.0
38200,-17.0
38300,-9.0
38400,-16.0
38500,-4.0
38600,-20.0
38700,-12.0
38800,-15.0
38900,-3.0
39000,-5.0
39100,-2.0
39200,-3.0
39300,-5.0
39400,-7.0
39500,-4.0
39600,-3.0
39700,-1.0
39800,-1.0
39900,-2.0
40000,-1.0
40100,-4.0
40200,-4.0
40300,-2.0
40400,-2.0
40500,-5.0
40600,-4.0
40700,-2.0
40800,-4.0
40900,-2.0
41000,-2.0
41100,-2.0
41200,0.0
41300,-3.0
41400,-2.0
41500,-2.0
41600,-7.0
41700,-2.0
41800,-1.0
41900,-1.0
42000,-1.0
42100,-3.0
42200,-3.0
42300,-4.0
42400,-2.0
42500,-3.0
42600,-2.0
42700,0.0
42800,-2.0
42900,-3.0
43000,-2.0
43100,-2.0
43200,-1.0
43300,-5.0
43400,-3.0
43500,-2.0
43600,-1.0
43700,-2.0
43800,-5.0
43900,-5.0
44000,-1.0
44100,-3.0
44200,-2.0
44300,-1.0
44400,-1.0
44500,-2.0
44600,-2.0
44700,-3.0
44800,-2.0
44900,-3.0
45000,-2.0
45100,-2.0
45200,-2.0
45300,-3.0
45400,-1.0
45500,-2.0
45600,-2.0
45700,0.0
45800,-2.0
45900,-2.0
46000,-6.0
46100,-3.0
46200,-3.0
46300,-2.0
46400,-2.0
46500,-3.0
46600,-1.0
46700,-2.0
46800,-3.0
46900,-2.0
47000,-4.0
47100,-3.0
47200,-3.0
47300,-3.0
47400,0.0
47500,-2.0
47600,-1.0
47700,-1.0
47800,-2.0
47900,-1.0
48000,0.0
48100,-3.0
48200,-3.0
48300,-1.0
48400,-2.0
48500,-1.0
48600,-3.0
48700,-1.0
48800,0.0
48900,-4.0
49000,-3.0
49100,-3.0
49200,-3.0
49300,0.0
49400,-2.0
49500,-4.0
49600,-2.0
49700,-2.0
49800,-1.0
49900,-2.0
50000,-2.0
50100,-2.0
50200,-2.0
50300,-3.0
50400,-2.0
50500,-1.0
50600,-8.0
50700,-1.0
50800,-3.0
50900,-2.0
51000,0.0
51100,-3.0
51200,-3.0
51300,-1.0
51400,0.0
51500,-3.0
51600,-3.0
51700,-1.0
51800,-3.0
51900,-2.0
52000,-2.0
52100,-3.0
52200,-1.0
52300,-2.0
52400,-3.0
52500,-2.0
52600,-3.0
52700,-2.0
52800,-2.0
52900,-2.0
53000,-2.0
53100,-2.0
53200,-2.0
53300,0.0
53400,-1.0
53500,-1.0
53600,-2.0
53700,-2.0
53800,-3.0
53900,-1.0
54000,-2.0
54100,-1.0
54200,-2.0
54300,-2.0
54400,-4.0
54500,-8.0
54600,-1.0
54700,-2.0
54800,-5.0
54900,-1.0
55000,-3.0
55100,-1.0
55200,-2.0
55300,-5.0
55400,-3.0
55500,-3.0
55600,-5.0
55700,-3.0
55800,-3.0
55900,-3.0
56000,-2.0
56100,-3.0
56200,-3.0
56300,-4.0
56400,0.0
56500,-3.0
56600,-6.0
56700,-10.0
56800,0.0
56900,-3.0
57000,-2.0
57100,-2.0
57200,-3.0
57300,-6.0
57400,0.0
57500,-3.0
57600,-11.0
57700,-2.0
57800,-2.0
57900,-1.0
58000,-1.0
58100,-3.0
58200,-2.0
58300,-1.0
58400,-2.0
58500,-2.0
58600,-3.0
58700,-1.0
58800,-3.0
58900,-3.0
59000,-2.0
59100,-3.0
59200,-1.0
59300,-2.0
59400,-1.0
59500,-2.0
59600,0.0
59700,-4.0
59800,-1.0
59900,-3.0
60000,-3.0
60100,-2.0
60200,-2.0
60300,-2.0
60400,0.0
60500,-1.0
60600,-3.0
60700,-2.0
60800,-3.0
60900,-3.0
61000,-2.0
61100,0.0
61200,-1.0
61300,-3.0
61400,-2.0
61500,-1.0
61600,-2.0
61700,-6.0
61800,-2.0
61900,-3.0
62000,-2.0
62100,-1.0
62200,-4.0
62300,-2.0
62400,-1.0
62500,0.0
62600,-2.0
62700,-2.0
62800,-2.0
62900,0.0
63000,-3.0
63100,0.0
63200,-3.0
63300,-3.0
63400,-1.0
63500,-3.0
63600,-4.0
63700,-1.0
63800,-4.0
63900,-1.0
64000,-3.0
64100,-3.0
64200,-3.0
64300,-2.0
64400,-3.0
64500,-2.0
64600,-3.0
64700,-3.0
64800,-1.0
64900,-2.0
65000,-2.0
65100,-3.0
65200,-3.0
65300,-1.0
65400,-1.0
65500,-3.0
65600,-2.0
65700,-2.0
65800,-3.0
65900,-1.0
66000,-3.0
66100,-1.0
66200,-2.0
66300,-6.0
66400,-3.0
66500,-2.0
66600,-2.0
66700,-3.0
66800,-2.0
66900,-3.0
67000,-1.0
67100,-3.0
67200,-8.0
67300,-6.0
67400,-1.0
67500,-2.0
67600,-2.0
67700,-3.0
67800,-3.0
67900,-3.0
68000,-3.0
68100,-2.0
68200,-4.0
68300,-3.0
68400,-1.0
68500,-3.0
68600,-4.0
68700,-3.0
68800,-3.0
68900,-2.0
69000,-2.0
69100,-3.0
69200,-4.0
69300,-4.0
69400,0.0
69500,0.0
69600,0.0
69700,-4.0
69800,0.0
69900,-2.0
70000,-1.0
70100,-5.0
70200,-3.0
70300,-6.0
70400,-2.0
70500,-2.0
70600,0.0
70700,0.0
70800,-3.0
70900,-2.0
71000,-2.0
71100,-3.0
71200,-1.0
71300,-3.0
71400,-3.0
71500,-3.0
71600,0.0
71700,-2.0
71800,-3.0
71900,-2.0
72000,-1.0
72100,-4.0
72200,-4.0
72300,-2.0
72400,-3.0
72500,-2.0
72600,-2.0
72700,-1.0
72800,-2.0
72900,-2.0
73000,-3.0
73100,0.0
73200,-2.0
73300,-1.0
73400,-3.0
73500,-1.0
73600,-2.0
73700,-1.0
73800,-1.0
73900,-4.0
74000,-2.0
74100,-2.0
74200,-4.0
74300,-3.0
74400,-3.0
74500,-3.0
74600,-2.0
74700,-2.0
74800,-9.0
74900,-2.0
75000,-17.0
75100,0.0
75200,-5.0
75300,-2.0
75400,-6.0
75500,-3.0
75600,-1.0
75700,-2.0
75800,0.0
75900,-3.0
76000,-3.0
76100,-1.0
76200,-3.0
76300,-5.0
76400,-2.0
76500,-1.0
76600,-5.0
76700,-6.0
76800,-2.0
76900,-3.0
77000,-2.0
77100,-2.0
77200,-2.0
77300,-2.0
77400,-2.0
77500,-2.0
77600,-6.0
77700,-5.0
77800,-2.0
77900,-3.0
78000,-2.0
78100,-3.0
78200,-3.0
78300,-1.0
78400,0.0
78500,-2.0
78600,-2.0
78700,-3.0
78800,-2.0
78900,-10.0
79000,-1.0
79100,0.0
79200,-1.0
79300,-3.0
79400,-2.0
79500,-1.0
79600,-2.0
79700,-3.0
79800,-2.0
79900,-1.0
80000,-2.0
80100,-2.0
80200,-1.0
80300,-1.0
80400,-1.0
80500,0.0
80600,-1.0
80700,-2.0
80800,-2.0
80900,0.0
81000,0.0
81100,0.0
81200,0.0
81300,-3.0
81400,-2.0
81500,-2.0
81600,-1.0
81700,0.0
81800,-2.0
81900,-2.0
82000,-1.0
82100,-2.0
82200,-2.0
82300,0.0
82400,-7.0
82500,-2.0
82600,-2.0
82700,-2.0
82800,-3.0
82900,-2.0
83000,-3.0
83100,-3.0
83200,-3.0
83300,-4.0
83400,-3.0
83500,-2.0
83600,-2.0
83700,-2.0
83800,-4.0
83900,-2.0
84000,0.0
84100,-6.0
84200,-3.0
84300,-3.0
84400,-1.0
84500,-3.0
84600,-2.0
84700,0.0
84800,-3.0
84900,-3.0
85000,-1.0
85100,-1.0
85200,-3.0
85300,0.0
85400,-2.0
85500,-1.0
85600,-2.0
85700,-5.0
85800,-2.0
85900,-2.0
86000,0.0
86100,-3.0
86200,-3.0
86300,0.0
86400,0.0
86500,-3.0
86600,-2.0
86700,-2.0
86800,-3.0
86900,-3.0
87000,-5.0
87100,-3.0
87200,-7.0
87300,-2.0
87400,-2.0
87500,-4.0
87600,-3.0
87700,-7.0
87800,-1.0
87900,-2.0
88000,-3.0
88100,-2.0
88200,-2.0
88300,-3.0
88400,0.0
88500,-3.0
88600,-9.0
88700,-2.0
88800,-7.0
88900,-4.0
89000,-3.0
89100,-1.0
89200,-3.0
89300,-2.0
89400,-1.0
89500,-5.0
89600,-1.0
89700,-3.0
89800,-2.0
89900,-4.0
90000,0.0
90100,-4.0
90200,-2.0
90300,-3.0
90400,-4.0
90500,-13.0
90600,-2.0
90700,-4.0
90800,-2.0
90900,-4.0
91000,-3.0
91100,-1.0
91200,-6.0
91300,-3.0
91400,-3.0
91500,-6.0
91600,-4.0
91700,-2.0
91800,-2.0
91900,-2.0
92000,-2.0
92100,-4.0
92200,-1.0
92300,-2.0
92400,-1.0
92500,-3.0
92600,-1.0
92700,-4.0
92800,-2.0
92900,-3.0
93000,-3.0
93100,0.0
93200,0.0
93300,-4.0
93400,-11.0
93500,0.0
93600,-1.0
93700,-3.0
93800,-2.0
93900,-3.0
94000,-3.0
94100,-1.0
94200,-2.0
94300,-2.0
94400,-1.0
94500,-1.0
94600,-3.0
94700,-2.0
94800,-5.0
94900,-4.0
95000,-2.0
95100,0.0
95200,-3.0
95300,-2.0
95400,-2.0
95500,0.0
95600,-1.0
95700,-1.0
95800,-2.0
95900,-1.0
96000,-2.0
96100,-3.0
96200,-3.0
96300,-8.0
96400,-4.0
96500,-2.0
96600,-1.0
96700,-3.0
96800,0.0
96900,-4.0
97000,-2.0
97100,-3.0
97200,-3.0
97300,-3.0
97400,-4.0
97500,-2.0
97600,-3.0
97700,-4.0
97800,-7.0
97900,0.0
98000,-2.0
98100,0.0
98200,-3.0
98300,-1.0
98400,0.0
98500,-1.0
98600,-2.0
98700,-3.0
98800,-3.0
98900,-2.0
99000,-2.0
99100,-2.0
99200,-3.0
99300,-3.0
99400,-2.0
99500,0.0
99600,-2.0
99700,-4.0
99800,-2.0
99900,-2.0
100000,-2.0
