Metrics/EnvironmentSteps,Metrics/AverageReturn
29300,-3.0
29400,-5.0
29500,-7.0
29600,-3.0
29700,-8.0
29800,-1.0
29900,-2.0
30000,-12.0
30100,-7.0
30200,-3.0
30300,-6.0
30400,-3.0
30500,-6.0
30600,-4.0
30700,-8.0
30800,-7.0
30900,-4.0
31000,-9.0
31100,-5.0
31200,-4.0
31300,-2.0
31400,-5.0
31500,-7.0
31600,-4.0
31700,-3.0
31800,-5.0
31900,-3.0
32000,-5.0
32100,-4.0
32200,-6.0
32300,-5.0
32400,-5.0
32500,-6.0
32600,-3.0
32700,-2.0
32800,-5.0
32900,-3.0
33000,-8.0
33100,-8.0
33200,-7.0
33300,-6.0
33400,-6.0
33500,-7.0
33600,-11.0
33700,-4.0
33800,-4.0
33900,-7.0
34000,-2.0
34100,-6.0
34200,-8.0
34300,-7.0
34400,-5.0
34500,-4.0
34600,-10.0
34700,-5.0
34800,-8.0
34900,-7.0
35000,-4.0
35100,-3.0
35200,-4.0
35300,-6.0
35400,-8.0
35500,-4.0
35600,-2.0
35700,-2.0
35800,-6.0
35900,-5.0
36000,-7.0
36100,-7.0
36200,-4.0
36300,-2.0
36400,-6.0
36500,-4.0
36600,-4.0
36700,-1.0
36800,-3.0
36900,-2.0
37000,-7.0
37100,-8.0
37200,-5.0
37300,-4.0
37400,-4.0
37500,-4.0
37600,-4.0
37700,-7.0
37800,-6.0
37900,-7.0
38000,-5.0
38100,-6.0
38200,-3.0
38300,-6.0
38400,-7.0
38500,-8.0
38600,-3.0
38700,-6.0
38800,-3.0
38900,-3.0
39000,-7.0
39100,-3.0
39200,-5.0
39300,-7.0
39400,-4.0
39500,-4.0
39600,-3.0
39700,-4.0
39800,-7.0
39900,-5.0
40000,-6.0
40100,-6.0
40200,-4.0
40300,-6.0
40400,-6.0
40500,-4.0
40600,-13.0
40700,-5.0
40800,-3.0
40900,-9.0
41000,-9.0
41100,-6.0
41200,-4.0
41300,-5.0
41400,-3.0
41500,-5.0
41600,-5.0
41700,-2.0
41800,-8.0
41900,-3.0
42000,-5.0
42100,-3.0
42200,-6.0
42300,-1.0
42400,-6.0
42500,-3.0
42600,-6.0
42700,-5.0
42800,-3.0
42900,-3.0
43000,-5.0
43100,-5.0
43200,-2.0
43300,-8.0
43400,-8.0
43500,-6.0
43600,-4.0
43700,-2.0
43800,-3.0
43900,-5.0
44000,-5.0
44100,-4.0
44200,-6.0
44300,-7.0
44400,-6.0
44500,-3.0
44600,-7.0
44700,-6.0
44800,-6.0
44900,-4.0
45000,-14.0
45100,-9.0
45200,-5.0
45300,-2.0
45400,-5.0
45500,-5.0
45600,-8.0
45700,-3.0
45800,-6.0
45900,-7.0
46000,-2.0
46100,-2.0
46200,-4.0
46300,-9.0
46400,-4.0
46500,-4.0
46600,-1.0
46700,-6.0
46800,-5.0
46900,-3.0
47000,-6.0
47100,-3.0
47200,-5.0
47300,-4.0
47400,-6.0
47500,-5.0
47600,-4.0
47700,-4.0
47800,-6.0
47900,-6.0
48000,-2.0
48100,-4.0
48200,-3.0
48300,-2.0
48400,-2.0
48500,-3.0
48600,-5.0
48700,-2.0
48800,-4.0
48900,-12.0
49000,-3.0
49100,-4.0
49200,-6.0
49300,-7.0
49400,-5.0
49500,-5.0
49600,-6.0
49700,-4.0
49800,-3.0
49900,0.0
50000,-4.0
50100,-4.0
50200,-8.0
50300,-6.0
50400,-2.0
50500,-3.0
50600,-5.0
50700,-6.0
50800,-4.0
50900,-5.0
51000,-13.0
51100,-6.0
51200,-3.0
51300,-5.0
51400,-5.0
51500,-5.0
51600,-6.0
51700,-10.0
51800,-1.0
51900,-6.0
52000,-4.0
52100,-5.0
52200,-6.0
52300,0.0
52400,-4.0
52500,-4.0
52600,-6.0
52700,-1.0
52800,-5.0
52900,-6.0
53000,-4.0
53100,-5.0
53200,-4.0
53300,-5.0
53400,-5.0
53500,-3.0
53600,-5.0
53700,-2.0
53800,-4.0
53900,-3.0
54000,-3.0
54100,-5.0
54200,-4.0
54300,-5.0
54400,-3.0
54500,-4.0
54600,-2.0
54700,-6.0
54800,-4.0
54900,-8.0
55000,-5.0
55100,-14.0
55200,-4.0
55300,-4.0
55400,-6.0
55500,-4.0
55600,-5.0
55700,-3.0
55800,-5.0
55900,-4.0
56000,-6.0
56100,-1.0
56200,-3.0
56300,-5.0
56400,-6.0
56500,-5.0
56600,-6.0
56700,-4.0
56800,-5.0
56900,-6.0
57000,-4.0
57100,-3.0
57200,-5.0
57300,-2.0
57400,-5.0
57500,-2.0
57600,-4.0
57700,-9.0
57800,-7.0
57900,-4.0
58000,-5.0
58100,-7.0
58200,-4.0
58300,-6.0
58400,-6.0
58500,-3.0
58600,-3.0
58700,-4.0
58800,-6.0
58900,-3.0
59000,-4.0
59100,-3.0
59200,-8.0
59300,-2.0
59400,-5.0
59500,-4.0
59600,-7.0
59700,-3.0
59800,-3.0
59900,-4.0
60000,-5.0
60100,-6.0
60200,-2.0
60300,-3.0
60400,-2.0
60500,-6.0
60600,-3.0
60700,-5.0
60800,-5.0
60900,-4.0
61000,-8.0
61100,-5.0
61200,-4.0
61300,-4.0
61400,-5.0
61500,-8.0
61600,-8.0
61700,-1.0
61800,-4.0
61900,-3.0
62000,-4.0
62100,-4.0
62200,-4.0
62300,-5.0
62400,-2.0
62500,-10.0
62600,-5.0
62700,-2.0
62800,-6.0
62900,-12.0
63000,-3.0
63100,-5.0
63200,-6.0
63300,-3.0
63400,-7.0
63500,-6.0
63600,-6.0
63700,-3.0
63800,-3.0
63900,-2.0
64000,-4.0
64100,-2.0
64200,-3.0
64300,-7.0
64400,-3.0
64500,-2.0
64600,-10.0
64700,-8.0
64800,-5.0
64900,-5.0
65000,-3.0
65100,-3.0
65200,-5.0
65300,-5.0
65400,-4.0
65500,-4.0
65600,-5.0
65700,-4.0
65800,-6.0
65900,-5.0
66000,-1.0
66100,-5.0
66200,-7.0
66300,-4.0
66400,-4.0
66500,-9.0
66600,-6.0
66700,-4.0
66800,-2.0
66900,-6.0
67000,-4.0
67100,-5.0
67200,-8.0
67300,-4.0
67400,-4.0
67500,-9.0
67600,-4.0
67700,-3.0
67800,-1.0
67900,-3.0
68000,-7.0
68100,-5.0
68200,-3.0
68300,-3.0
68400,-3.0
68500,-3.0
68600,-1.0
68700,-3.0
68800,-5.0
68900,-3.0
69000,-3.0
69100,-5.0
69200,-5.0
69300,-3.0
69400,-9.0
69500,-4.0
69600,-7.0
69700,-7.0
69800,-3.0
69900,-5.0
70000,-5.0
70100,-7.0
70200,-3.0
70300,-5.0
70400,-4.0
70500,-5.0
70600,-10.0
70700,-4.0
70800,-5.0
70900,-7.0
71000,-9.0
71100,-3.0
71200,-5.0
71300,-2.0
71400,-9.0
71500,-3.0
71600,-4.0
71700,-3.0
71800,-3.0
71900,-5.0
72000,-4.0
72100,-5.0
72200,-2.0
72300,-2.0
72400,-8.0
72500,-5.0
72600,-6.0
72700,-6.0
72800,-3.0
72900,-7.0
73000,-7.0
73100,-5.0
73200,-3.0
73300,-4.0
73400,-3.0
73500,-2.0
73600,-5.0
73700,-4.0
73800,-4.0
73900,-5.0
74000,-4.0
74100,-5.0
74200,-2.0
74300,-5.0
74400,-1.0
74500,-5.0
74600,-6.0
74700,-4.0
74800,-7.0
74900,-3.0
75000,-5.0
75100,-5.0
75200,-7.0
75300,-7.0
75400,-6.0
75500,-3.0
75600,-4.0
75700,-5.0
75800,-2.0
75900,-9.0
76000,-7.0
76100,-7.0
76200,-8.0
76300,-7.0
76400,-7.0
76500,-6.0
76600,-3.0
76700,-6.0
76800,-4.0
76900,-10.0
77000,-2.0
77100,-4.0
77200,-5.0
77300,-3.0
77400,-3.0
77500,-3.0
77600,-9.0
77700,-6.0
77800,-5.0
77900,-6.0
78000,-6.0
78100,-5.0
78200,-3.0
78300,-7.0
78400,-1.0
78500,-1.0
78600,-1.0
78700,-8.0
78800,-4.0
78900,-2.0
79000,-5.0
79100,-6.0
79200,-6.0
79300,-3.0
79400,-4.0
79500,-4.0
79600,-4.0
79700,0.0
79800,0.0
79900,-6.0
80000,-7.0
80100,-4.0
80200,-9.0
80300,-6.0
80400,-4.0
80500,-7.0
80600,-9.0
80700,-3.0
80800,-4.0
80900,-7.0
81000,-3.0
81100,-3.0
81200,-2.0
81300,-6.0
81400,-4.0
81500,-1.0
81600,-5.0
81700,-6.0
81800,-3.0
81900,-7.0
82000,-6.0
82100,-6.0
82200,-4.0
82300,-2.0
82400,-4.0
82500,-2.0
82600,-4.0
82700,-5.0
82800,-5.0
82900,-5.0
83000,-8.0
83100,-6.0
83200,-4.0
83300,-2.0
83400,-5.0
83500,-4.0
83600,-6.0
83700,-3.0
83800,-4.0
83900,-4.0
84000,-7.0
84100,-4.0
84200,-5.0
84300,-5.0
84400,-7.0
84500,-5.0
84600,-6.0
84700,-4.0
84800,-3.0
84900,-6.0
85000,-3.0
85100,-5.0
85200,-3.0
85300,-8.0
85400,-2.0
85500,-3.0
85600,-2.0
85700,-4.0
85800,-3.0
85900,0.0
86000,-3.0
86100,-5.0
86200,-8.0
86300,-4.0
86400,-3.0
86500,-5.0
86600,-5.0
86700,-6.0
86800,-3.0
86900,-4.0
87000,-5.0
87100,-5.0
87200,-3.0
87300,-5.0
87400,-2.0
87500,-6.0
87600,-10.0
87700,-3.0
87800,-5.0
87900,-6.0
88000,-3.0
88100,-5.0
88200,-5.0
88300,-3.0
88400,-9.0
88500,-7.0
88600,-3.0
88700,-4.0
88800,-6.0
88900,-4.0
89000,-5.0
89100,-10.0
89200,-2.0
89300,-4.0
89400,-6.0
89500,-7.0
89600,-3.0
89700,-3.0
89800,-6.0
89900,-8.0
90000,-6.0
90100,-4.0
90200,-3.0
90300,-1.0
90400,-9.0
90500,-6.0
90600,-3.0
90700,-2.0
90800,-2.0
90900,-3.0
91000,-4.0
91100,-2.0
91200,-6.0
91300,-1.0
91400,-5.0
91500,-5.0
91600,-3.0
91700,-5.0
91800,-2.0
91900,-5.0
92000,-5.0
92100,-4.0
92200,-2.0
92300,-1.0
92400,-5.0
92500,-4.0
92600,-3.0
92700,-6.0
92800,-4.0
92900,-3.0
93000,-4.0
93100,-7.0
93200,-7.0
93300,-4.0
93400,-7.0
93500,-2.0
93600,-7.0
93700,-8.0
93800,-7.0
93900,-2.0
94000,-3.0
94100,-5.0
94200,-5.0
94300,-4.0
94400,-5.0
94500,-4.0
94600,-5.0
94700,-3.0
94800,-4.0
94900,-4.0
95000,-2.0
95100,-4.0
95200,-8.0
95300,-6.0
95400,-2.0
95500,-4.0
95600,-4.0
95700,-7.0
95800,-9.0
95900,-9.0
96000,-5.0
96100,-6.0
96200,-8.0
96300,-2.0
96400,-2.0
96500,-5.0
96600,-6.0
96700,-5.0
96800,-3.0
96900,-13.0
97000,-5.0
97100,-4.0
97200,-2.0
97300,-8.0
97400,-4.0
97500,-4.0
97600,-5.0
97700,-4.0
97800,-5.0
97900,-5.0
98000,-5.0
98100,-3.0
98200,-7.0
98300,-2.0
98400,-2.0
98500,-4.0
98600,-3.0
98700,-5.0
98800,-4.0
98900,-3.0
99000,-4.0
99100,-2.0
99200,-5.0
99300,-4.0
99400,-8.0
99500,-4.0
99600,-5.0
99700,-6.0
99800,-8.0
99900,-11.0
100000,-4.0
