Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1761236721.5725362,100,-100.0
1761236723.7477806,200,-100.0
1761236725.9341345,300,-100.0
1761236728.1331067,400,-100.0
1761236731.821626,500,-100.0
1761236733.505516,600,-100.0
1761236735.1396627,700,-100.0
1761236737.1461158,800,-100.0
1761236739.0488925,900,-100.0
1761236740.8027406,1000,-100.0
1761236742.5631673,1100,-100.0
1761236744.3602493,1200,-100.0
1761236746.1112995,1300,-100.0
1761236748.0418103,1400,-100.0
1761236749.7831342,1500,-100.0
1761236751.5494916,1600,-100.0
1761236753.3186996,1700,-100.0
1761236755.1548984,1800,-100.0
1761236756.9370637,1900,-100.0
1761236758.7036445,2000,-100.0
1761236760.4874804,2100,-100.0
1761236762.319188,2200,-100.0
1761236764.0966964,2300,-100.0
1761236767.0991468,2400,-100.0
1761236768.9029195,2500,-100.0
1761236770.7182443,2600,-100.0
1761236772.538882,2700,-100.0
1761236774.3715246,2800,-99.0
1761236776.209059,2900,-100.0
1761236779.2446668,3000,-100.0
1761236781.0908904,3100,-99.0
1761236782.9799678,3200,-100.0
1761236785.4723997,3300,-100.0
1761236789.1779594,3400,-100.0
1761236791.012961,3500,-100.0
1761236792.864118,3600,-100.0
1761236795.3210022,3700,-100.0
1761236797.467367,3800,-100.0
1761236799.3390298,3900,-100.0
1761236801.2205024,4000,-100.0
1761236803.104016,4100,-100.0
1761236804.982617,4200,-100.0
1761236806.8676598,4300,-100.0
1761236809.1220503,4400,-100.0
1761236811.0925922,4500,-100.0
1761236813.024801,4600,-100.0
1761236814.9812126,4700,-100.0
1761236816.9255347,4800,-98.0
1761236818.874572,4900,-100.0
1761236820.879124,5000,-100.0
1761236822.8222733,5100,-100.0
1761236824.7869396,5200,-100.0
1761236826.805416,5300,-100.0
1761236828.7694385,5400,-100.0
1761236830.729436,5500,-100.0
1761236832.8105917,5600,-100.0
1761236834.8248017,5700,-100.0
1761236836.8076773,5800,-100.0
1761236840.368714,5900,-100.0
1761236842.4489515,6000,-100.0
1761236844.453111,6100,-100.0
1761236846.4572694,6200,-100.0
1761236849.2143946,6300,-100.0
1761236851.2304718,6400,-100.0
1761236853.2612805,6500,-100.0
1761236855.2745118,6600,-100.0
1761236858.3976269,6700,-100.0
1761236860.4492393,6800,-100.0
1761236864.1770043,6900,-100.0
1761236866.2224576,7000,-100.0
1761236868.272588,7100,-100.0
1761236870.3309472,7200,-100.0
1761236872.3808017,7300,-100.0
1761236874.4279435,7400,-100.0
1761236878.0836523,7500,-100.0
1761236880.1491218,7600,-100.0
1761236882.207809,7700,-100.0
1761236884.24784,7800,-100.0
1761236886.3553798,7900,-100.0
1761236888.4298434,8000,-100.0
1761236890.511344,8100,-100.0
1761236892.6011846,8200,-100.0
1761236894.718247,8300,-100.0
1761236896.8017585,8400,-100.0
1761236898.9011772,8500,-100.0
1761236900.9841154,8600,-100.0
1761236904.4901414,8700,-100.0
1761236906.5930529,8800,-100.0
1761236911.0218918,8900,-100.0
1761236913.3273752,9000,-100.0
1761236916.0865731,9100,-100.0
1761236918.4669259,9200,-100.0
1761236922.2893946,9300,-100.0
1761236926.9723775,9400,-100.0
1761236932.0673573,9500,-100.0
1761236934.2777016,9600,-100.0
1761236936.4656537,9700,-100.0
1761236938.6047046,9800,-100.0
1761236940.7622411,9900,-100.0
1761236944.760171,10000,-100.0
1761236947.889363,10100,-100.0
1761236950.0232744,10200,-100.0
1761236952.1595376,10300,-100.0
1761236954.3173187,10400,-100.0
1761236956.4718451,10500,-100.0
1761236958.6122825,10600,-100.0
1761236960.7514613,10700,-100.0
