Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1761252582.781409,100,-100.0
1761252585.3142824,200,-98.0
1761252587.725826,300,-100.0
1761252590.1174047,400,-100.0
1761252592.7040207,500,-100.0
1761252594.448075,600,-100.0
1761252596.453168,700,-100.0
1761252598.842704,800,-100.0
1761252601.1606185,900,-100.0
1761252603.0559857,1000,-100.0
1761252605.6901438,1100,-100.0
1761252608.31152,1200,-100.0
1761252610.2355971,1300,-100.0
1761252614.7543316,1400,-100.0
1761252616.8512678,1500,-100.0
1761252619.0877733,1600,-100.0
1761252621.2475724,1700,-99.0
1761252623.4906878,1800,-98.0
1761252627.912647,1900,-100.0
1761252630.0183427,2000,-100.0
1761252632.0792258,2100,-100.0
1761252634.145569,2200,-98.0
1761252637.2566423,2300,-100.0
1761252639.333377,2400,-100.0
1761252641.3955445,2500,-100.0
1761252643.4848065,2600,-100.0
1761252645.6008422,2700,-100.0
1761252647.6786242,2800,-100.0
1761252649.803427,2900,-100.0
1761252651.9361172,3000,-100.0
1761252654.0266922,3100,-100.0
1761252656.1025383,3200,-100.0
1761252658.199481,3300,-100.0
1761252660.3482742,3400,-100.0
1761252662.5037088,3500,-100.0
1761252664.567818,3600,-100.0
1761252666.6963916,3700,-100.0
1761252669.357911,3800,-100.0
1761252671.5651698,3900,-100.0
1761252673.7230475,4000,-100.0
1761252675.905163,4100,-100.0
1761252678.4836493,4200,-95.0
1761252682.9172924,4300,-99.0
1761252685.099627,4400,-100.0
1761252687.8652565,4500,-100.0
1761252690.7455833,4600,-100.0
1761252692.966457,4700,-100.0
1761252695.162462,4800,-100.0
1761252697.3657732,4900,-100.0
1761252699.5902953,5000,-100.0
1761252702.5581365,5100,-100.0
1761252705.5647726,5200,-100.0
1761252707.815147,5300,-100.0
1761252710.0304904,5400,-100.0
1761252712.4334874,5500,-100.0
1761252715.2498605,5600,-100.0
1761252717.5152893,5700,-100.0
1761252719.911981,5800,-100.0
1761252726.607628,5900,-100.0
1761252729.4558167,6000,-100.0
1761252731.7871788,6100,-100.0
1761252734.479974,6200,-100.0
1761252736.975282,6300,-100.0
1761252739.3732839,6400,-100.0
1761252742.2733223,6500,-100.0
1761252744.591596,6600,-100.0
1761252746.875498,6700,-100.0
1761252750.032273,6800,-100.0
1761252752.3535717,6900,-100.0
1761252754.675189,7000,-100.0
1761252757.012023,7100,-99.0
1761252759.3609905,7200,-100.0
1761252762.5742528,7300,-100.0
1761252765.3417594,7400,-100.0
1761252767.7352576,7500,-100.0
1761252770.0752864,7600,-100.0
1761252772.386782,7700,-100.0
1761252774.7162647,7800,-98.0
1761252777.0486183,7900,-100.0
1761252779.38841,8000,-100.0
1761252782.037004,8100,-100.0
1761252784.5332978,8200,-100.0
1761252787.8621414,8300,-100.0
1761252791.714894,8400,-100.0
1761252794.5170407,8500,-100.0
1761252796.9360402,8600,-100.0
1761252800.1302056,8700,-100.0
1761252802.6137445,8800,-100.0
1761252805.0610025,8900,-100.0
1761252807.5447443,9000,-100.0
1761252811.605236,9100,-100.0
1761252814.2583158,9200,-98.0
1761252816.8493125,9300,-100.0
1761252819.3103588,9400,-100.0
1761252822.6894097,9500,-100.0
1761252825.1774158,9600,-25.0
1761252827.6460426,9700,-100.0
1761252830.3038812,9800,-100.0
1761252833.8752606,9900,-83.0
1761252836.8334103,10000,-100.0
1761252840.0076246,10100,-100.0
1761252843.7320964,10200,-100.0
1761252846.1142042,10300,-100.0
1761252848.800452,10400,-100.0
1761252851.2028031,10500,-100.0
1761252853.614089,10600,-100.0
1761252856.0202525,10700,-99.0
1761252858.543956,10800,-46.0
1761252862.0012784,10900,-100.0
1761252864.475127,11000,-100.0
1761252870.0475142,11100,-92.0
1761252873.6861537,11200,-100.0
1761252876.2032824,11300,-100.0
1761252878.6626406,11400,-100.0
1761252881.1203492,11500,-100.0
1761252884.4880192,11600,-100.0
1761252887.1081712,11700,-53.0
1761252892.0754306,11800,-100.0
1761252896.76661,11900,-100.0
1761252902.3993893,12000,-100.0
1761252910.1304104,12100,-100.0
1761252912.9019508,12200,-99.0
1761252915.4601052,12300,-100.0
1761252917.9942935,12400,-100.0
1761252920.7768965,12500,-100.0
1761252923.347016,12600,-100.0
1761252925.9331422,12700,-5.0
1761252930.5852354,12800,-22.0
1761252933.339949,12900,-100.0
1761252936.0741189,13000,-98.0
1761252938.8792346,13100,-90.0
1761252941.623873,13200,-86.0
1761252944.5334044,13300,-96.0
1761252947.2239857,13400,-97.0
1761252949.8587153,13500,-100.0
1761252952.5911767,13600,-100.0
1761252955.245787,13700,-100.0
1761252957.8543181,13800,-96.0
1761252961.059069,13900,-90.0
1761252963.8705866,14000,-100.0
1761252968.1950986,14100,-97.0
1761252971.1382632,14200,-100.0
1761252974.2618375,14300,-98.0
1761252977.066662,14400,-50.0
1761252980.296865,14500,-87.0
1761252986.0144718,14600,-60.0
1761252989.4969234,14700,-67.0
1761252993.5864203,14800,-100.0
1761252996.4623876,14900,-75.0
1761252999.319296,15000,-100.0
1761253002.3287146,15100,-64.0
1761253004.953783,15200,-48.0
1761253007.6811495,15300,-97.0
1761253014.0181923,15400,-5.0
1761253019.8869104,15500,-100.0
1761253023.7275426,15600,-97.0
1761253030.7987456,15700,-2.0
1761253033.4279907,15800,-100.0
1761253036.0607708,15900,-60.0
1761253038.6784213,16000,-94.0
1761253041.33208,16100,-97.0
1761253043.9753664,16200,-65.0
1761253046.5903635,16300,-87.0
1761253049.2434878,16400,-100.0
1761253052.3172815,16500,-68.0
1761253054.9079337,16600,-51.0
1761253057.8516288,16700,-99.0
1761253060.4737391,16800,-75.0
1761253064.0059996,16900,-100.0
1761253066.7208612,17000,-18.0
1761253069.9641283,17100,-10.0
1761253072.6278136,17200,-66.0
1761253076.491046,17300,-100.0
1761253079.2280514,17400,-25.0
1761253081.9599116,17500,-57.0
1761253086.12901,17600,-3.0
1761253090.4561214,17700,-3.0
1761253093.8084447,17800,-99.0
1761253099.284155,17900,-95.0
1761253104.5663416,18000,-4.0
1761253107.3025815,18100,-47.0
1761253110.81196,18200,-32.0
1761253113.873375,18300,-9.0
1761253116.9507535,18400,-58.0
1761253119.6578875,18500,-100.0
1761253122.4836705,18600,-14.0
1761253125.6012638,18700,-100.0
1761253128.6620634,18800,-9.0
1761253131.4118416,18900,-28.0
1761253134.9629877,19000,-18.0
1761253139.0626223,19100,-39.0
1761253141.8463416,19200,-16.0
1761253146.49107,19300,-100.0
1761253152.8102136,19400,-16.0
1761253155.5531368,19500,-100.0
1761253158.4004583,19600,-37.0
1761253161.9154947,19700,-12.0
1761253165.3562593,19800,-39.0
1761253168.100835,19900,-96.0
1761253171.4464588,20000,-100.0
1761253178.1628523,20100,-100.0
1761253181.1349616,20200,-2.0
1761253185.238184,20300,-100.0
1761253188.399122,20400,-10.0
1761253191.3909192,20500,-55.0
1761253194.2785132,20600,-94.0
1761253197.0154457,20700,-34.0
1761253199.8404021,20800,-100.0
1761253203.440244,20900,-10.0
1761253208.2201855,21000,-42.0
1761253212.7093704,21100,-78.0
1761253217.6969972,21200,-63.0
1761253224.0673957,21300,-93.0
1761253229.413952,21400,-95.0
1761253232.154019,21500,-61.0
1761253235.7568035,21600,-8.0
1761253238.5366561,21700,-100.0
1761253241.315882,21800,-95.0
1761253244.932106,21900,-13.0
1761253248.4013562,22000,-100.0
1761253251.1105745,22100,-2.0
1761253253.8182135,22200,-26.0
1761253256.5203493,22300,-2.0
1761253259.191217,22400,-26.0
1761253261.9234512,22500,-98.0
1761253265.0266817,22600,-58.0
1761253269.8050435,22700,-78.0
1761253273.5319588,22800,-5.0
1761253276.2564635,22900,-53.0
1761253281.1853797,23000,-23.0
1761253284.6240697,23100,-17.0
1761253287.6241088,23200,-63.0
1761253290.4864736,23300,-80.0
1761253293.3585947,23400,-2.0
1761253296.5552669,23500,-65.0
1761253300.1755753,23600,-38.0
1761253303.9111965,23700,-79.0
1761253306.8269072,23800,-43.0
1761253309.8182771,23900,-4.0
1761253313.3014984,24000,-34.0
1761253316.341773,24100,-100.0
1761253319.727277,24200,-95.0
1761253323.7263272,24300,-100.0
1761253326.6582377,24400,0.0
1761253330.0635896,24500,-14.0
1761253332.8964603,24600,-5.0
1761253335.6818821,24700,-100.0
1761253338.5122392,24800,-7.0
1761253341.2469165,24900,-6.0
1761253345.478274,25000,-97.0
1761253348.294866,25100,-75.0
1761253351.2620044,25200,-2.0
1761253355.1709516,25300,-16.0
1761253357.9615524,25400,-34.0
1761253360.740537,25500,-5.0
1761253363.6076813,25600,-17.0
1761253366.3926337,25700,-2.0
1761253370.8721077,25800,-76.0
1761253375.0240254,25900,-39.0
1761253377.8745291,26000,-78.0
1761253380.7033284,26100,-18.0
1761253384.7607625,26200,-26.0
1761253389.412814,26300,-24.0
1761253392.3503947,26400,0.0
1761253395.3616598,26500,-10.0
1761253399.6767108,26600,-32.0
1761253402.9869308,26700,-3.0
1761253406.685292,26800,-3.0
1761253409.4684026,26900,-6.0
1761253413.1639802,27000,0.0
1761253417.6427374,27100,-15.0
1761253421.7209365,27200,0.0
1761253424.8688734,27300,-2.0
1761253427.6768467,27400,-3.0
1761253430.5546384,27500,-7.0
1761253433.3349636,27600,-12.0
1761253436.2770014,27700,-3.0
1761253439.1060014,27800,-33.0
1761253442.750287,27900,-18.0
1761253446.6492636,28000,-1.0
1761253452.7470357,28100,-3.0
1761253455.6261199,28200,-2.0
1761253458.8234227,28300,-6.0
1761253461.814814,28400,-8.0
1761253466.6312814,28500,-8.0
1761253469.5333903,28600,-7.0
1761253472.4173603,28700,-34.0
1761253475.2245147,28800,-4.0
1761253478.0962346,28900,-17.0
1761253480.9031858,29000,-3.0
1761253483.717181,29100,-8.0
1761253486.5260537,29200,-9.0
1761253489.3434331,29300,-1.0
1761253492.159158,29400,-1.0
1761253494.969271,29500,-1.0
1761253497.8037767,29600,-2.0
1761253500.6062152,29700,-4.0
1761253503.4869094,29800,-11.0
1761253506.5910573,29900,-7.0
1761253510.5746768,30000,-1.0
1761253514.4217758,30100,-1.0
1761253517.228056,30200,-2.0
1761253520.0448458,30300,-2.0
1761253522.879304,30400,-1.0
1761253525.722016,30500,-2.0
1761253528.5778606,30600,-4.0
1761253532.5309937,30700,-1.0
1761253535.5011458,30800,-1.0
1761253538.3492296,30900,-2.0
1761253543.2554824,31000,-3.0
1761253548.996812,31100,-2.0
1761253551.9729621,31200,-3.0
