Wall time,Metrics/EnvironmentSteps,Metrics/AverageReturn
1761256197.4473536,100,-100.0
1761256200.366317,200,-100.0
1761256202.973758,300,-100.0
1761256205.3587072,400,-100.0
1761256207.822557,500,-100.0
1761256210.1430264,600,-100.0
1761256212.0173733,700,-100.0
1761256213.9416664,800,-100.0
1761256218.6627662,900,-100.0
1761256221.489379,1000,-100.0
1761256223.6538453,1100,-100.0
1761256226.1806304,1200,-100.0
1761256228.3540368,1300,-100.0
1761256230.5602505,1400,-100.0
1761256232.9149027,1500,-100.0
1761256237.007083,1600,-100.0
1761256239.8491507,1700,-100.0
1761256242.0230346,1800,-100.0
1761256244.011174,1900,-100.0
1761256246.456172,2000,-100.0
1761256248.483301,2100,-100.0
1761256250.5919125,2200,-100.0
1761256253.0677516,2300,-100.0
1761256255.2070947,2400,-100.0
1761256257.2557619,2500,-100.0
1761256260.666451,2600,-100.0
1761256264.4130373,2700,-100.0
1761256266.474002,2800,-100.0
1761256268.5691025,2900,-100.0
1761256270.6652355,3000,-100.0
1761256274.6996253,3100,-100.0
1761256277.3490908,3200,-100.0
1761256279.8310418,3300,-100.0
1761256281.9035378,3400,-100.0
1761256284.0595317,3500,-100.0
1761256286.2941508,3600,-100.0
1761256288.851595,3700,-100.0
1761256291.244395,3800,-100.0
1761256293.431662,3900,-100.0
1761256295.6160638,4000,-100.0
1761256297.817231,4100,-100.0
1761256300.0418425,4200,-100.0
1761256302.24998,4300,-100.0
1761256304.4316754,4400,-100.0
1761256306.6512837,4500,-100.0
1761256308.8563988,4600,-100.0
1761256311.5223858,4700,-100.0
1761256313.7488465,4800,-100.0
1761256315.97018,4900,-100.0
1761256318.195091,5000,-100.0
1761256320.4051347,5100,-100.0
1761256322.6276565,5200,-100.0
1761256324.8655381,5300,-100.0
1761256327.088651,5400,-100.0
1761256329.3135886,5500,-100.0
1761256331.5400205,5600,-100.0
1761256333.7432232,5700,-100.0
1761256336.91944,5800,-100.0
1761256339.570767,5900,-100.0
1761256342.3583627,6000,-100.0
1761256344.5933084,6100,-100.0
1761256347.734351,6200,-100.0
1761256350.0518534,6300,-100.0
